chr	start	end	aluexon	position	strand	distance_to_alu	3SSS	WU	U1	U2
scaffold_113413.1-239563	180611	180612	Aluexon:6676	chr1:106146180:106146181:-	+	26	0.03	6	5	6
scaffold_113467.1-310154	40068	40069	Aluexon:4293	chr1:100618559:100618560:+	-	241	-4.94	4	4	3
scaffold_113525.1-84277	8191	8192	Aluexon:170	chr1:94338978:94338979:-	+	226	9.22	14	4	14
scaffold_113531.1-144304	23205	23206	Aluexon:5083	chr19:6750997:6750998:-	+	31	-5.38	18	18	6
scaffold_113542.1-169814	153572	153573	Aluexon:210	chr1:144595833:144595834:+	+	23	-17.36	7	6	7
scaffold_113542.1-169814	153591	153592	Aluexon:222	chr1:148558186:148558187:+	+	41	-1.88	7	6	7
scaffold_113542.1-169814	153937	153938	Aluexon:209	chr1:144596282:144596283:+	+	19	-2.99	NA	9	NA
scaffold_113542.1-169814	161996	161997	Aluexon:169	chr1:93239584:93239585:-	+	26	4.85	5	4	5
scaffold_11367.1-197634	128129	128130	Aluexon:3018	chr4:76469536:76469537:+	+	29	-2.95	9	9	5
scaffold_113778.1-9258	7531	7532	Aluexon:150	chr1:67995317:67995318:+	-	32	-27.30	16	16	8
scaffold_113792.1-93193	76170	76171	Aluexon:296	chr1:202728481:202728482:-	+	215	-19.47	14	12	6
scaffold_113792.1-93193	85596	85597	Aluexon:4035	chr12:442338:442339:-	+	287	-17.69	14	14	5
scaffold_113962.1-22507	9823	9824	Aluexon:306	chr1:211441115:211441116:+	+	178	-7.46	12	3	12
scaffold_114281.1-150075	129712	129713	Aluexon:263	chr1:167227111:167227112:+	-	100	-13.34	5	5	5
scaffold_114372.1-256487	92657	92658	Aluexon:361	chr1:247124205:247124206:-	-	31	3.37	NA	19	NA
scaffold_114461.1-138502	31351	31352	Aluexon:283	chr1:155649799:155649800:-	+	189	7.86	NA	NA	5
scaffold_114494.1-41868	41442	41443	Aluexon:5248	chr1:153738949:153738950:+	-	185	-24.86	11	11	7
scaffold_114865.1-445277	13082	13083	Aluexon:1778	chr18:316963:316964:-	-	287	-6.20	5	2	5
scaffold_114867.1-46084	22234	22235	Aluexon:1787	chr18:606976:606977:+	+	30	-14.43	4	4	4
scaffold_115020.1-47535	8582	8583	Aluexon:1794	chr18:13103872:13103873:+	+	178	1.92	14	14	5
scaffold_115020.1-47535	8646	8647	Aluexon:1795	chr18:13103938:13103939:+	+	244	-12.71	14	14	5
scaffold_11505.1-253429	238567	238568	Aluexon:4469	chr4:95377393:95377394:+	+	35	-4.70	5	5	3
scaffold_115107.1-42254	41123	41124	Aluexon:4870	chr14:24029970:24029971:-	-	45	-30.37	14	14	6
scaffold_115247.1-48368	30533	30534	Aluexon:4873	chr14:34918202:34918203:-	-	14	0.72	6	6	5
scaffold_115258.1-312015	27178	27179	Aluexon:1037	chr14:35519237:35519238:+	+	20	-1.54	6	6	6
scaffold_115260.1-12201	11484	11485	Aluexon:1039	chr14:35743541:35743542:+	+	193	-2.31	6	6	5
scaffold_115292.1-480560	274306	274307	Aluexon:1013	chr14:37688756:37688757:+	+	195	-9.41	21	21	5
scaffold_115420.1-176635	41120	41121	Aluexon:1019	chr14:50264183:50264184:-	-	191	8.06	NA	NA	NA
scaffold_115427.1-152366	48908	48909	Aluexon:2317	chr2:48407555:48407556:-	-	77	-34.14	5	5	5
scaffold_115549.1-179989	61326	61327	Aluexon:1049	chr14:58759380:58759381:-	-	73	3.58	7	7	6
scaffold_115631.1-134852	81865	81866	Aluexon:4877	chr14:64183184:64183185:-	-	52	-7.09	17	17	7
scaffold_115732.1-74645	58629	58630	Aluexon:5636	chr9:131389277:131389278:+	-	184	-5.87	18	18	7
scaffold_115849.1-223577	36476	36477	Aluexon:1079	chr14:76147009:76147010:+	+	51	5.30	4	4	4
scaffold_11601.1-533224	65003	65004	Aluexon:849	chr12:105389648:105389649:+	-	184	5.59	6	3	6
scaffold_116080.1-74366	26089	26090	Aluexon:5337	chr14:96138306:96138307:+	+	9	2.80	5	4	5
scaffold_116139.1-109713	99594	99595	Aluexon:1115	chr14:100804020:100804021:-	-	204	0.05	6	6	4
scaffold_116140.1-188636	75900	75901	Aluexon:1114	chr14:100831885:100831886:-	-	51	-16.33	19	19	8
scaffold_116175.1-52306	51224	51225	Aluexon:4890	chr14:102788955:102788956:+	+	47	-5.80	14	8	14
scaffold_116201.1-114198	49584	49585	Aluexon:1120	chr14:103907805:103907806:+	+	194	-11.65	6	6	6
scaffold_116284.1-59299	48433	48434	Aluexon:5031	chr17:65334723:65334724:-	-	265	-14.33	6	6	6
scaffold_116290.1-119991	99903	99904	Aluexon:1727	chr17:65688036:65688037:-	-	108	-8.80	5	3	5
scaffold_116294.1-54183	7555	7556	Aluexon:1725	chr17:65716461:65716462:+	+	45	-2.75	5	5	5
scaffold_116294.1-54183	7611	7612	Aluexon:1726	chr17:65716519:65716520:+	+	103	-10.34	5	5	5
scaffold_116310.1-111404	51087	51088	Aluexon:3771	chr9:36263201:36263202:+	-	28	-23.40	14	14	9
scaffold_116320.1-357285	1991	1992	Aluexon:4265	chr1:36704350:36704351:+	+	49	-15.48	21	13	21
scaffold_116368.1-54216	53204	53205	Aluexon:1672	chr17:42971669:42971670:-	+	81	-14.91	10	4	10
scaffold_116388.1-39363	6823	6824	Aluexon:1664	chr17:42260437:42260438:-	+	56	-6.01	12	12	6
scaffold_116438.1-188348	26388	26389	Aluexon:1654	chr17:40289896:40289897:-	+	32	3.51	7	6	7
scaffold_116498.1-5298	3910	3911	Aluexon:1638	chr17:37415549:37415550:-	+	17	-3.12	5	5	5
scaffold_116512.1-67106	56656	56657	Aluexon:5010	chr17:36914830:36914831:+	-	244	-22.44	7	4	7
scaffold_116534.1-37307	26149	26150	Aluexon:1625	chr17:36455938:36455939:+	-	232	-11.00	17	2	17
scaffold_116544.1-124641	101120	101121	Aluexon:1677	chr17:45906579:45906580:-	-	78	-22.24	18	18	6
scaffold_116544.1-124641	101140	101141	Aluexon:1678	chr17:45906602:45906603:-	-	55	-7.84	18	18	6
scaffold_116563.1-29941	24831	24832	Aluexon:3622	chr8:26208113:26208114:+	+	186	4.52	13	3	13
scaffold_116702.1-84795	81160	81161	Aluexon:1700	chr17:56315096:56315097:+	+	49	3.34	NA	5	NA
scaffold_116819.1-125705	44844	44845	Aluexon:5006	chr17:34161771:34161772:+	-	35	-9.19	7	7	3
scaffold_116821.1-154808	22583	22584	Aluexon:1616	chr17:34063793:34063794:+	-	35	2.30	18	18	6
scaffold_116821.1-154808	65931	65932	Aluexon:1623	chr17:34021282:34021283:+	-	19	-5.82	7	5	7
scaffold_116886.1-107573	3145	3146	Aluexon:1600	chr17:29113743:29113744:+	-	15	-22.44	10	10	4
scaffold_116891.1-813	140	141	Aluexon:1606	chr17:30206358:30206359:-	+	54	-22.82	24	24	6
scaffold_116907.1-39434	35732	35733	Aluexon:4999	chr17:25624211:25624212:+	+	26	-6.10	6	6	5
scaffold_116957.1-244509	32246	32247	Aluexon:5003	chr17:28454873:28454874:+	+	20	-13.09	10	10	5
scaffold_116970.1-128470	45888	45889	Aluexon:1496	chr17:808404:808405:-	+	267	-1.35	27	3	27
scaffold_117024.1-121207	117081	117082	Aluexon:1516	chr17:3606636:3606637:-	-	201	-4.44	7	5	7
scaffold_117040.1-9279	8674	8675	Aluexon:3878	chr9:140472583:140472584:-	+	34	-10.04	6	6	5
scaffold_117050.1-47524	202	203	Aluexon:6492	chr9:140118695:140118696:-	+	189	-11.49	NA	NA	NA
scaffold_117063.1-120945	32128	32129	Aluexon:3870	chr9:139373284:139373285:-	+	25	-9.71	6	5	6
scaffold_117063.1-120945	88855	88856	Aluexon:4732	chr9:139314495:139314496:+	-	52	-12.78	27	6	27
scaffold_117075.1-171616	3453	3454	Aluexon:5640	chr9:136254214:136254215:+	+	163	8.92	6	2	6
scaffold_117141.1-230211	102372	102373	Aluexon:4730	chr9:133582181:133582182:+	-	187	2.39	20	3	20
scaffold_117160.1-199007	14273	14274	Aluexon:157	chr1:78167328:78167329:-	-	16	-26.26	4	2	4
scaffold_117180.1-70258	2360	2361	Aluexon:3847	chr9:131809382:131809383:+	-	23	-24.93	30	7	30
scaffold_117203.1-134000	52111	52112	Aluexon:6232	chr15:62556275:62556276:+	-	96	-5.87	4	1	4
scaffold_117233.1-243992	199764	199765	Aluexon:3845	chr9:129352822:129352823:-	+	197	-7.69	15	15	6
scaffold_117286.1-196115	128093	128094	Aluexon:4722	chr9:127157769:127157770:-	+	17	6.60	8	6	8
scaffold_117413.1-84420	16484	16485	Aluexon:520	chr10:135113979:135113980:-	+	116	-17.70	NA	NA	6
scaffold_117622.1-246467	64158	64159	Aluexon:3895	chrX:15802307:15802308:+	+	308	-16.62	5	3	5
scaffold_117642.1-40576	40408	40409	Aluexon:5200	chrX:16811798:16811799:+	+	28	3.28	NA	15	NA
scaffold_117745.1-32253	24113	24114	Aluexon:3903	chrX:24191722:24191723:+	+	14	-21.13	NA	7	NA
scaffold_117976.1-12201	6755	6756	Aluexon:3917	chrX:41040632:41040633:+	+	111	-8.70	10	7	10
scaffold_118085.1-25717	17312	17313	Aluexon:5927	chr3:44561226:44561227:-	-	127	-10.79	13	13	6
scaffold_118106.1-88364	12000	12001	Aluexon:4056	chr14:64913556:64913557:+	-	298	-14.49	4	3	4
scaffold_118315.1-185605	23373	23374	Aluexon:6030	chrX:71457798:71457799:-	-	14	1.72	17	3	17
scaffold_118351.1-102205	93536	93537	Aluexon:5213	chrX:77036757:77036758:-	-	193	7.59	16	3	16
scaffold_118683.1-201762	1076	1077	Aluexon:5049	chr17:80214167:80214168:-	-	235	-25.58	8	8	3
scaffold_118886.1-128997	84522	84523	Aluexon:5219	chrX:129236118:129236119:-	-	16	1.86	14	14	9
scaffold_118919.1-304888	194877	194878	Aluexon:3972	chrX:131535635:131535636:-	-	17	-5.10	6	6	5
scaffold_118969.1-8087	3441	3442	Aluexon:3974	chrX:133943215:133943216:+	+	23	-1.23	7	7	4
scaffold_119001.1-119345	24965	24966	Aluexon:4866	chr13:100170389:100170390:+	+	29	-3.31	12	12	5
scaffold_119361.1-6518	222	223	Aluexon:2995	chr4:39357617:39357618:-	-	20	-0.37	NA	NA	NA
scaffold_119380.1-113135	73543	73544	Aluexon:567	chr11:14527458:14527459:-	-	117	-33.21	7	7	7
scaffold_119682.1-8286	1995	1996	Aluexon:15	chr1:2102990:2102991:+	+	181	7.04	6	3	6
scaffold_119789.1-381781	211590	211591	Aluexon:2391	chr2:113996664:113996665:+	+	17	7.40	11	11	5
scaffold_119817.1-41766	5086	5087	Aluexon:4271	chr1:53324418:53324419:+	-	127	-15.35	19	19	6
scaffold_119840.1-162751	95146	95147	Aluexon:1812	chr18:24472833:24472834:+	-	28	12.22	22	22	5
scaffold_119848.1-45416	44910	44911	Aluexon:455	chr10:96367665:96367666:+	+	189	-2.74	9	9	6
scaffold_119886.1-276907	154153	154154	Aluexon:5111	chr19:45162776:45162777:+	-	56	-16.09	5	3	5
scaffold_119886.1-276907	237155	237156	Aluexon:2119	chr19:44989368:44989369:-	+	26	-10.84	7	4	7
scaffold_119887.1-43798	40892	40893	Aluexon:927	chr12:133721488:133721489:+	+	21	2.79	19	19	3
scaffold_119948.1-275978	149582	149583	Aluexon:6632	chr5:137278071:137278072:+	+	25	-7.27	12	12	4
scaffold_119948.1-275978	95371	95372	Aluexon:3175	chr5:137223977:137223978:-	-	14	6.35	5	5	3
scaffold_119967.1-308077	68068	68069	Aluexon:3808	chr9:100788696:100788697:+	+	57	-32.62	7	5	7
scaffold_119986.1-139292	5023	5024	Aluexon:5535	chr6:34207068:34207069:+	+	22	-2.04	18	18	5
scaffold_120032.1-97167	41743	41744	Aluexon:4631	chr7:129809031:129809032:-	+	21	0.21	8	8	5
scaffold_120069.1-141298	100032	100033	Aluexon:4277	chr1:44021147:44021148:+	-	40	-26.97	7	7	5
scaffold_120078.1-139371	53846	53847	Aluexon:826	chr12:93799763:93799764:-	-	317	-0.48	13	3	13
scaffold_120116.1-341636	117387	117388	Aluexon:2281	chr2:25721475:25721476:-	-	262	-4.71	NA	NA	9
scaffold_120163.1-193909	109056	109057	Aluexon:1118	chr14:100760196:100760197:-	+	271	-2.85	12	12	5
scaffold_120165.1-50388	39819	39820	Aluexon:5290	chr11:63999086:63999087:+	-	284	-9.55	19	3	19
scaffold_120206.1-86488	60934	60935	Aluexon:74	chr1:31847055:31847056:+	-	18	-11.16	6	5	6
scaffold_120260.1-296067	75698	75699	Aluexon:2159	chr11:8853235:8853236:-	-	27	1.57	5	5	5
scaffold_120310.1-746421	182287	182288	Aluexon:5130	chr20:2891634:2891635:+	-	84	-17.95	5	4	5
scaffold_120325.1-629779	357524	357525	Aluexon:6540	chr13:32530464:32530465:+	-	24	1.25	10	10	5
scaffold_12034.1-86394	37932	37933	Aluexon:2943	chr3:182703407:182703408:-	-	26	-25.46	NA	NA	6
scaffold_120392.1-224731	29367	29368	Aluexon:5305	chr12:9028055:9028056:+	-	40	-1.17	6	6	6
scaffold_120473.1-224509	149803	149804	Aluexon:1203	chr15:64407786:64407787:+	+	24	3.37	NA	16	NA
scaffold_120563.1-176478	92565	92566	Aluexon:2454	chr2:190611894:190611895:-	-	190	1.11	23	23	6
scaffold_120563.1-176478	92711	92712	Aluexon:2455	chr2:190612057:190612058:-	-	27	3.37	23	23	6
scaffold_120578.1-82911	73322	73323	Aluexon:5462	chr2:219100062:219100063:+	+	153	-7.82	14	4	14
scaffold_120600.1-129135	116029	116030	Aluexon:428	chr10:75168094:75168095:-	-	8	-19.56	19	9	19
scaffold_120649.1-260377	179595	179596	Aluexon:143	chr1:63361704:63361705:+	-	69	-22.20	9	9	8
scaffold_12066.1-61981	34579	34580	Aluexon:2948	chr3:186267443:186267444:-	-	19	-10.75	9	9	5
scaffold_120663.1-228113	43525	43526	Aluexon:4964	chr16:67155506:67155507:+	-	30	-6.37	NA	9	NA
scaffold_120686.1-122404	40610	40611	Aluexon:1300	chr16:3087629:3087630:+	-	42	-15.73	6	6	6
scaffold_120727.1-142389	62711	62712	Aluexon:1967	chr19:16192272:16192273:+	+	65	-19.74	6	6	5
scaffold_120745.1-239759	218255	218256	Aluexon:1080	chr14:23501652:23501653:-	-	30	1.22	15	15	6
scaffold_120751.1-13666	10950	10951	Aluexon:1004	chr14:31896998:31896999:-	-	25	3.37	15	15	6
scaffold_120822.1-62881	56366	56367	Aluexon:4724	chr9:131361899:131361900:+	-	132	-13.48	6	4	6
scaffold_12124.1-111622	56880	56881	Aluexon:3669	chr8:74868450:74868451:-	-	197	-14.46	5	5	5
scaffold_12178.1-18568	17905	17906	Aluexon:4445	chr3:170100645:170100646:+	+	139	-25.08	19	19	6
scaffold_12251.1-133888	32273	32274	Aluexon:3243	chr6:3138273:3138274:+	+	14	2.30	18	18	6
scaffold_12341.1-152970	144512	144513	Aluexon:5965	chr6:13804547:13804548:-	-	36	-5.40	23	10	23
scaffold_12693.1-192912	39737	39738	Aluexon:6591	chr2:191280016:191280017:+	+	23	2.30	26	26	5
scaffold_12703.1-363184	115904	115905	Aluexon:2445	chr2:192549601:192549602:+	+	21	5.96	10	5	10
scaffold_12940.1-5377	1397	1398	Aluexon:4345	chr1:204371052:204371053:-	-	16	-2.55	8	8	7
scaffold_12942.1-135719	47397	47398	Aluexon:5253	chr1:204528094:204528095:+	+	36	-6.60	7	7	6
scaffold_13030.1-261726	124745	124746	Aluexon:312	chr1:217828078:217828079:+	+	19	9.51	6	5	6
scaffold_13073.1-21671	12101	12102	Aluexon:274	chr1:161137442:161137443:+	+	98	-16.16	6	2	6
scaffold_13106.1-4736	880	881	Aluexon:6372	chr1:165767050:165767051:-	-	36	-0.06	8	8	5
scaffold_13345.1-159001	82662	82663	Aluexon:439	chr10:82114239:82114240:-	+	25	-0.26	11	11	6
scaffold_1364.1-329162	44923	44924	Aluexon:2341	chr2:65829496:65829497:-	-	42	-11.13	11	11	6
scaffold_13688.1-99900	17784	17785	Aluexon:5518	chr5:37051043:37051044:+	-	116	-10.67	17	5	17
scaffold_13887.1-256917	198316	198317	Aluexon:4804	chr11:125469330:125469331:+	-	35	0.07	7	7	5
scaffold_1390.1-288698	105223	105224	Aluexon:2343	chr2:69657153:69657154:-	-	25	-4.69	12	12	6
scaffold_13923.1-484470	174214	174215	Aluexon:4801	chr11:120288236:120288237:+	-	22	0.64	9	4	9
scaffold_13945.1-102459	17425	17426	Aluexon:702	chr11:117234667:117234668:+	-	192	2.36	15	3	15
scaffold_1403.1-51349	6393	6394	Aluexon:3160	chr5:118813514:118813515:+	-	62	-12.96	7	7	5
scaffold_14082.1-198964	83918	83919	Aluexon:5833	chr17:4955304:4955305:-	+	261	-29.68	NA	16	NA
scaffold_14193.1-13752	4486	4487	Aluexon:4278	chr1:65718881:65718882:+	-	32	4.05	7	7	6
scaffold_14217.1-14140	11160	11161	Aluexon:146	chr1:62330911:62330912:+	-	36		NA	NA	5
scaffold_14315.1-305875	211244	211245	Aluexon:4232	chr1:9609702:9609703:+	+	23	2.36	22	6	22
scaffold_14343.1-234135	23063	23064	Aluexon:1500	chr16:85705786:85705787:+	-	179	-7.48	5	5	4
scaffold_14460.1-276841	117186	117187	Aluexon:1443	chr16:68345943:68345944:+	-	26	-0.22	8	8	5
scaffold_14460.1-276841	232261	232262	Aluexon:653	chr11:77860021:77860022:+	-	20	1.59	5	5	5
scaffold_14531.1-59168	54324	54325	Aluexon:6292	chr3:197940866:197940867:+	+	23	3.37	18	18	6
scaffold_14535.1-100321	62555	62556	Aluexon:4608	chr7:66392627:66392628:+	+	216	-1.18	NA	NA	11
scaffold_14576.1-141770	54717	54718	Aluexon:3496	chr7:74857447:74857448:-	+	292	-8.77	4	2	4
scaffold_14695.1-228651	201060	201061	Aluexon:5363	chr16:23668805:23668806:+	-	29	-7.97	12	12	6
scaffold_14711.1-138109	3809	3810	Aluexon:1351	chr16:20791117:20791118:+	-	24	-7.16	5	5	4
scaffold_14788.1-59402	36626	36627	Aluexon:1321	chr16:8874618:8874619:-	+	19	2.35	17	17	6
scaffold_14932.1-342383	255195	255196	Aluexon:6674	chr1:98455125:98455126:-	+	18	-6.33	3	3	3
scaffold_15000.1-138698	77056	77057	Aluexon:5665	chr1:89485894:89485895:-	+	37	-12.33	5	5	5
scaffold_15021.1-255170	186801	186802	Aluexon:165	chr1:86119419:86119420:-	+	20	1.63	4	4	4
scaffold_15320.1-212087	43904	43905	Aluexon:275	chr1:178092852:178092853:+	-	11	-1.08	6	3	6
scaffold_15384.1-60265	20681	20682	Aluexon:266	chr1:168083787:168083788:-	+	20	-0.07	5	3	5
scaffold_15400.1-176512	83542	83543	Aluexon:349	chr1:240564162:240564163:-	-	277	-26.37	7	7	4
scaffold_15452.1-79475	45434	45435	Aluexon:336	chr1:227097401:227097402:+	-	184	-7.06	9	9	9
scaffold_15478.1-205190	183913	183914	Aluexon:249	chr1:155210090:155210091:-	+	181	-6.43	17	17	7
scaffold_15568.1-171588	84417	84418	Aluexon:1820	chr18:33723082:33723083:+	-	32	-19.40	6	5	6
scaffold_15640.1-69650	69468	69469	Aluexon:1811	chr18:23846143:23846144:+	-	66	-21.25	16	16	7
scaffold_15656.1-292590	38178	38179	Aluexon:1813	chr18:20877480:20877481:-	+	23	-9.77	NA	6	NA
scaffold_16092.1-189984	185150	185151	Aluexon:4881	chr14:68059153:68059154:-	-	15	0.21	19	6	19
scaffold_16402.1-125346	6653	6654	Aluexon:1655	chr17:41465425:41465426:-	-	31	0.18	NA	8	NA
scaffold_16402.1-125346	92143	92144	Aluexon:6423	chr17:41311256:41311257:-	+	12	3.01	16	16	5
scaffold_16444.1-269403	33462	33463	Aluexon:1691	chr17:47779284:47779285:-	-	164	4.97	14	14	7
scaffold_16455.1-43911	43675	43676	Aluexon:4939	chr16:11808326:11808327:-	+	182	-16.94	14	14	5
scaffold_1647.1-784901	564672	564673	Aluexon:6019	chr9:16665173:16665174:-	-	211	2.45	7	7	5
scaffold_16478.1-175430	111908	111909	Aluexon:5388	chr17:53019648:53019649:+	+	183	-0.94	7	5	7
scaffold_16573.1-11359	2806	2807	Aluexon:5002	chr17:27785736:27785737:+	+	33	-4.42	26	3	26
scaffold_16599.1-51948	43874	43875	Aluexon:1707	chr17:57962117:57962118:-	+	187	-2.54	11	11	8
scaffold_16613.1-27272	9525	9526	Aluexon:3875	chr9:139998706:139998707:+	-	28	-6.25	15	15	7
scaffold_16768.1-156390	83068	83069	Aluexon:5648	chrX:52928083:52928084:+	+	29	-12.05	3	2	3
scaffold_17015.1-139153	50858	50859	Aluexon:3906	chrX:30852770:30852771:+	+	43	-31.29	7	7	5
scaffold_17207.1-93610	82674	82675	Aluexon:3933	chrX:70756955:70756956:+	+	143	-28.57	17	10	17
scaffold_17223.1-162837	84531	84532	Aluexon:4219	chrX:73509221:73509222:-	-	29	-5.84	5	5	4
scaffold_17270.1-319767	83223	83224	Aluexon:5960	chr5:140915630:140915631:-	+	244	-1.35	6	2	6
scaffold_17296.1-101663	83726	83727	Aluexon:3939	chrX:99958181:99958182:-	-	186	0.59	15	6	15
scaffold_17583.1-218511	176690	176691	Aluexon:6853	chrY:9357334:9357335:-	+	38	9.07	15	7	15
scaffold_1882.1-273960	222558	222559	Aluexon:4717	chr9:111846351:111846352:-	-	39	-0.20	8	8	7
scaffold_19563.1-1454	293	294	Aluexon:1426	chr16:67001688:67001689:+	-	34	-4.24	16	16	6
scaffold_1996.1-140942	47790	47791	Aluexon:5582	chr6_qbl_hap6:4475514:4475515:+	+	174	8.50	8	8	8
scaffold_2012.1-11374	7574	7575	Aluexon:4546	chr6:35870005:35870006:-	-	215	-17.10	11	2	11
scaffold_20196.1-912	220	221	Aluexon:766	chr12:50143399:50143400:+	-	181	-2.52	18	18	5
scaffold_2056.1-207930	204223	204224	Aluexon:3291	chr6:41880838:41880839:-	-	23	-0.91	15	12	15
scaffold_2058.1-369391	286187	286188	Aluexon:3290	chr6:42238920:42238921:-	-	20		NA	NA	13
scaffold_2058.1-369391	89411	89412	Aluexon:4548	chr6:42030922:42030923:+	+	15	-13.89	3	2	3
scaffold_2058.1-369391	97396	97397	Aluexon:3289	chr6:42039083:42039084:+	+	32	-3.99	6	5	6
scaffold_22291.1-2995	867	868	Aluexon:2189	chr19:52673038:52673039:-	+	25	-0.30	7	7	7
scaffold_22291.1-2995	871	872	Aluexon:2187	chr19:52673034:52673035:-	+	29	-3.70	7	7	7
scaffold_2406.1-193727	75838	75839	Aluexon:6788	chr3:180565412:180565413:-	+	18	2.61	6	6	5
scaffold_2422.1-53411	49891	49892	Aluexon:4569	chr6:99983057:99983058:+	+	26	0.38	16	16	7
scaffold_2540.1-125552	50796	50797	Aluexon:4585	chr6:170117337:170117338:-	-	22	1.07	8	8	5
scaffold_2547.1-67848	3917	3918	Aluexon:4669	chr8:98858575:98858576:+	+	20	-3.62	17	5	17
scaffold_26785.1-917	192	193	Aluexon:105	chr1:40317444:40317445:-	-	192	-7.20	16	3	16
scaffold_26793.1-1318	833	834	Aluexon:5241	chr1:46805847:46805848:+	-	114	-21.85	7	3	7
scaffold_268.1-332290	199278	199279	Aluexon:5978	chr6:144324633:144324634:-	-	151	-31.91	10	10	3
scaffold_26889.1-908	232	233	Aluexon:229	chr1:150274070:150274071:+	+	35	-14.04	21	21	9
scaffold_27606.1-1357	857	858	Aluexon:6549	chr13:114567981:114567982:+	+	29	9.50	10	10	5
scaffold_28178.1-941	488	489	Aluexon:2076	chr19:1439603:1439604:+	+	45	-4.14	4	4	3
scaffold_28279.1-827	436	437	Aluexon:5427	chr19:47843742:47843743:+	-	139	-23.97	16	16	6
scaffold_29077.1-1219	258	259	Aluexon:5940	chr4:47973117:47973118:-	-	13	-4.07	NA	NA	NA
scaffold_29343.1-892	788	789	Aluexon:3119	chr5:68551675:68551676:+	+	31	-19.29	NA	6	NA
scaffold_29719.1-860	268	269	Aluexon:3475	chr7:72967999:72968000:-	+	22	1.48	8	8	6
scaffold_3016.1-82972	43047	43048	Aluexon:4455	chr4:67798:67799:+	+	18	-0.82	8	8	6
scaffold_3055.1-15310	5738	5739	Aluexon:3574	chr7:127326084:127326085:+	-	142	-17.29	8	3	8
scaffold_3151.1-144347	5959	5960	Aluexon:3514	chr7:96608903:96608904:-	-	25	0.81	6	4	6
scaffold_3177.1-99608	92712	92713	Aluexon:3404	chr7:11105930:11105931:+	+	9	3.11	8	8	7
scaffold_3525.1-222392	105677	105678	Aluexon:131	chr1:53145556:53145557:-	+	282	-16.99	26	26	7
scaffold_359.1-11635	11226	11227	Aluexon:3368	chr6:157725261:157725262:-	-	261	2.06	9	9	5
scaffold_3784.1-217303	101102	101103	Aluexon:1027	chr14:53240332:53240333:+	-	273	-12.30	4	4	4
scaffold_37934.1-1727	944	945	Aluexon:2336	chr2:61707433:61707434:+	+	19	-0.14	6	5	6
scaffold_3858.1-26784	8699	8700	Aluexon:5951	chr4:153372928:153372929:-	-	28	-1.73	5	4	5
scaffold_38844.1-1432	1137	1138	Aluexon:2278	chr19:56136483:56136484:-	+	22	-1.27	5	5	3
scaffold_40301.1-1291	990	991	Aluexon:4098	chr2:61747546:61747547:-	+	259	-10.88	5	5	4
scaffold_4122.1-180778	130700	130701	Aluexon:4191	chr8:42917134:42917135:+	-	267	-42.52	3	2	3
scaffold_43776.1-1505	806	807	Aluexon:4256	chr1:36438481:36438482:+	+	192	-1.53	13	5	13
scaffold_4470.1-275071	7556	7557	Aluexon:5888	chr2:17711681:17711682:-	-	199	8.10	5	5	5
scaffold_4531.1-68062	44052	44053	Aluexon:5438	chr2:26403583:26403584:+	+	102	-29.65	7	3	7
scaffold_45933.1-979	464	465	Aluexon:3026	chr4:84390486:84390487:+	+	17	1.40	9	9	6
scaffold_4608.1-217564	85803	85804	Aluexon:4097	chr2:37524035:37524036:-	-	30	1.80	11	11	8
scaffold_4612.1-166387	106167	106168	Aluexon:6756	chr2:38056181:38056182:-	-	204	-4.70	6	6	6
scaffold_4647.1-57892	25666	25667	Aluexon:2328	chr2:42485642:42485643:+	+	91	-10.27	16	8	16
scaffold_4794.1-22829	11361	11362	Aluexon:193	chr1:114268583:114268584:-	-	23	-4.76	5	4	5
scaffold_4794.1-22829	3551	3552	Aluexon:3992	chr1:114251849:114251850:-	-	17	1.28	11	11	7
scaffold_4855.1-65337	10188	10189	Aluexon:236	chr1:150901872:150901873:+	+	37	2.20	16	16	6
scaffold_4859.1-48338	45524	45525	Aluexon:3995	chr1:151241211:151241212:+	+	20	-11.53	9	6	9
scaffold_5069.1-53152	38272	38273	Aluexon:1755	chr17:73212383:73212384:+	+	33	3.78	NA	13	NA
scaffold_5069.1-53152	38292	38293	Aluexon:1756	chr17:73212404:73212405:+	+	54	-7.09	NA	13	NA
scaffold_5076.1-6001	1211	1212	Aluexon:1743	chr17:74059765:74059766:-	-	20	2.76	21	21	6
scaffold_5108.1-8769	7748	7749	Aluexon:1800	chr17:79851426:79851427:+	+	29	7.66	6	4	6
scaffold_51833.1-14829	9917	9918	Aluexon:5841	chr17:43579396:43579397:-	-	21	-5.80	5	5	3
scaffold_52165.1-8646	4540	4541	Aluexon:5846	chr17:74297621:74297622:-	+	40	-12.46	16	16	5
scaffold_5231.1-196344	14052	14053	Aluexon:6389	chr11:31236810:31236811:-	+	20	7.86	6	5	6
scaffold_52435.1-6248	4975	4976	Aluexon:2221	chr19:53949478:53949479:+	-	25	2.23	12	12	5
scaffold_52818.1-5279	4183	4184	Aluexon:554	chr11:9831838:9831839:-	-	2	-27.61	9	5	9
scaffold_53008.1-7507	2784	2785	Aluexon:1803	chr18:12422245:12422246:+	+	49	1.81	10	4	10
scaffold_53519.1-11744	3387	3388	Aluexon:5956	chr5:70355212:70355213:-	+	32	2.57	5	5	2
