chr	start	end	aluexon	position	strand	distance_to_alu	3SSS	WU	U1	U2
JH650230	250183	250184	Aluexon:4494	chr5:27486495:27486496:+	-	28	5.67	8	8	6
JH650231	1768502	1768503	Aluexon:3656	chr8:61398810:61398811:-	-	29	10.68	7	4	7
JH650232	106118	106119	Aluexon:6477	chr8:2448340:2448341:-	-	22	0.50	11	11	4
JH650233	205183	205184	Aluexon:1075	chr14:24695159:24695160:-	-	99	-12.20	10	10	7
JH650233	207917	207918	Aluexon:6400	chr14:24697918:24697919:-	-	29	5.48	11	11	7
JH650233	277576	277577	Aluexon:1009	chr14:24767818:24767819:+	+	36	7.48	8	8	6
JH650233	75396	75397	Aluexon:5741	chr14:24562717:24562718:-	-	171	2.63	6	2	6
JH650233	92107	92108	Aluexon:1024	chr14:24579501:24579502:+	+	173	7.86	10	10	6
JH650235	1245880	1245881	Aluexon:2306	chr2:42841332:42841333:+	-	92	-12.92	14	14	5
JH650235	1593944	1593945	Aluexon:2328	chr2:42485642:42485643:+	-	91	-9.47	6	6	5
JH650235	197990	197991	Aluexon:2304	chr2:43906654:43906655:+	-	30	2.76	15	15	5
JH650235	354447	354448	Aluexon:2311	chr2:43741197:43741198:-	+	30	8.30	9	9	4
JH650235	64105	64106	Aluexon:2308	chr2:44033041:44033042:+	-	32	8.01	10	10	10
JH650235	94229	94230	Aluexon:2309	chr2:44002893:44002894:+	-	79	-17.59	10	9	10
JH650236	1205039	1205040	Aluexon:143	chr1:63361704:63361705:+	-	69	-26.98	12	5	12
JH650236	1899253	1899254	Aluexon:5243	chr1:62669117:62669118:+	-	16	4.19	16	16	6
JH650236	2239063	2239064	Aluexon:146	chr1:62330911:62330912:+	-	36	4.49	16	16	8
JH650236	2279600	2279601	Aluexon:4275	chr1:62290115:62290116:+	-	22	11.60	8	8	4
JH650236	2345893	2345894	Aluexon:145	chr1:62223077:62223078:+	-	31	-11.26	5	5	5
JH650236	2379968	2379969	Aluexon:141	chr1:62190033:62190034:-	+	92	-31.29	7	7	5
JH650236	2407454	2407455	Aluexon:142	chr1:62162206:62162207:-	+	37	0.12	12	12	5
JH650236	2417061	2417062	Aluexon:140	chr1:62152567:62152568:-	+	38	3.97	7	7	6
JH650236	452458	452459	Aluexon:147	chr1:64120834:64120835:+	-	196	11.10	13	13	11
JH650236	599212	599213	Aluexon:148	chr1:63975852:63975853:-	+	33	3.83	9	9	5
JH650236	931773	931774	Aluexon:5662	chr1:63636095:63636096:-	+	18	8.36	6	6	3
JH650237	145067	145068	Aluexon:3796	chr9:88699909:88699910:-	+	68	-21.85	5	5	5
JH650237	2043350	2043351	Aluexon:3793	chr9:88209495:88209496:-	-	18	3.68	9	9	6
JH650237	400695	400696	Aluexon:4699	chr9:86535127:86535128:-	-	23	3.33	5	4	5
JH650237	425620	425621	Aluexon:3791	chr9:86560151:86560152:-	-	181	6.87	15	15	11
JH650237	467904	467905	Aluexon:4702	chr9:86603242:86603243:+	+	26	9.05	5	4	5
JH650241	166012	166013	Aluexon:4533	chr5:179103638:179103639:+	-	25	2.84	12	9	12
JH650241	34363	34364	Aluexon:3267	chr5:179238986:179238987:+	-	150	5.79	6	2	6
JH650242	1284519	1284520	Aluexon:5340	chr15:25203883:25203884:+	+	14	11.07	7	6	7
JH650242	1300619	1300620	Aluexon:5341	chr15:25219787:25219788:+	+	22	8.95	7	7	5
JH650242	897836	897837	Aluexon:6554	chr15:24815177:24815178:+	+	55	9.85	5	5	4
JH650243	56373	56374	Aluexon:2024	chr19:23453094:23453095:-	+	21	0.49	7	7	5
JH650244	101035	101036	Aluexon:3813	chr9:108365978:108365979:+	-	27	3.66	10	10	6
JH650244	1024	1025	Aluexon:3811	chr9:108465028:108465029:+	-	76	-14.15	6	5	6
JH650244	1066	1067	Aluexon:4716	chr9:108464986:108464987:+	-	34	7.25	6	5	6
JH650245	340578	340579	Aluexon:2593	chr20:48266071:48266072:-	+	65	-28.98	12	12	5
JH650245	712019	712020	Aluexon:2605	chr20:47901391:47901392:+	-	267	2.95	11	11	5
JH650245	818187	818188	Aluexon:2592	chr20:47795765:47795766:-	+	43	-18.07	NA	10	NA
JH650245	926102	926103	Aluexon:5157	chr20:47684289:47684290:+	-	22	7.84	23	6	23
JH650247	457494	457495	Aluexon:1504	chr17:2675775:2675776:+	-	194	8.02	5	4	5
JH650247	588813	588814	Aluexon:1505	chr17:2538728:2538729:+	-	79	-34.70	8	5	8
JH650248	1052117	1052118	Aluexon:2783	chr3:43694529:43694530:-	-	191	4.02	9	9	9
JH650248	150	151	Aluexon:2791	chr3:42621085:42621086:-	-	36	3.58	NA	NA	NA
JH650248	1788911	1788912	Aluexon:2775	chr3:44432698:44432699:+	+	22	10.69	12	12	7
JH650248	1853543	1853544	Aluexon:4133	chr3:44497659:44497660:-	-	249	-19.09	6	4	6
JH650248	1855666	1855667	Aluexon:2776	chr3:44499856:44499857:-	-	25	4.72	NA	8	NA
JH650248	1917321	1917322	Aluexon:5927	chr3:44561226:44561227:-	-	127	-28.97	10	10	4
JH650248	1980901	1980902	Aluexon:5490	chr3:44624462:44624463:+	+	24	8.67	5	3	5
JH650248	209514	209515	Aluexon:4417	chr3:42830203:42830204:-	-	188	-21.39	8	8	5
JH650248	2216529	2216530	Aluexon:2782	chr3:44849531:44849532:+	+	118	-16.55	8	5	8
JH650248	227746	227747	Aluexon:6284	chr3:42850666:42850667:+	+	184	4.60	5	5	4
JH650248	252864	252865	Aluexon:2774	chr3:42876090:42876091:+	+	22	-0.53	6	5	6
JH650250	166757	166758	Aluexon:2679	chr22:25831301:25831302:-	+	194	6.14	6	2	6
JH650250	2082108	2082109	Aluexon:1790	chr18:10595789:10595790:+	+	17	10.72	11	10	11
JH650251	10046	10047	Aluexon:1391	chr16:29463500:29463501:-	+	84	-26.69	5	5	5
JH650251	13581	13582	Aluexon:1376	chr16:30200936:30200937:-	+	180	7.86	6	6	6
JH650251	160053	160054	Aluexon:6419	chr16:30045087:30045088:-	+	214	0.42	7	7	5
JH650251	182926	182927	Aluexon:1385	chr16:30023998:30023999:-	+	17	8.92	11	11	5
JH650251	5763	5764	Aluexon:5365	chr16:30207109:30207110:+	-	1		NA	NA	5
JH650252	155558	155559	Aluexon:1275	chr16:240664:240665:-	-	231	-21.03	11	11	4
JH650252	219605	219606	Aluexon:4929	chr16:303652:303653:+	+	172	-12.90	9	9	6
JH650252	376018	376019	Aluexon:1288	chr16:456683:456684:+	+	180	4.87	9	9	6
JH650252	376167	376168	Aluexon:1289	chr16:456888:456889:+	+	31	-4.59	5	2	5
JH650252	91407	91408	Aluexon:1292	chr16:175072:175073:-	-	23	2.42	7	7	6
JH650254	1532987	1532988	Aluexon:5232	chr1:26149019:26149020:+	-	8	-16.66	14	14	6
JH650254	1553442	1553443	Aluexon:5231	chr1:26128505:26128506:+	-	21	3.74	10	10	5
JH650254	19705	19706	Aluexon:66	chr1:27680796:27680797:-	+	22	8.26	8	8	5
JH650254	480201	480202	Aluexon:75	chr1:27208823:27208824:-	+	47	6.16	14	10	14
JH650254	905100	905101	Aluexon:107	chr1:26774845:26774846:+	-	172	5.48	10	10	6
JH650255	102508	102509	Aluexon:28	chr1:1324123:1324124:-	+	50	1.25	NA	NA	7
JH650255	102739	102740	Aluexon:27	chr1:1323890:1323891:-	+	32	1.89	7	7	5
JH650255	16557	16558	Aluexon:34	chr1:1409853:1409854:+	-	291	-22.46	10	10	8
JH650255	174726	174727	Aluexon:19	chr1:1254005:1254006:-	+	36	-15.16	13	13	6
JH650255	225928	225929	Aluexon:17	chr1:1200210:1200211:-	+	61	8.73	5	4	5
JH650255	86320	86321	Aluexon:29	chr1:1341726:1341727:-	+	19	3.52	9	9	6
JH650256	366503	366504	Aluexon:1676	chr17:45564250:45564251:-	-	28	4.82	8	8	5
JH650257	2641480	2641481	Aluexon:3317	chr6:72021338:72021339:-	+	109	-23.37	12	12	5
JH650257	316467	316468	Aluexon:3321	chr6:74360319:74360320:-	+	116	-13.04	12	12	10
JH650257	337276	337277	Aluexon:5969	chr6:74339087:74339088:-	+	61	4.30	6	6	6
JH650257	3520979	3520980	Aluexon:3310	chr6:71128099:71128100:+	-	87	-21.50	5	4	5
JH650257	361157	361158	Aluexon:4561	chr6:74314434:74314435:-	+	51	-9.10	7	6	7
JH650257	370030	370031	Aluexon:4559	chr6:74303618:74303619:-	+	15	-3.18	9	4	9
JH650257	481015	481016	Aluexon:3316	chr6:74190722:74190723:+	-	30	2.24	12	12	5
JH650257	481696	481697	Aluexon:3314	chr6:74190039:74190040:+	-	59	6.43	6	6	5
JH650257	492290	492291	Aluexon:3315	chr6:74181181:74181182:+	-	43	8.68	9	7	9
JH650257	561543	561544	Aluexon:6463	chr6:74104211:74104212:-	+	21	8.47	10	10	5
JH650257	678716	678717	Aluexon:3313	chr6:73989486:73989487:+	-	188	6.28	17	17	5
JH650257	681582	681583	Aluexon:3312	chr6:73984882:73984883:-	+	217	2.00	7	7	5
JH650257	739080	739081	Aluexon:3311	chr6:73926348:73926349:-	+	20	-19.88	8	8	5
JH650260	1049347	1049348	Aluexon:1916	chr19:9873149:9873150:-	+	92	4.03	5	4	5
JH650260	1059025	1059026	Aluexon:1914	chr19:9863116:9863117:-	+	194	8.51	14	14	12
JH650260	1059411	1059412	Aluexon:1913	chr19:9862730:9862731:-	+	1	-10.26	7	3	7
JH650260	1164919	1164920	Aluexon:1918	chr19:9755748:9755749:+	-	22	2.59	15	15	5
JH650260	1182132	1182133	Aluexon:1919	chr19:9738390:9738391:+	-	165	2.24	5	2	5
JH650260	1183066	1183067	Aluexon:5407	chr19:9737458:9737459:+	-	27	4.37	8	8	7
JH650260	1269790	1269791	Aluexon:6251	chr19:9649810:9649811:+	-	16	9.05	5	5	5
JH650260	1273409	1273410	Aluexon:5091	chr19:9646196:9646197:-	+	9	6.68	7	7	4
JH650260	1375335	1375336	Aluexon:1910	chr19:9544462:9544463:-	+	187	4.29	15	5	15
JH650260	1432339	1432340	Aluexon:1907	chr19:9486990:9486991:+	-	171	7.94	7	6	7
JH650260	1458093	1458094	Aluexon:1909	chr19:9461478:9461479:+	-	17	2.65	11	11	3
JH650260	1475928	1475929	Aluexon:1908	chr19:9443689:9443690:+	-	47	3.58	6	5	6
JH650260	1514321	1514322	Aluexon:1906	chr19:9404991:9404992:+	-	46	4.30	6	6	4
JH650260	1628363	1628364	Aluexon:5086	chr19:9265891:9265892:+	-	27	10.85	7	7	5
JH650260	179864	179865	Aluexon:5408	chr19:10746478:10746479:+	-	33	-16.30	14	14	5
JH650260	1936814	1936815	Aluexon:1901	chr19:8941567:8941568:-	+	18	0.57	12	12	5
JH650260	320366	320367	Aluexon:1924	chr19:10603393:10603394:-	+	24	3.28	14	14	5
JH650260	443952	443953	Aluexon:1934	chr19:10480553:10480554:-	+	193	6.67	NA	NA	NA
JH650260	455356	455357	Aluexon:1936	chr19:10469735:10469736:-	+	23	10.74	6	6	5
JH650260	462647	462648	Aluexon:1935	chr19:10461895:10461896:-	+	283	-26.94	5	5	5
JH650260	564243	564244	Aluexon:5089	chr19:10361735:10361736:-	+	30	9.39	7	5	7
JH650260	637773	637774	Aluexon:1920	chr19:10290910:10290911:-	+	96	6.75	NA	5	NA
JH650260	667440	667441	Aluexon:5087	chr19:10263076:10263077:-	+	75	-21.78	8	6	8
JH650260	701247	701248	Aluexon:1925	chr19:10229233:10229234:-	+	26	2.06	9	9	5
JH650260	965678	965679	Aluexon:1932	chr19:9956163:9956164:+	-	115	7.80	5	5	4
JH650260	99150	99151	Aluexon:1926	chr19:10824785:10824786:+	-	52	8.48	10	10	4
JH650262	286957	286958	Aluexon:1167	chr15:45445415:45445416:-	-	29	12.22	18	18	5
JH650262	294852	294853	Aluexon:1168	chr15:45453344:45453345:-	-	297	-20.60	14	14	10
JH650263	65141	65142	Aluexon:6730	chr15:32825942:32825943:-	-	191	-27.14	9	9	5
JH650266	415820	415821	Aluexon:3916	chrX:46759116:46759117:-	+	59	-14.23	8	8	5
JH650266	760366	760367	Aluexon:5205	chrX:46407426:46407427:+	-	199	6.96	6	4	6
JH650266	783132	783133	Aluexon:6027	chrX:46384873:46384874:-	+	204	7.30	13	13	8
JH650268	1767023	1767024	Aluexon:3512	chr7:95739289:95739290:+	-	23	7.26	8	8	5
JH650268	2057715	2057716	Aluexon:3511	chr7:95447809:95447810:+	-	187	7.37	25	13	25
JH650268	2073528	2073529	Aluexon:3513	chr7:95431990:95431991:+	-	24	7.13	7	7	3
JH650268	2457214	2457215	Aluexon:3510	chr7:95042423:95042424:-	+	188	10.07	20	2	20
JH650268	3253308	3253309	Aluexon:4620	chr7:94251938:94251939:-	+	22	4.56	15	15	6
JH650268	3277696	3277697	Aluexon:6006	chr7:94227316:94227317:-	+	22	8.33	11	11	5
JH650268	4544422	4544423	Aluexon:3509	chr7:92949686:92949687:+	-	30	10.92	13	12	13
JH650268	6009325	6009326	Aluexon:6474	chr7:91431913:91431914:-	+	21	0.22	10	10	5
JH650268	7456917	7456918	Aluexon:5601	chr7:89971557:89971558:+	-	22	3.94	6	4	6
JH650268	7498611	7498612	Aluexon:3508	chr7:89935280:89935281:+	-	35	3.03	22	22	6
JH650268	899541	899542	Aluexon:3514	chr7:96608903:96608904:-	+	25	11.50	5	5	5
JH650271	129059	129060	Aluexon:6719	chr13:52656448:52656449:-	+	11	11.09	10	10	5
JH650271	1723946	1723947	Aluexon:971	chr13:51049314:51049315:+	-	29	5.42	5	5	5
JH650271	1950172	1950173	Aluexon:5321	chr13:50822435:50822436:+	-	14	1.65	12	12	5
JH650271	2176516	2176517	Aluexon:970	chr13:50592957:50592958:+	-	29	5.41	5	3	5
JH650271	2262845	2262846	Aluexon:4860	chr13:50505917:50505918:-	+	150	6.28	6	2	6
JH650271	2274117	2274118	Aluexon:4859	chr13:50494358:50494359:-	+	69	-1.34	7	7	5
JH650271	2527869	2527870	Aluexon:964	chr13:50242705:50242706:-	+	25	5.26	10	10	7
JH650271	2612050	2612051	Aluexon:963	chr13:50154720:50154721:-	+	18	12.10	6	6	5
JH650271	2696164	2696165	Aluexon:5320	chr13:50069799:50069800:+	-	195	-21.35	NA	NA	NA
JH650271	2763949	2763950	Aluexon:959	chr13:50005721:50005722:-	+	148	-29.53	8	8	5
JH650271	2957972	2957973	Aluexon:962	chr13:49809184:49809185:-	+	16	8.16	10	10	4
JH650271	738539	738540	Aluexon:967	chr13:52042906:52042907:+	-	24	10.14	5	5	5
JH650272	201799	201800	Aluexon:1634	chr17:37293744:37293745:-	+	85	-13.41	8	8	6
JH650272	257529	257530	Aluexon:5837	chr17:37237702:37237703:-	+	190	5.60	13	13	8
JH650272	266127	266128	Aluexon:1632	chr17:37229319:37229320:+	-	25	7.96	7	4	7
JH650272	270067	270068	Aluexon:1633	chr17:37225377:37225378:+	-	22	9.46	5	5	5
JH650272	278095	278096	Aluexon:1631	chr17:37217348:37217349:+	-	5	7.69	7	5	7
JH650272	489940	489941	Aluexon:1685	chr17:37004292:37004293:-	+	45	7.34	8	5	8
JH650272	563154	563155	Aluexon:5836	chr17:36932878:36932879:-	+	31	3.01	10	10	4
JH650272	581427	581428	Aluexon:5010	chr17:36914830:36914831:+	-	244	-10.30	7	6	7
JH650272	79468	79469	Aluexon:1638	chr17:37415549:37415550:-	+	17	8.81	7	7	4
JH650273	7483	7484	Aluexon:6459	chr5:179068879:179068880:-	+	18	11.13	16	16	5
JH650274	27518	27519	Aluexon:5881	chr19:56312542:56312543:-	-	18	2.66	13	13	4
JH650274	617781	617782	Aluexon:2234	chr19:56909248:56909249:+	+	135	10.18	12	4	12
JH650274	668086	668087	Aluexon:5882	chr19:56961026:56961027:-	-	44	8.50	20	20	8
JH650274	923491	923492	Aluexon:5434	chr19:57221169:57221170:+	+	23	3.12	5	5	5
JH650275	1389886	1389887	Aluexon:5730	chr12:86416322:86416323:-	+	173	7.54	6	4	6
JH650276	184031	184032	Aluexon:2225	chr19:55550632:55550633:-	-	294	-22.46	5	5	5
JH650276	208013	208014	Aluexon:2227	chr19:55575710:55575711:-	-	87	-7.99	8	8	5
JH650276	208083	208084	Aluexon:2226	chr19:55575780:55575781:-	-	17	4.15	8	8	5
JH650276	359579	359580	Aluexon:2606	chr20:61910570:61910571:+	+	23	8.24	15	15	5
JH650276	883649	883650	Aluexon:2612	chr20:62436762:62436763:-	-	72	-26.70	8	8	5
JH650279	682860	682861	Aluexon:6844	chrX:153861448:153861449:-	+	17	-2.75	19	19	5
JH650282	1121721	1121722	Aluexon:5404	chr19:7679518:7679519:+	-	296	-17.60	NA	NA	5
JH650282	1182669	1182670	Aluexon:1889	chr19:7614605:7614606:+	-	234	-16.42	9	9	7
JH650282	1570554	1570555	Aluexon:4086	chr19:7167578:7167579:-	+	42	2.84	9	9	5
JH650282	1641933	1641934	Aluexon:1887	chr19:7095914:7095915:+	-	15	3.87	11	8	11
JH650282	320743	320744	Aluexon:1903	chr19:8488623:8488624:-	+	275	-2.56	12	12	6
JH650282	326483	326484	Aluexon:1902	chr19:8483421:8483422:+	-	50	1.99	7	7	3
JH650282	342744	342745	Aluexon:5406	chr19:8467537:8467538:+	-	4	-9.40	7	7	5
JH650282	368215	368216	Aluexon:1899	chr19:8441951:8441952:-	+	31		NA	NA	3
JH650282	370702	370703	Aluexon:1898	chr19:8439492:8439493:-	+	181	5.73	6	5	6
JH650282	420697	420698	Aluexon:1960	chr19:8388422:8388423:-	+	209	4.42	11	5	11
JH650282	424846	424847	Aluexon:1959	chr19:8384278:8384279:-	+	185	5.20	17	17	6
JH650282	460914	460915	Aluexon:1896	chr19:8332684:8332685:-	+	17	9.86	6	6	5
JH650282	486350	486351	Aluexon:1897	chr19:8306223:8306224:+	-	15	7.47	7	7	7
JH650282	710030	710031	Aluexon:1891	chr19:8080539:8080540:+	-	26	0.19	10	10	5
JH650282	833695	833696	Aluexon:5405	chr19:7958600:7958601:+	-	169	6.69	NA	NA	7
JH650282	833854	833855	Aluexon:5085	chr19:7958456:7958457:+	-	25		NA	NA	7
JH650282	874731	874732	Aluexon:1890	chr19:7917691:7917692:+	-	266	7.61	9	9	7
JH650283	1174946	1174947	Aluexon:5379	chr17:7290967:7290968:+	-	45	6.43	12	12	5
JH650283	1561182	1561183	Aluexon:1519	chr17:6905939:6905940:-	+	17	9.90	5	5	4
JH650283	1578990	1578991	Aluexon:1518	chr17:6888859:6888860:-	+	27	11.62	13	13	4
JH650283	1637696	1637697	Aluexon:1517	chr17:6829602:6829603:-	+	24	4.57	6	6	5
JH650283	248793	248794	Aluexon:5386	chr17:47332051:47332052:+	+	31	0.60	NA	8	NA
JH650283	251802	251803	Aluexon:5387	chr17:47335793:47335794:+	+	182	0.79	NA	13	NA
JH650283	3010175	3010176	Aluexon:4991	chr17:5436704:5436705:-	+	169	9.03	6	2	6
JH650283	3106278	3106279	Aluexon:4993	chr17:5339357:5339358:-	+	26	3.14	14	10	14
JH650283	3124108	3124109	Aluexon:4992	chr17:5321455:5321456:-	+	31	-17.02	15	15	5
JH650283	3331832	3331833	Aluexon:6421	chr17:5118131:5118132:-	+	25	11.45	17	17	6
JH650283	3493635	3493636	Aluexon:5833	chr17:4955304:4955305:-	+	261	-32.60	NA	NA	5
JH650283	3549961	3549962	Aluexon:5832	chr17:4899225:4899226:-	+	29	6.14	7	7	6
JH650283	3567522	3567523	Aluexon:1511	chr17:4882737:4882738:-	+	94	-14.07	20	20	5
JH650283	3618013	3618014	Aluexon:4994	chr17:4832424:4832425:-	+	29	4.25	10	10	5
JH650283	366064	366065	Aluexon:1686	chr17:47450373:47450374:+	+	25	8.42	6	6	5
JH650283	3802609	3802610	Aluexon:1507	chr17:4637774:4637775:-	+	17	10.63	6	6	4
JH650283	3817901	3817902	Aluexon:1509	chr17:4622252:4622253:+	-	175	5.21	10	10	5
JH650283	3985579	3985580	Aluexon:1510	chr17:4453075:4453076:-	+	31	9.23	15	15	5
JH650283	4178457	4178458	Aluexon:4990	chr17:4265247:4265248:-	+	28	0.96	NA	NA	NA
JH650283	450912	450913	Aluexon:6740	chr17:47536098:47536099:-	-	198	5.01	NA	NA	NA
JH650283	4810991	4810992	Aluexon:1515	chr17:3631715:3631716:+	-	53	-5.04	NA	10	NA
JH650283	4835447	4835448	Aluexon:1516	chr17:3606636:3606637:-	+	201	11.62	8	8	7
JH650283	4972690	4972691	Aluexon:4989	chr17:3469760:3469761:-	+	56	6.89	8	8	7
JH650283	4991329	4991330	Aluexon:5831	chr17:3450027:3450028:-	+	245	7.36	21	21	5
JH650283	4998566	4998567	Aluexon:5830	chr17:3442939:3442940:-	+	36	2.10	5	5	5
JH650283	635834	635835	Aluexon:1524	chr17:7828819:7828820:-	+	52	7.34	21	21	6
JH650288	111393	111394	Aluexon:4700	chr9:86319736:86319737:-	+	24	8.53	13	13	4
JH650288	189499	189500	Aluexon:5630	chr9:86241355:86241356:+	-	32	2.30	9	9	5
JH650288	747853	747854	Aluexon:3790	chr9:85682978:85682979:+	-	198	8.79	8	6	8
JH650288	748015	748016	Aluexon:3789	chr9:85682816:85682817:+	-	36	7.89	8	6	8
JH650289	153358	153359	Aluexon:5594	chr7:72639488:72639489:+	-	124	-23.31	5	3	5
JH650289	154533	154534	Aluexon:3498	chr7:74191991:74191992:+	-	40	-22.54	6	3	6
JH650289	60724	60725	Aluexon:3499	chr7:74284735:74284736:-	+	72	3.25	6	2	6
JH650290	2213055	2213056	Aluexon:4377	chr2:74926124:74926125:+	-	27	9.68	9	9	4
JH650290	2413354	2413355	Aluexon:2361	chr2:74724713:74724714:-	+	197	5.65	8	7	8
JH650290	2541037	2541038	Aluexon:2356	chr2:74596697:74596698:-	+	265	3.94	16	16	5
JH650290	2704031	2704032	Aluexon:5445	chr2:74428507:74428508:+	-	34	9.35	11	9	11
JH650290	3118402	3118403	Aluexon:6436	chr2:73996079:73996080:-	+	25	3.17	18	18	6
JH650290	3158251	3158252	Aluexon:2351	chr2:73956432:73956433:-	+	17	9.29	15	15	6
JH650291	11677323	11677324	Aluexon:4220	chrX:99944633:99944634:-	-	26	4.03	NA	11	NA
JH650291	11690620	11690621	Aluexon:3939	chrX:99958181:99958182:-	-	186	8.00	7	7	5
JH650291	11984948	11984949	Aluexon:5215	chrX:100263608:100263609:-	-	24	2.41	7	7	6
JH650291	11990071	11990072	Aluexon:3941	chrX:100268728:100268729:-	-	31	3.87	16	16	5
JH650291	12075240	12075241	Aluexon:3938	chrX:100354796:100354797:+	+	30	10.86	18	18	6
JH650291	8547050	8547051	Aluexon:6496	chrX:96784065:96784066:-	-	19	8.15	12	12	7
JH650292	59621	59622	Aluexon:5382	chr17:36531664:36531665:+	+	16	-1.17	11	11	5
JH650294	1900375	1900376	Aluexon:4509	chr5:74068136:74068137:+	-	187	9.29	16	16	7
JH650294	3627641	3627642	Aluexon:5521	chr5:72333602:72333603:+	-	18	4.81	11	11	6
JH650294	3803897	3803898	Aluexon:4508	chr5:72158255:72158256:+	-	107	-16.50	11	11	11
JH650295	1531728	1531729	Aluexon:445	chr10:90771954:90771955:+	+	32	2.74	6	6	6
JH650295	16840	16841	Aluexon:442	chr10:89251535:89251536:+	+	26	8.13	7	7	6
JH650295	16864	16865	Aluexon:453	chr10:89005969:89005970:-	+	50	8.81	7	7	6
JH650295	17215	17216	Aluexon:6380	chr10:89005612:89005613:-	+	1	7.65	9	9	3
JH650295	270611	270612	Aluexon:4757	chr10:89508558:89508559:+	+	67	8.46	9	9	7
JH650295	3157373	3157374	Aluexon:6248	chr17:70034144:70034145:+	+	28	10.28	6	6	5
JH650295	353534	353535	Aluexon:443	chr10:89591854:89591855:+	+	23	10.11	16	16	3
JH650295	4377151	4377152	Aluexon:5036	chr17:71242502:71242503:-	-	187	8.27	9	6	9
JH650297	10068647	10068648	Aluexon:6763	chr20:19244797:19244798:-	-	22	10.11	15	15	14
JH650297	4434736	4434737	Aluexon:5133	chr20:13590326:13590327:-	-	28	3.01	16	16	5
JH650297	4455480	4455481	Aluexon:4116	chr20:13611089:13611090:-	-	267	-1.45	17	17	6
JH650297	8352548	8352549	Aluexon:5135	chr20:17517169:17517170:-	-	25	3.01	6	6	6
JH650297	8357206	8357207	Aluexon:5134	chr20:17521844:17521845:-	-	11	6.24	7	7	4
JH650298	2025653	2025654	Aluexon:184	chr1:112242173:112242174:+	+	88	-18.75	11	11	11
JH650298	2028764	2028765	Aluexon:185	chr1:112245292:112245293:+	+	102	-16.00	16	16	5
JH650298	2036999	2037000	Aluexon:186	chr1:112253474:112253475:+	+	18	3.92	8	8	5
JH650298	2884537	2884538	Aluexon:5667	chr1:113112572:113112573:-	-	31	3.01	21	21	5
JH650298	2921469	2921470	Aluexon:189	chr1:113150219:113150220:-	-	19	9.12	6	6	5
JH650298	2996996	2996997	Aluexon:197	chr1:113227756:113227757:+	+	117	-13.38	22	6	22
JH650298	3142988	3142989	Aluexon:190	chr1:113383278:113383279:-	-	177	-13.95	19	5	19
JH650298	3151022	3151023	Aluexon:6677	chr1:113391672:113391673:-	-	25	3.61	6	2	6
JH650298	3221038	3221039	Aluexon:205	chr1:113463659:113463660:-	-	128	-23.83	NA	NA	8
JH650298	3313051	3313052	Aluexon:206	chr1:113556461:113556462:-	-	16	9.22	14	14	5
JH650298	427133	427134	Aluexon:183	chr1:110652225:110652226:+	+	26	10.96	13	13	4
JH650298	567268	567269	Aluexon:187	chr1:110789869:110789870:+	+	16	8.26	12	12	6
JH650298	637732	637733	Aluexon:199	chr1:110861504:110861505:-	-	27	4.48	10	10	6
JH650298	650014	650015	Aluexon:204	chr1:110873765:110873766:-	-	31	-28.26	6	6	6
JH650298	684789	684790	Aluexon:4298	chr1:110908598:110908599:+	+	30	7.18	9	6	9
JH650298	698550	698551	Aluexon:200	chr1:110922421:110922422:-	-	273	-21.81	26	26	6
JH650298	727484	727485	Aluexon:202	chr1:110951667:110951668:+	+	103	-31.86	15	2	15
JH650298	735623	735624	Aluexon:201	chr1:110960109:110960110:+	+	17	7.97	NA	8	NA
JH650298	735906	735907	Aluexon:203	chr1:110960414:110960415:+	+	31		NA	NA	6
JH650299	1125665	1125666	Aluexon:5815	chr15:80200026:80200027:-	-	52	3.82	7	5	7
JH650299	2434368	2434369	Aluexon:5351	chr15:81492734:81492735:+	+	32	8.73	6	6	6
JH650300	1348117	1348118	Aluexon:6187	chr1:24780542:24780543:+	+	28	2.89	10	10	4
JH650300	437404	437405	Aluexon:4247	chr1:23876623:23876624:-	-	25	2.15	6	5	6
JH650300	438994	438995	Aluexon:4248	chr1:23878204:23878205:-	-	200	6.55	16	7	16
JH650300	585044	585045	Aluexon:698	chr1:24023687:24023688:+	+	29	2.07	NA	8	NA
JH650300	659073	659074	Aluexon:699	chr1:24098373:24098374:-	-	181	6.53	11	11	6
JH650301	116996	116997	Aluexon:5726	chr12:51718452:51718453:-	-	314	-24.91	5	5	5
JH650301	1931994	1931995	Aluexon:6277	chr20:58994076:58994077:+	+	35	2.49	11	11	5
JH650301	270374	270375	Aluexon:776	chr12:51873774:51873775:+	+	21	10.36	14	14	5
JH650301	3644006	3644007	Aluexon:5158	chr20:60725733:60725734:+	+	36	0.97	17	17	3
JH650301	421813	421814	Aluexon:6276	chr20:57478034:57478035:+	+	254	-25.19	13	13	7
JH650301	4345497	4345498	Aluexon:5161	chr20:61487601:61487602:-	-	31		NA	NA	5
JH650301	516408	516409	Aluexon:5163	chr20:57572207:57572208:-	-	31	8.46	16	16	5
JH650301	518254	518255	Aluexon:5162	chr20:57573745:57573746:-	-	13	4.66	NA	NA	NA
JH650302	1014533	1014534	Aluexon:3823	chr9:114798274:114798275:-	+	218	3.71	14	14	5
JH650302	12543237	12543238	Aluexon:3212	chr5:167915247:167915248:+	+	121	-11.85	7	7	5
