chr	start	end	aluexon	position	strand	distance_to_alu	3SSS	WU	U1	U2
KE938234v1	93564	93565	Aluexon:4940	chr16:14576220:14576221:-	+	41	-9.96	6	4	6
KE938244v1	510234	510235	Aluexon:4706	chr9:91158295:91158296:+	-	110	-18.16	10	10	7
KE938244v1	602361	602362	Aluexon:4199	chr9:91036245:91036246:+	-	16	-5.60	6	6	5
KE938245v1	574104	574105	Aluexon:3204	chr5:157210561:157210562:-	-	29	8.16	10	6	10
KE938264v1	17615	17616	Aluexon:479	chr10:115485574:115485575:+	+	21	-1.49	11	11	9
KE938270v1	183982	183983	Aluexon:5821	chr16:23720591:23720592:-	-	32	5.18	5	5	4
KE938275v1	419916	419917	Aluexon:3023	chr4:83986211:83986212:+	+	183	-2.08	5	3	5
KE938287v1	18371	18372	Aluexon:1890	chr19:7917691:7917692:+	-	266	-6.51	6	6	5
KE938326v1	96650	96651	Aluexon:5595	chr7:73275797:73275798:+	-	23	2.49	6	6	6
KE938333v1	177500	177501	Aluexon:2273	chr2:15689758:15689759:-	-	116	-18.42	7	5	7
KE938394v1	715588	715589	Aluexon:5266	chr10:21840743:21840744:+	+	14	-0.02	10	10	10
KE938409v1	106952	106953	Aluexon:2210	chr19:53301373:53301374:-	-	32	-2.02	19	19	3
KE938409v1	134430	134431	Aluexon:2187	chr19:52673034:52673035:-	-	29	-15.88	6	4	6
KE938442v1	251433	251434	Aluexon:2165	chr19:48784877:48784878:+	+	114	-0.75	5	2	5
KE938442v1	254154	254155	Aluexon:2186	chr19:52625710:52625711:-	+	57	2.73	NA	12	NA
KE938442v1	261457	261458	Aluexon:2200	chr19:53210795:53210796:-	+	18	6.64	8	5	8
KE938442v1	261461	261462	Aluexon:2199	chr19:53210791:53210792:-	+	22	-7.96	8	5	8
KE938442v1	273111	273112	Aluexon:2191	chr19:52562346:52562347:-	+	276	0.39	7	6	7
KE938532v1	835301	835302	Aluexon:3187	chr5:139854203:139854204:+	+	33	-19.79	14	14	6
KE938532v1	877717	877718	Aluexon:3188	chr5:139903348:139903349:+	+	198	-20.06	20	20	7
KE938584v1	249420	249421	Aluexon:3998	chr1:171801866:171801867:+	-	182	-19.11	10	10	4
KE938587v1	236220	236221	Aluexon:4516	chr5:130623181:130623182:+	+	33	-1.09	6	6	5
KE938587v1	236314	236315	Aluexon:3165	chr5:130623274:130623275:+	+	126	-12.54	6	6	5
KE938587v1	236381	236382	Aluexon:4517	chr5:130623350:130623351:+	+	202	-10.14	6	6	5
KE938603v1	413857	413858	Aluexon:5909	chr20:31971327:31971328:-	-	240	-5.93	5	3	5
KE938607v1	366463	366464	Aluexon:4090	chr19:38140721:38140722:-	-	32	-2.02	18	18	7
KE938610v1	112508	112509	Aluexon:6693	chr10:45642393:45642394:-	+	73	2.97	15	10	15
KE938612v1	52056	52057	Aluexon:2023	chr19:23841474:23841475:-	-	22	-6.68	7	7	6
KE938619v1	28764	28765	Aluexon:74	chr1:31847055:31847056:+	-	18	7.99	6	4	6
KE938665v1	419347	419348	Aluexon:848	chr12:102150344:102150345:-	+	13	-5.52	6	6	6
KE938667v1	348326	348327	Aluexon:6275	chr20:36917427:36917428:+	+	12	7.67	6	5	6
KE938675v1	130258	130259	Aluexon:6626	chr4:36246792:36246793:+	+	18	1.47	9	9	3
KE938675v1	133562	133563	Aluexon:6627	chr4:36250102:36250103:+	+	32	-0.91	14	14	7
KE938680v1	116370	116371	Aluexon:1091	chr14:89013995:89013996:-	+	14	-4.91	7	7	6
KE938706v1	174021	174022	Aluexon:4730	chr9:133582181:133582182:+	-	187	-5.90	5	4	5
KE938709v1	39241	39242	Aluexon:3914	chrX:24095466:24095467:+	-	248	-16.69	NA	17	NA
KE938709v1	39440	39441	Aluexon:3915	chrX:24095238:24095239:+	-	20	3.67	NA	NA	NA
KE938710v1	158756	158757	Aluexon:4514	chr5:112345753:112345754:+	+	22	-4.33	7	7	6
KE938728v1	238568	238569	Aluexon:5745	chr14:58762529:58762530:-	-	38	-2.80	6	4	6
KE938728v1	375509	375510	Aluexon:1043	chr14:58906786:58906787:+	+	17	-2.11	6	4	6
KE938728v1	421912	421913	Aluexon:4055	chr14:58956124:58956125:+	+	183	-9.17	21	6	21
KE938730v1	8426	8427	Aluexon:3674	chr7:102128611:102128612:-	+	32	3.31	10	10	7
KE938733v1	315505	315506	Aluexon:3717	chr8:124824294:124824295:+	+	195	-5.50	6	6	4
KE938735v1	137833	137834	Aluexon:4534	chr6:7122516:7122517:+	-	24	0.94	10	8	10
KE938808v1	366331	366332	Aluexon:3557	chr7:138203432:138203433:+	-	2	-21.17	29	3	29
KE938838v1	320940	320941	Aluexon:1267	chr15:99785715:99785716:-	-	21	0.32	11	11	6
KE938942v1	1822	1823	Aluexon:6483	chr9:15017056:15017057:-	+	29	-4.41	11	6	11
KE938974v1	39017	39018	Aluexon:6617	chr3:109136578:109136579:+	-	11	-2.17	17	6	17
KE939068v1	676294	676295	Aluexon:3441	chr7:43799614:43799615:+	-	27	-6.56	6	4	6
KE939105v1	226615	226616	Aluexon:916	chr12:124214896:124214897:+	-	305	-14.36	6	6	5
KE939105v1	252383	252384	Aluexon:909	chr12:124184582:124184583:+	-	34	-6.60	8	8	6
KE939177v1	193860	193861	Aluexon:5888	chr2:17711681:17711682:-	-	199	5.66	5	3	5
KE939181v1	91600	91601	Aluexon:6407	chr14:104978198:104978199:-	+	24	-5.78	7	6	7
KE939205v1	191516	191517	Aluexon:3173	chr5:135488362:135488363:+	+	17	7.83	6	6	5
KE939212v1	523875	523876	Aluexon:3756	chr9:22056249:22056250:+	+	15	-5.76	4	4	4
KE939227v1	100346	100347	Aluexon:3207	chr5:159493944:159493945:-	+	108	-9.15	12	12	6
KE939228v1	3503	3504	Aluexon:2859	chr3:112733222:112733223:+	+	18	-12.07	9	9	5
KE939245v1	351282	351283	Aluexon:4669	chr8:98858575:98858576:+	-	20	-4.78	5	5	4
KE939246v1	61356	61357	Aluexon:1321	chr16:8874618:8874619:-	+	19	-8.27	6	5	6
KE939284v1	686541	686542	Aluexon:4196	chr8:121523558:121523559:+	-	25	-5.61	NA	13	NA
KE939288v1	151136	151137	Aluexon:306	chr1:211441115:211441116:+	+	178	-2.70	8	3	8
KE939314v1	140588	140589	Aluexon:6002	chr7:66049453:66049454:-	+	17	-4.45	11	11	5
KE939314v1	180182	180183	Aluexon:3491	chr7:65897838:65897839:-	+	177	-21.16	13	13	5
KE939315v1	299012	299013	Aluexon:5682	chr10:14139137:14139138:-	-	32	-11.97	10	6	10
KE939319v1	231615	231616	Aluexon:4520	chr5:133947184:133947185:-	-	68	-14.53	5	5	4
KE939325v1	96928	96929	Aluexon:1326	chr16:4533670:4533671:+	+	60	-24.27	23	13	23
KE939349v1	232970	232971	Aluexon:36	chr1:15846415:15846416:-	-	98	-27.53	8	8	6
KE939355v1	147144	147145	Aluexon:5190	chr22:41256680:41256681:+	-	20	-4.75	17	17	9
KE939355v1	44390	44391	Aluexon:2710	chr22:41351289:41351290:+	-	17	7.46	8	5	8
KE939370v1	28182	28183	Aluexon:3565	chr7:140160043:140160044:-	+	23	-0.03	10	10	7
KE939370v1	371366	371367	Aluexon:3560	chr7:139795511:139795512:-	+	196	7.09	7	6	7
KE939371v1	138722	138723	Aluexon:1932	chr19:9956163:9956164:+	+	115	-5.47	4	3	4
KE939394v1	70408	70409	Aluexon:4704	chr9:88882112:88882113:-	-	58	2.15	7	6	7
KE939394v1	71016	71017	Aluexon:4705	chr9:88882742:88882743:-	-	26	-11.69	15	15	5
KE939403v1	59565	59566	Aluexon:2734	chr22:51221546:51221547:+	-	16	5.85	2	2	2
KE939420v1	58978	58979	Aluexon:4724	chr9:131361899:131361900:+	+	132	-26.92	7	3	7
KE939421v1	79385	79386	Aluexon:5016	chr17:41603023:41603024:+	+	21	-3.00	3	3	3
KE939427v1	164341	164342	Aluexon:964	chr13:50242705:50242706:-	-	25	-1.57	6	4	6
KE939427v1	80782	80783	Aluexon:963	chr13:50154720:50154721:-	-	18	-0.57	6	5	6
KE939428v1	541144	541145	Aluexon:6389	chr11:31236810:31236811:-	+	20	7.02	5	5	5
KE939436v1	292959	292960	Aluexon:1190	chr15:58024358:58024359:+	+	26	-3.34	10	10	8
KE939437v1	200352	200353	Aluexon:3926	chrX:67730519:67730520:+	-	57	2.74	8	7	8
KE939470v1	23531	23532	Aluexon:2767	chr3:32608108:32608109:-	+	154	-13.93	7	3	7
KE939492v1	174694	174695	Aluexon:3648	chr8:43023085:43023086:+	-	36	-4.67	6	6	5
KE939492v1	764921	764922	Aluexon:6408	chr15:32457112:32457113:-	-	31	2.75	10	10	5
KE939644v1	206888	206889	Aluexon:6305	chr5:21779365:21779366:+	-	23	-1.76	3	3	3
KE939645v1	90661	90662	Aluexon:4719	chr9:115253265:115253266:+	-	7	3.44	22	22	6
KE939658v1	49743	49744	Aluexon:511	chr10:131978375:131978376:+	-	16	5.32	9	9	5
KE939666v1	227083	227084	Aluexon:3247	chr6:8095728:8095729:-	-	33	-12.25	14	14	6
KE939683v1	802895	802896	Aluexon:6803	chr5:174346728:174346729:-	+	157	3.94	8	8	4
KE939694v1	166942	166943	Aluexon:3928	chrX:69369440:69369441:-	+	79	-18.16	10	8	10
KE939696v1	142574	142575	Aluexon:599	chr11:47191175:47191176:-	+	212	-16.88	5	1	5
KE939701v1	418238	418239	Aluexon:6271	chr2:219684882:219684883:+	+	267	-7.91	12	12	4
KE939701v1	514417	514418	Aluexon:2490	chr2:219784943:219784944:+	+	20	-4.96	14	14	6
KE939707v1	745408	745409	Aluexon:1803	chr18:12422245:12422246:+	-	49	-3.42	7	7	5
KE939712v1	20453	20454	Aluexon:5146	chr20:32184844:32184845:+	-	119	-23.45	11	5	11
KE939721v1	227672	227673	Aluexon:6330	chr6_mcf_hap5:2283276:2283277:+	+	75	-30.30	5	5	4
KE939723v1	292948	292949	Aluexon:6017	chr8:101544688:101544689:-	-	9	2.61	15	15	7
KE939728v1	63872	63873	Aluexon:6379	chr10:80761993:80761994:-	+	59	-22.56	6	5	4
KE939731v1	280893	280894	Aluexon:5649	chrX:69650822:69650823:+	-	161	-13.62	6	3	6
KE939734v1	79106	79107	Aluexon:4493	chr5:824406:824407:-	-	182	5.28	6	6	4
KE939762v1	354374	354375	Aluexon:353	chr1:236688722:236688723:+	+	17	-2.95	7	7	7
KE939776v1	348202	348203	Aluexon:1796	chr18:11895276:11895277:-	-	129	7.85	7	4	7
KE939776v1	363724	363725	Aluexon:1790	chr18:10595789:10595790:+	+	17	1.36	15	15	5
KE939784v1	1146390	1146391	Aluexon:940	chr13:27812534:27812535:-	-	17	2.63	8	8	5
KE939953v1	45834	45835	Aluexon:6632	chr5:137278071:137278072:+	+	25	3.44	19	19	5
KE939959v1	191335	191336	Aluexon:5248	chr1:153738949:153738950:+	+	185	-15.34	8	8	5
KE939977v1	41928	41929	Aluexon:5351	chr15:81492734:81492735:+	-	32	2.45	9	9	4
KE939980v1	24554	24555	Aluexon:926	chr12:133404488:133404489:-	-	17	2.59	NA	13	NA
KE939983v1	542017	542018	Aluexon:320	chr1:225778058:225778059:-	+	116	-15.61	12	6	12
KE939995v1	843374	843375	Aluexon:4801	chr11:120288236:120288237:+	+	22	-3.24	6	6	6
KE940020v1	439545	439546	Aluexon:5881	chr19:56312542:56312543:-	+	18	-13.79	5	5	5
KE940150v1	492151	492152	Aluexon:1280	chr15:90907163:90907164:+	-	24	-2.80	16	16	5
KE940150v1	665570	665571	Aluexon:1260	chr15:85255242:85255243:-	-	242	-21.18	12	12	5
KE940170v1	93957	93958	Aluexon:2964	chr4:1893891:1893892:+	-	17	-3.23	4	3	4
KE940236v1	32648	32649	Aluexon:2340	chr2:63587211:63587212:-	-	12	-10.71	7	7	6
KE940279v1	10327	10328	Aluexon:2343	chr2:69657153:69657154:-	+	25	-8.06	12	5	12
KE940293v1	288027	288028	Aluexon:2121	chr19:44735007:44735008:-	-	71	-14.92	7	7	4
KE940337v1	141688	141689	Aluexon:5920	chr22:16280589:16280590:-	+	17	-0.08	18	18	6
KE940356v1	15489	15490	Aluexon:4846	chr12:121714270:121714271:-	+	23	-7.47	5	4	5
KE940356v1	32317	32318	Aluexon:4047	chr12:121702711:121702712:-	+	85	-2.78	7	7	6
KE940362v1	380399	380400	Aluexon:4265	chr1:36704350:36704351:+	+	49	6.72	24	24	7
KE940373v1	317207	317208	Aluexon:4853	chr13:24460046:24460047:-	-	26	3.66	11	11	6
KE940394v1	133349	133350	Aluexon:1979	chr19:17318180:17318181:-	-	104	-3.79	3	2	3
KE940402v1	144649	144650	Aluexon:969	chr13:53235608:53235609:+	-	207	-8.48	7	4	7
KE940435v1	23984	23985	Aluexon:4116	chr20:13611089:13611090:-	+	267	6.68	7	7	6
KE940437v1	42510	42511	Aluexon:2249	chr19:58379947:58379948:-	-	200	5.50	8	8	6
KE940447v1	400603	400604	Aluexon:1076	chr14:75165559:75165560:-	-	174	-5.21	13	8	13
KE940449v1	126035	126036	Aluexon:3843	chr9:128057735:128057736:+	-	27	0.83	10	7	10
KE940456v1	86376	86377	Aluexon:4193	chr8:48881837:48881838:+	+	52	-2.04	7	6	7
KE940456v1	86400	86401	Aluexon:4673	chr8:48881862:48881863:+	+	77	-5.46	7	6	7
KE940476v1	45638	45639	Aluexon:1070	chr14:71777381:71777382:-	-	39	-14.87	5	5	3
KE940487v1	453552	453553	Aluexon:63	chr1:28086467:28086468:+	-	190	6.59	13	13	5
KE940487v1	671291	671292	Aluexon:59	chr1:27856869:27856870:+	-	104	2.20	NA	NA	NA
KE940487v1	841931	841932	Aluexon:66	chr1:27680796:27680797:-	+	22	-0.69	10	5	10
KE940492v1	116874	116875	Aluexon:1799	chr17:79820643:79820644:+	-	282	-7.84	8	6	8
KE940492v1	74680	74681	Aluexon:4080	chr17:79855376:79855377:+	-	18	-6.74	21	6	21
KE940513v1	28240	28241	Aluexon:5040	chr17:76205837:76205838:+	-	18	-5.85	10	5	10
KE940516v1	115180	115181	Aluexon:5840	chr17:43337462:43337463:-	-	22	-6.61	7	5	7
KE940519v1	307559	307560	Aluexon:147	chr1:64120834:64120835:+	+	196	7.20	7	6	7
KE940535v1	103910	103911	Aluexon:1992	chr19:19538503:19538504:+	-	30	-4.15	8	6	8
KE940543v1	9902	9903	Aluexon:1743	chr17:74059765:74059766:-	-	20	0.10	15	15	7
KE940545v1	16603	16604	Aluexon:2429	chr2:173446660:173446661:+	+	29	2.79	18	18	4
KE940568v1	317223	317224	Aluexon:3850	chr9:131305963:131305964:-	-	25	0.32	11	11	5
KE940569v1	191199	191200	Aluexon:323	chr1:226464884:226464885:-	-	52	2.71	7	7	6
KE940570v1	168164	168165	Aluexon:1232	chr15:76021593:76021594:-	-	28	-4.16	10	10	7
KE940586v1	79905	79906	Aluexon:6388	chr11:18585548:18585549:-	+	22	0.76	10	5	10
KE940589v1	337827	337828	Aluexon:5639	chr9:132876854:132876855:+	-	177	-23.50	7	7	6
KE940605v1	721858	721859	Aluexon:1810	chr18:20536400:20536401:+	-	110	-18.89	7	4	7
KE940624v1	295967	295968	Aluexon:5612	chr8:26227019:26227020:+	+	110	-12.22	7	7	4
KE940629v1	122194	122195	Aluexon:467	chr10:101991001:101991002:+	+	28	2.16	7	5	7
KE940629v1	82274	82275	Aluexon:466	chr10:101950054:101950055:+	+	277	-5.84	6	5	6
KE940646v1	472771	472772	Aluexon:1519	chr17:6905939:6905940:-	+	17	-2.30	9	6	9
KE940646v1	561056	561057	Aluexon:1517	chr17:6829602:6829603:-	+	24	-17.93	5	4	5
KE940686v1	82145	82146	Aluexon:3586	chr8:180170:180171:-	-	173	7.72	16	16	6
KE940689v1	833636	833637	Aluexon:3175	chr5:137223977:137223978:-	-	14	5.24	5	5	3
KE940733v1	535104	535105	Aluexon:6346	chr7:157172508:157172509:+	-	9	-15.11	6	6	4
KE940814v1	274618	274619	Aluexon:3196	chr5:149420124:149420125:+	-	117	2.98	6	6	6
KE940834v1	800787	800788	Aluexon:3147	chr5:90609594:90609595:-	-	29	3.04	7	7	5
KE940920v1	78434	78435	Aluexon:1350	chr16:20778019:20778020:-	+	58	2.55	NA	18	NA
KE940993v1	21113	21114	Aluexon:120	chr1:46123513:46123514:-	-	15	-4.96	13	13	6
KE941022v1	93564	93565	Aluexon:6197	chr1:151766289:151766290:+	+	20	-1.59	9	9	6
KE941043v1	361155	361156	Aluexon:1192	chr15:59385651:59385652:+	+	113	-19.05	12	12	6
KE941061v1	87465	87466	Aluexon:645	chr11:74674638:74674639:+	+	49	0.29	7	7	5
KE941070v1	86848	86849	Aluexon:2698	chr22:31983312:31983313:+	+	29	1.86	5	5	4
KE941085v1	210073	210074	Aluexon:5681	chr1:247143306:247143307:-	-	199	-6.32	7	7	4
KE941298v1	204427	204428	Aluexon:4247	chr1:23876623:23876624:-	+	25	-6.01	11	7	11
KE941312v1	79383	79384	Aluexon:2851	chr3:93767022:93767023:-	+	156	6.25	11	11	4
KE941316v1	1092556	1092557	Aluexon:2953	chr3:194309752:194309753:+	-	20	-5.43	7	7	6
KE941316v1	1092560	1092561	Aluexon:2954	chr3:194309748:194309749:+	-	16	-1.94	7	7	6
KE941324v1	11311	11312	Aluexon:1378	chr16:30619619:30619620:+	+	28	-0.74	11	11	4
KE941324v1	607004	607005	Aluexon:6243	chr16:31237191:31237192:+	+	231	-19.78	5	3	5
KE941326v1	491641	491642	Aluexon:5918	chr21:38320587:38320588:-	+	24	-4.23	12	12	8
KE941326v1	4976	4977	Aluexon:2628	chr21:38782944:38782945:+	-	114	-10.94	6	6	5
KE941328v1	607904	607905	Aluexon:5078	chr19:5668611:5668612:+	-	29	-7.30	8	6	8
KE941329v1	635436	635437	Aluexon:6730	chr15:32825942:32825943:-	+	191	-46.09	9	9	6
KE941333v1	788633	788634	Aluexon:954	chr13:45926030:45926031:+	+	28	8.72	5	2	5
KE941334v1	7450	7451	Aluexon:699	chr1:24098373:24098374:-	-	181	-0.26	8	8	7
KE941338v1	64561	64562	Aluexon:3831	chr9:115238134:115238135:+	-	14	-4.27	4	4	4
KE941355v1	191093	191094	Aluexon:766	chr12:50143399:50143400:+	+	181	7.18	15	15	6
KE941357v1	84483	84484	Aluexon:421	chr10:70230369:70230370:-	+	23	4.72	8	8	4
KE941359v1	534942	534943	Aluexon:1524	chr17:7828819:7828820:-	-	52	2.29	14	14	6
KE941396v1	403531	403532	Aluexon:505	chr10:126451127:126451128:-	+	47	4.44	9	9	7
KE941408v1	251011	251012	Aluexon:5940	chr4:47973117:47973118:-	+	13	0.05	6	5	6
KE941418v1	567446	567447	Aluexon:3290	chr6:42238920:42238921:-	+	20	5.66	6	4	6
KE941418v1	774769	774770	Aluexon:3289	chr6:42039083:42039084:+	-	32	-10.85	6	4	6
KE941441v1	96192	96193	Aluexon:5647	chrX:49369599:49369600:+	-	186	6.39	5	4	5
KE941453v1	84805	84806	Aluexon:943	chr13:28538686:28538687:-	-	181	-13.52	9	9	6
KE941464v1	509396	509397	Aluexon:56	chr1:22386105:22386106:+	+	66	-9.63	12	12	6
KE941464v1	509416	509417	Aluexon:58	chr1:22386125:22386126:+	+	86	-21.35	12	12	6
KE941464v1	515039	515040	Aluexon:57	chr1:22390489:22390490:+	+	269	1.09	9	9	3
KE941464v1	525563	525564	Aluexon:55	chr1:22400585:22400586:+	+	26	8.64	14	14	4
KE941484v1	101992	101993	Aluexon:6490	chr9:125579531:125579532:-	-	188	-33.74	12	12	8
KE941490v1	237507	237508	Aluexon:2534	chr20:5092251:5092252:-	+	32	1.69	14	14	6
KE941494v1	338888	338889	Aluexon:1916	chr19:9873149:9873150:-	-	92	-7.22	5	3	5
KE941518v1	626031	626032	Aluexon:3478	chr7:26211161:26211162:-	+	24	-8.75	7	7	6
KE941523v1	185598	185599	Aluexon:3026	chr4:84390486:84390487:+	+	17	0.52	8	8	6
KE941523v1	697994	697995	Aluexon:3028	chr4:84891263:84891264:-	-	24	-1.83	19	19	3
KE941524v1	467342	467343	Aluexon:4375	chr2:65349513:65349514:-	+	189	-0.68	10	5	10
KE941535v1	876522	876523	Aluexon:730	chr12:11708187:11708188:+	-	0	4.92	3	3	3
KE941616v1	95505	95506	Aluexon:3692	chr8:94736736:94736737:+	-	173	6.59	6	6	5
KE941776v1	122397	122398	Aluexon:3771	chr9:36263201:36263202:+	+	28	-8.99	12	12	6
KE941776v1	122432	122433	Aluexon:3772	chr9:36263234:36263235:+	+	61	-20.06	12	12	6
KE942063v1	454945	454946	Aluexon:2451	chr2:198267237:198267238:-	+	24	1.19	7	7	4
KE942091v1	45396	45397	Aluexon:2658	chr22:22039925:22039926:+	+	22	-8.69	9	7	9
KE942138v1	89156	89157	Aluexon:5493	chr3:49506134:49506135:+	+	170	-27.71	8	6	8
KE942183v1	412847	412848	Aluexon:5944	chr4:71529866:71529867:-	-	82	-2.03	9	9	3
KE942183v1	571398	571399	Aluexon:3013	chr4:71689581:71689582:-	-	28	3.44	19	19	10
KE942232v1	174000	174001	Aluexon:1455	chr16:70351276:70351277:-	-	25	-4.96	17	17	9
KE942273v1	183121	183122	Aluexon:276	chr1:179873785:179873786:+	+	32	2.77	7	5	7
KE942341v1	162797	162798	Aluexon:1617	chr17:34306004:34306005:-	-	173	1.00	17	17	6
KE942406v1	8725	8726	Aluexon:4437	chr3:129572475:129572476:-	+	18	-2.57	7	5	7
KE942406v1	8909	8910	Aluexon:2875	chr3:129572249:129572250:-	+	244	3.71	7	5	7
KE942432v1	54212	54213	Aluexon:2720	chr22:43021487:43021488:-	-	29	3.88	7	6	7
KE942446v1	102940	102941	Aluexon:2281	chr2:25721475:25721476:-	+	262	-12.44	13	5	13
KE942457v1	182702	182703	Aluexon:4759	chr10:94391946:94391947:+	+	17	7.23	5	4	5
KE942471v1	385346	385347	Aluexon:5504	chr3:197482539:197482540:+	-	9	-6.78	6	4	6
KE942485v1	100608	100609	Aluexon:1244	chr15:75633168:75633169:+	-	140	-24.72	NA	NA	4
KE942485v1	77905	77906	Aluexon:1248	chr15:75658039:75658040:-	+	67	3.11	14	14	8
KE942499v1	360132	360133	Aluexon:1817	chr18:32843204:32843205:-	-	32	8.36	7	7	5
KE942519v1	24233	24234	Aluexon:1523	chr16:85805497:85805498:-	-	15	-2.35	11	11	11
KE942527v1	473179	473180	Aluexon:4821	chr12:1040133:1040134:-	-	22	-2.24	7	7	6
KE942574v1	1124911	1124912	Aluexon:5723	chr12:42944131:42944132:-	+	21	-4.04	9	9	7
KE942590v1	686763	686764	Aluexon:4351	chr1:241777457:241777458:-	-	28	-19.05	7	7	6
KE942606v1	202222	202223	Aluexon:1310	chr16:3181601:3181602:-	-	21	-0.66	13	13	4
KE942606v1	5288	5289	Aluexon:6561	chr16:3084897:3084898:+	+	183	2.75	14	5	14
KE942616v1	114808	114809	Aluexon:1898	chr19:8439492:8439493:-	+	181	6.59	17	17	5
KE942616v1	95749	95750	Aluexon:5406	chr19:8467537:8467538:+	-	4	-20.41	6	2	6
KE942649v1	157092	157093	Aluexon:299	chr1:203772755:203772756:+	-	20	-5.81	6	4	6
KE942650v1	252889	252890	Aluexon:5045	chr17:76489209:76489210:+	-	272	-5.42	8	2	8
KE942650v1	252931	252932	Aluexon:5041	chr17:76489167:76489168:+	-	230	4.93	8	2	8
KE942650v1	522794	522795	Aluexon:4890	chr14:102788955:102788956:+	+	47	1.56	19	19	4
KE942674v1	104150	104151	Aluexon:1079	chr14:76147009:76147010:+	-	51	3.55	10	3	10
KE942678v1	21307	21308	Aluexon:4093	chr19:49646652:49646653:+	+	36	-13.02	16	16	4
KE942679v1	270680	270681	Aluexon:1581	chr17:27271587:27271588:-	+	100	-5.74	10	10	4
KE942686v1	354456	354457	Aluexon:2906	chr3:136310341:136310342:-	-	71	-24.41	8	4	8
KE942698v1	530419	530420	Aluexon:6453	chr3:196127603:196127604:-	+	23	3.71	21	21	5
KE942715v1	143702	143703	Aluexon:435	chr10:75259351:75259352:+	-	2	6.47	9	9	5
KE942715v1	165871	165872	Aluexon:5688	chr10:75239726:75239727:-	+	34	-3.40	6	6	6
KE942715v1	233824	233825	Aluexon:428	chr10:75168094:75168095:-	+	8	-12.09	12	12	5
KE942715v1	574386	574387	Aluexon:5686	chr10:74837571:74837572:-	+	201	7.46	10	10	5
KE942738v1	14643	14644	Aluexon:6768	chr22:21388561:21388562:-	+	333	-1.42	4	4	4
KE942760v1	127958	127959	Aluexon:755	chr12:46848793:46848794:+	-	20	11.21	5	5	4
KE942779v1	16959	16960	Aluexon:2361	chr2:74724713:74724714:-	+	197	7.96	4	4	4
KE942785v1	830147	830148	Aluexon:102	chr1:39379210:39379211:+	+	17	-4.94	6	6	3
KE942791v1	396440	396441	Aluexon:5258	chr1:207513734:207513735:+	+	36	4.46	10	9	10
KE942792v1	300198	300199	Aluexon:650	chr11:76668582:76668583:+	+	90	-16.17	5	4	5
KE942792v1	325204	325205	Aluexon:5295	chr11:76705198:76705199:+	+	22	-3.58	11	11	7
KE943026v1	309044	309045	Aluexon:1189	chr15:55632650:55632651:-	-	23	-3.98	14	14	6
KE943053v1	797198	797199	Aluexon:145	chr1:62223077:62223078:+	-	31	-10.91	5	5	5
KE943091v1	98065	98066	Aluexon:4547	chr6:36865876:36865877:+	-	18	0.34	14	14	13
KE943111v1	112015	112016	Aluexon:6647	chr8:71572378:71572379:+	+	26	-12.14	6	6	6
KE943124v1	100901	100902	Aluexon:3825	chr9:115461589:115461590:-	-	20	-5.31	3	3	3
KE943190v1	157259	157260	Aluexon:641	chr11:73528866:73528867:+	-	31	-11.16	8	7	8
KE943262v1	310746	310747	Aluexon:840	chr12:100615571:100615572:-	-	20	4.36	7	7	4
KE943265v1	595019	595020	Aluexon:4293	chr1:100618559:100618560:+	-	241	-1.86	9	9	4
KE943305v1	675439	675440	Aluexon:5835	chr17:35999597:35999598:-	-	187	7.12	NA	NA	7
KE943307v1	19548	19549	Aluexon:3832	chr9:115296861:115296862:+	+	45	-16.12	10	10	6
KE943315v1	390671	390672	Aluexon:2428	chr2:173946006:173946007:+	+	85	-12.85	12	11	12
KE943315v1	511143	511144	Aluexon:6761	chr2:174077519:174077520:-	-	33	-6.62	5	4	5
KE943327v1	489042	489043	Aluexon:368	chr10:11893755:11893756:-	+	17	-13.01	5	5	5
KE943398v1	62760	62761	Aluexon:217	chr1:146383219:146383220:+	-	28	-1.66	6	6	6
KE943402v1	37220	37221	Aluexon:5361	chr16:15780614:15780615:+	-	46	-23.52	9	5	9
KE943402v1	373897	373898	Aluexon:1451	chr16:70097591:70097592:-	+	17	-0.08	20	20	5
KE943402v1	401376	401377	Aluexon:6563	chr16:70064247:70064248:+	-	97	-32.07	5	2	5
KE943402v1	454589	454590	Aluexon:6418	chr16:29116460:29116461:-	+	33	-4.96	16	16	5
KE943402v1	550630	550631	Aluexon:1334	chr16:14834830:14834831:-	+	74	4.04	15	14	6
KE943402v1	558323	558324	Aluexon:6733	chr16:14788526:14788527:-	+	229	-14.12	6	6	6
KE943415v1	185723	185724	Aluexon:3340	chr6:108443918:108443919:-	-	9	-6.44	6	4	6
KE943419v1	424688	424689	Aluexon:945	chr13:32970126:32970127:+	-	29	-0.64	7	5	7
KE943438v1	107547	107548	Aluexon:1951	chr19:12509065:12509066:-	-	30	-12.09	6	5	6
KE943464v1	144213	144214	Aluexon:2223	chr19:55652067:55652068:-	-	79	-5.23	6	6	6
KE943464v1	75476	75477	Aluexon:2227	chr19:55575710:55575711:-	-	87	-22.25	6	6	3
KE943464v1	75840	75841	Aluexon:2226	chr19:55575780:55575781:-	-	17	-8.33	8	8	8
KE943479v1	112525	112526	Aluexon:331	chr1:224500747:224500748:-	-	134	-30.94	8	4	8
