chr	start	end	aluexon	position	strand	distance_to_alu	3SSS	WU	U1	U2
scaffold12643	50178	50179	Aluexon:3556	chr7:134784709:134784710:+	+	81	-15.28	22	22	5
scaffold1264	60535	60536	Aluexon:4502	chr5:58458673:58458674:-	+	20	0.82	14	12	14
scaffold12664	45117	45118	Aluexon:3442	chr7:43950451:43950452:-	-	26	-6.06	6	5	6
scaffold12665	63654	63655	Aluexon:172	chr1:94970952:94970953:+	-	188	8.43	25	6	25
scaffold12678	9277	9278	Aluexon:6633	chr5:146973921:146973922:+	-	24	10.51	13	13	5
scaffold12686	27383	27384	Aluexon:2469	chr2:201774418:201774419:-	+	24	10.11	22	22	5
scaffold12686	47456	47457	Aluexon:5459	chr2:201755927:201755928:+	-	253	-10.57	10	10	5
scaffold12686	53598	53599	Aluexon:2466	chr2:201750090:201750091:-	+	32	-1.44	7	7	5
scaffold12686	53622	53623	Aluexon:2465	chr2:201750066:201750067:-	+	56	7.40	7	7	5
scaffold12701	64752	64753	Aluexon:464	chr10:97657436:97657437:-	-	25	4.74	18	18	6
scaffold12708	10143	10144	Aluexon:327	chr1:228580598:228580599:-	-	17	-3.58	17	17	3
scaffold12722	19090	19091	Aluexon:6642	chr7:73624085:73624086:+	+	240	-15.86	5	5	5
scaffold12722	24735	24736	Aluexon:3500	chr7:73629150:73629151:+	+	19	10.07	20	20	4
scaffold12722	35506	35507	Aluexon:3502	chr7:73640977:73640978:-	-	23	1.75	17	17	6
scaffold12722	61616	61617	Aluexon:3501	chr7:73668047:73668048:-	-	13	2.04	NA	7	NA
scaffold12723	67303	67304	Aluexon:4481	chr4:152586153:152586154:+	+	25	2.90	7	7	5
scaffold1272	86179	86180	Aluexon:5976	chr6:135348292:135348293:-	+	61	-19.04	NA	9	NA
scaffold12734	13706	13707	Aluexon:4560	chr6:74308679:74308680:-	-	46	5.41	6	6	5
scaffold12734	44353	44354	Aluexon:5969	chr6:74339087:74339088:-	-	61	4.73	7	7	6
scaffold12734	65549	65550	Aluexon:3321	chr6:74360319:74360320:-	-	116	-13.74	8	8	7
scaffold12734	8414	8415	Aluexon:4559	chr6:74303618:74303619:-	-	15	-2.52	7	4	7
scaffold12736	47014	47015	Aluexon:5086	chr19:9265891:9265892:+	-	27	9.83	8	8	5
scaffold12738	17101	17102	Aluexon:3473	chr7:66779387:66779388:+	+	242	-4.19	18	18	4
scaffold1274	165831	165832	Aluexon:6671	chr1:37922060:37922061:-	+	185	6.53	6	5	6
scaffold12743	47680	47681	Aluexon:5628	chr9:74597571:74597572:+	-	27	4.10	6	6	5
scaffold12744	25087	25088	Aluexon:1562	chr17:18419931:18419932:-	+	199	5.75	8	8	5
scaffold12751	31129	31130	Aluexon:1325	chr16:4481598:4481599:+	-	23	13.03	12	12	5
scaffold12760	30597	30598	Aluexon:4447	chr3:169862122:169862123:-	-	21	3.01	17	17	9
scaffold12764	55426	55427	Aluexon:5016	chr17:41603023:41603024:+	-	21	-0.78	5	5	4
scaffold12774	783	784	Aluexon:6733	chr16:14788526:14788527:-	+	229	-11.96	5	2	5
scaffold12796	38936	38937	Aluexon:4111	chr2:196594712:196594713:+	+	178	9.07	16	6	16
scaffold12798	23033	23034	Aluexon:6208	chr11:8008443:8008444:+	-	0	9.32	5	2	5
scaffold1280	8176	8177	Aluexon:6285	chr3:61754966:61754967:+	+	29	9.68	10	10	5
scaffold12812	48162	48163	Aluexon:1795	chr18:13103938:13103939:+	-	244	-11.99	7	4	7
scaffold12812	48228	48229	Aluexon:1794	chr18:13103872:13103873:+	-	178	8.36	7	4	7
scaffold12815	31333	31334	Aluexon:1531	chr17:8191750:8191751:-	-	0	-2.96	5	2	5
scaffold12825	22492	22493	Aluexon:1415	chr16:58429004:58429005:+	+	24	4.19	NA	NA	NA
scaffold1283	125982	125983	Aluexon:4151	chr4:78804752:78804753:+	+	33	0.56	5	5	5
scaffold12840	23801	23802	Aluexon:5695	chr10:105099378:105099379:-	+	188	1.09	5	4	5
scaffold12855	12963	12964	Aluexon:1569	chr17:19183173:19183174:+	-	35	2.52	20	20	3
scaffold12855	16524	16525	Aluexon:4997	chr17:19179708:19179709:+	-	195	7.85	14	7	14
scaffold12865	14563	14564	Aluexon:5367	chr16:56969861:56969862:+	+	23	-13.40	19	19	5
scaffold12865	18622	18623	Aluexon:1409	chr16:56974238:56974239:+	+	24	-6.72	22	22	5
scaffold12866	31851	31852	Aluexon:6021	chr9:72435180:72435181:-	-	165	3.25	16	16	6
scaffold12868	16952	16953	Aluexon:4995	chr17:13934245:13934246:-	-	38	4.87	8	8	5
scaffold12879	31466	31467	Aluexon:6824	chr7:124886584:124886585:-	-	196	5.68	19	19	7
scaffold12880	45269	45270	Aluexon:1960	chr19:8388422:8388423:-	-	209	4.84	NA	NA	16
scaffold12889	49660	49661	Aluexon:4506	chr5:64787690:64787691:-	-	206	-2.40	14	14	7
scaffold12896	36356	36357	Aluexon:1865	chr19:3663590:3663591:-	-	73	-29.69	7	7	3
scaffold12914	10512	10513	Aluexon:6030	chrX:71457798:71457799:-	-	14	2.38	8	8	7
scaffold1292	16226	16227	Aluexon:1792	chr18:12021699:12021700:+	+	179	3.64	13	13	4
scaffold1293	116454	116455	Aluexon:5997	chr7:30726231:30726232:-	-	17	3.11	6	6	3
scaffold12931	41613	41614	Aluexon:2720	chr22:43021487:43021488:-	-	29	5.67	7	7	5
scaffold1293	16950	16951	Aluexon:3426	chr7:30625095:30625096:-	-	22	4.08	10	10	7
scaffold12937	37269	37270	Aluexon:4420	chr3:48095746:48095747:-	+	67	-18.91	5	5	5
scaffold12938	55004	55005	Aluexon:6546	chr13:76447986:76447987:+	-	36	5.23	11	11	6
scaffold12940	57062	57063	Aluexon:2400	chr2:129048469:129048470:-	+	98	-15.54	30	9	30
scaffold12946	16631	16632	Aluexon:6412	chr15:78948005:78948006:-	-	22	8.67	7	5	7
scaffold12987	44265	44266	Aluexon:2408	chr2:130928001:130928002:-	-	45	-9.89	21	21	5
scaffold13000	33546	33547	Aluexon:4961	chr16:66777037:66777038:-	+	54	6.38	10	10	4
scaffold1300	148224	148225	Aluexon:688	chr11:111715902:111715903:-	-	138	-22.72	5	5	4
scaffold13002	45602	45603	Aluexon:644	chr11:73875921:73875922:-	+	215	5.45	6	5	6
scaffold13004	15084	15085	Aluexon:1519	chr17:6905939:6905940:-	-	17	8.78	15	15	4
scaffold13007	46140	46141	Aluexon:2520	chr2:242263822:242263823:+	+	19	3.47	6	6	6
scaffold1300	87594	87595	Aluexon:5710	chr11:111659293:111659294:-	-	194	5.45	21	21	7
scaffold1300	98103	98104	Aluexon:687	chr11:111668919:111668920:-	-	34	4.07	NA	7	NA
scaffold130	190673	190674	Aluexon:5439	chr2:47178739:47178740:+	-	15	10.79	5	4	5
scaffold130	223352	223353	Aluexon:2320	chr2:47144321:47144322:+	-	19	7.51	7	7	4
scaffold130	229691	229692	Aluexon:2318	chr2:47137985:47137986:-	+	171	4.05	6	6	6
scaffold130	229699	229700	Aluexon:2319	chr2:47137977:47137978:-	+	179	-19.75	6	6	6
scaffold13035	11674	11675	Aluexon:2928	chr3:169994332:169994333:+	-	90	-17.44	12	12	5
scaffold1306	134051	134052	Aluexon:2867	chr3:124450351:124450352:+	-	20	7.46	6	6	3
scaffold13062	11033	11034	Aluexon:1686	chr17:47450373:47450374:+	-	25	8.42	6	6	5
scaffold13081	39203	39204	Aluexon:2784	chr3:9990037:9990038:+	+	24	5.60	15	15	6
scaffold13085	27318	27319	Aluexon:27	chr1:1323890:1323891:-	-	32	-5.79	6	6	5
scaffold13085	27524	27525	Aluexon:28	chr1:1324123:1324124:-	-	50	2.19	19	19	6
scaffold13086	12046	12047	Aluexon:6236	chr15:101395434:101395435:+	-	29	2.90	12	12	5
scaffold13086	17103	17104	Aluexon:1272	chr15:101390416:101390417:+	-	18	-15.00	5	5	5
scaffold13089	61254	61255	Aluexon:2128	chr19:45174574:45174575:+	-	177		NA	2	NA
scaffold1311	31369	31370	Aluexon:1643	chr17:38176872:38176873:-	+	168	6.53	NA	2	NA
scaffold1311	31371	31372	Aluexon:1642	chr17:38176870:38176871:-	+	170	-1.73	NA	2	NA
scaffold1311	37556	37557	Aluexon:1640	chr17:38170612:38170613:-	+	18	11.16	10	10	5
scaffold1311	39086	39087	Aluexon:1639	chr17:38169057:38169058:-	+	174	11.60	19	5	19
scaffold13114	66760	66761	Aluexon:3568	chr7:135256720:135256721:+	+	95	-22.28	8	4	8
scaffold13120	25500	25501	Aluexon:1946	chr19:12241514:12241515:-	+	18	7.32	6	6	4
scaffold1312	113167	113168	Aluexon:3835	chr9:124010552:124010553:+	-	72	6.14	5	3	5
scaffold13121	44551	44552	Aluexon:275	chr1:178092852:178092853:+	+	11	7.89	6	6	6
scaffold1312	152464	152465	Aluexon:3834	chr9:123970099:123970100:+	-	66	-10.24	10	10	6
scaffold1312	50079	50080	Aluexon:3836	chr9:124074927:124074928:+	-	42	3.22	12	12	6
scaffold13126	57137	57138	Aluexon:6210	chr11:110207166:110207167:+	+	21	12.59	18	14	18
scaffold1312	79056	79057	Aluexon:5634	chr9:124045595:124045596:+	-	30	3.97	NA	20	NA
scaffold1313	97011	97012	Aluexon:2496	chr2:227702474:227702475:+	-	210	-17.67	5	4	5
scaffold13143	65998	65999	Aluexon:3099	chr5:10244572:10244573:-	-	84	-13.53	6	6	6
scaffold13149	8682	8683	Aluexon:4226	chrX:134687430:134687431:+	-	235	-3.52	8	6	8
scaffold13165	4918	4919	Aluexon:5474	chr20:44002932:44002933:+	-	24	7.66	9	9	6
scaffold1316	81970	81971	Aluexon:2983	chr4:16178268:16178269:-	+	67	-28.32	5	5	5
scaffold13168	21891	21892	Aluexon:2927	chr3:160109431:160109432:-	-	35	3.75	27	27	6
scaffold1317	120521	120522	Aluexon:1559	chr17:17587377:17587378:+	+	188	7.75	12	5	12
scaffold1317	46527	46528	Aluexon:1555	chr17:17513648:17513649:+	+	247	7.42	10	3	10
scaffold13177	42937	42938	Aluexon:2937	chr3:178577411:178577412:-	-	17	8.88	16	6	16
scaffold1318	61808	61809	Aluexon:6761	chr2:174077519:174077520:-	-	33	10.58	16	16	8
scaffold13202	38737	38738	Aluexon:5127	chr19:12919038:12919039:-	-	47	10.23	6	6	6
scaffold13202	9251	9252	Aluexon:1954	chr19:12882692:12882693:-	-	31	4.44	9	9	5
scaffold13218	15733	15734	Aluexon:3482	chr7:72921823:72921824:-	+	82	-27.09	8	8	6
scaffold13224	38163	38164	Aluexon:3542	chr7:124488713:124488714:-	+	25	7.65	NA	12	NA
scaffold13234	44604	44605	Aluexon:1149	chr15:41564376:41564377:+	+	10		NA	NA	19
scaffold13234	60283	60284	Aluexon:1171	chr15:41580179:41580180:+	+	37	6.13	5	4	5
scaffold13234	62642	62643	Aluexon:1170	chr15:41582503:41582504:+	+	181	1.27	6	6	5
scaffold13234	8430	8431	Aluexon:1150	chr15:41526335:41526336:+	+	200	9.28	5	5	5
scaffold13239	28684	28685	Aluexon:2270	chr2:11269224:11269225:-	-	12	3.93	10	10	4
scaffold13239	28992	28993	Aluexon:2271	chr2:11269529:11269530:-	-	76	-22.76	5	4	5
scaffold13239	5755	5756	Aluexon:5887	chr2:11246913:11246914:-	-	66	-1.62	6	6	6
scaffold1324	102341	102342	Aluexon:3978	chrX:140602808:140602809:+	-	64	-21.73	10	10	5
scaffold1324	121845	121846	Aluexon:6853	chrY:9357334:9357335:-	-	38	8.97	11	7	6
scaffold13242	32978	32979	Aluexon:3837	chr9:117368033:117368034:-	-	200	7.88	8	8	7
scaffold13247	35419	35420	Aluexon:2140	chr19:46365285:46365286:-	-	27	-3.87	12	12	5
scaffold13299	28591	28592	Aluexon:4196	chr8:121523558:121523559:+	+	25	12.89	6	6	4
scaffold13300	26862	26863	Aluexon:2951	chr3:195254631:195254632:-	-	38	-16.39	5	2	5
scaffold13302	50966	50967	Aluexon:784	chr12:54766815:54766816:-	+	32	-5.62	6	6	5
scaffold13303	10815	10816	Aluexon:4010	chr10:70207270:70207271:-	-	25	3.07	12	12	7
scaffold13303	37525	37526	Aluexon:421	chr10:70230369:70230370:-	-	23	11.94	7	7	5
scaffold13303	40099	40100	Aluexon:420	chr10:70233160:70233161:-	-	16	10.32	15	15	5
scaffold13305	54812	54813	Aluexon:149	chr1:67445550:67445551:+	-	104	-16.32	12	12	5
scaffold13314	41157	41158	Aluexon:1701	chr17:56777234:56777235:+	+	16	-4.76	18	18	5
scaffold13316	21581	21582	Aluexon:5289	chr11:63275457:63275458:+	-	263	-8.56	29	29	5
scaffold13333	15811	15812	Aluexon:5001	chr17:27730753:27730754:+	-	40		NA	NA	5
scaffold13337	39968	39969	Aluexon:1727	chr17:65688036:65688037:-	+	108	-18.60	20	20	8
scaffold13342	64555	64556	Aluexon:852	chr12:104361630:104361631:+	-	32		NA	NA	6
scaffold13348	6706	6707	Aluexon:4419	chr3:47082973:47082974:-	+	17	9.95	9	9	4
scaffold13350	45505	45506	Aluexon:1098	chr14:91288820:91288821:-	-	19	7.45	15	15	5
scaffold1341	181537	181538	Aluexon:4324	chr1:205582430:205582431:-	-	7	8.74	14	6	14
scaffold1341	186826	186827	Aluexon:303	chr1:205587948:205587949:-	-	20	-4.86	6	6	5
scaffold13413	50966	50967	Aluexon:1708	chr17:58153088:58153089:-	-	134	-13.57	11	11	5
scaffold13418	17901	17902	Aluexon:6025	chrX:2877929:2877930:-	+	20	8.88	7	7	3
scaffold13425	16744	16745	Aluexon:134	chr1:54481516:54481517:+	+	198	-29.85	7	7	5
scaffold13436	40303	40304	Aluexon:357	chr1:244884481:244884482:+	-	24	-0.70	5	5	5
scaffold13436	56149	56150	Aluexon:5262	chr1:244866473:244866474:+	-	171	-16.20	14	14	5
scaffold1344	214354	214355	Aluexon:6735	chr16:56221612:56221613:-	-	29	2.23	9	3	9
scaffold13450	29206	29207	Aluexon:5174	chr22:18127121:18127122:+	+	24	-3.57	13	13	5
scaffold13451	58194	58195	Aluexon:2944	chr3:183461231:183461232:+	-	102	-27.34	7	7	7
scaffold1346	187459	187460	Aluexon:147	chr1:64120834:64120835:+	+	196	11.53	NA	NA	17
scaffold1346	41155	41156	Aluexon:148	chr1:63975852:63975853:-	-	33	3.99	18	18	4
scaffold1352	17502	17503	Aluexon:3071	chr4:148531112:148531113:-	+	28	3.01	15	15	7
scaffold13523	51745	51746	Aluexon:4215	chrX:44744836:44744837:-	-	288	-11.21	NA	NA	NA
scaffold13532	23939	23940	Aluexon:5609	chr7:143508205:143508206:+	-	21	3.01	NA	NA	5
scaffold1355	65152	65153	Aluexon:2632	chr21:35279098:35279099:-	+	204	6.80	8	8	7
scaffold13568	63539	63540	Aluexon:2316	chr2:47560165:47560166:-	-	19	6.05	7	7	4
scaffold13579	31012	31013	Aluexon:3097	chr5:32258009:32258010:-	-	15	5.69	13	5	13
scaffold1358	114599	114600	Aluexon:4678	chr8:142215062:142215063:-	-	29	4.46	27	10	27
scaffold1358	204628	204629	Aluexon:4679	chr8:142306426:142306427:-	-	22	1.71	5	4	5
scaffold13602	57586	57587	Aluexon:3596	chr5:81443007:81443008:+	-	23	5.13	6	6	5
scaffold13605	59817	59818	Aluexon:5508	chr4:36261457:36261458:+	-	35	4.78	25	25	8
scaffold13607	12748	12749	Aluexon:746	chr12:30951077:30951078:+	+	18	12.75	24	24	4
scaffold13608	40333	40334	Aluexon:5584	chr6_ssto_hap7:972956:972957:+	+	22	3.97	8	8	8
scaffold13608	40340	40341	Aluexon:3268	chr6:29632412:29632413:+	+	29	-23.11	8	8	8
scaffold136	186592	186593	Aluexon:3641	chr8:28501318:28501319:+	+	35	-13.69	6	6	5
scaffold136	231848	231849	Aluexon:3640	chr8:28543405:28543406:+	+	34	1.85	7	7	3
scaffold13630	35075	35076	Aluexon:2361	chr2:74724713:74724714:-	-	197	6.40	16	16	8
scaffold13633	20657	20658	Aluexon:4112	chr2:204216372:204216373:+	-	117	-28.01	11	11	6
scaffold13637	21882	21883	Aluexon:4414	chr3:24002906:24002907:+	+	30	4.09	10	10	5
scaffold13637	25711	25712	Aluexon:4415	chr3:24006754:24006755:+	+	31	-13.28	24	14	24
scaffold13639	48203	48204	Aluexon:3931	chrX:71903260:71903261:-	-	11	6.14	6	5	6
scaffold1365	14207	14208	Aluexon:6788	chr3:180565412:180565413:-	+	18	9.23	19	19	5
scaffold13675	13761	13762	Aluexon:5824	chr16:66581968:66581969:-	+	22	4.87	5	3	5
scaffold1368	82070	82071	Aluexon:5693	chr10:98429368:98429369:-	-	177	-38.46	9	9	6
scaffold13706	30359	30360	Aluexon:750	chr12:31449978:31449979:-	-	25	7.97	6	6	4
scaffold13721	11506	11507	Aluexon:5843	chr17:47753378:47753379:-	+	27	4.74	23	23	5
scaffold13731	11623	11624	Aluexon:3938	chrX:100354796:100354797:+	+	30	9.59	NA	7	NA
scaffold13734	63748	63749	Aluexon:453	chr10:89005969:89005970:-	-	50	8.07	8	8	6
scaffold13734	63771	63772	Aluexon:442	chr10:89251535:89251536:+	-	26	-2.54	8	8	6
scaffold13736	39802	39803	Aluexon:1099	chr14:78178082:78178083:+	+	191	6.53	NA	NA	NA
scaffold1373	73843	73844	Aluexon:3519	chr7:99616852:99616853:+	-	20	-6.69	8	8	6
scaffold1373	9597	9598	Aluexon:6007	chr7:99680171:99680172:-	+	51	-20.64	12	12	7
scaffold13757	49385	49386	Aluexon:1078	chr14:76408031:76408032:+	-	18	2.45	18	18	13
scaffold13763	41645	41646	Aluexon:1393	chr16:31461094:31461095:-	-	244	6.36	13	13	6
scaffold13763	52878	52879	Aluexon:4957	chr16:31469075:31469076:+	+	291	-2.53	8	7	8
scaffold1377	159579	159580	Aluexon:3245	chr6:7294756:7294757:-	-	195	5.12	7	3	7
scaffold1377	162403	162404	Aluexon:3246	chr6:7297442:7297443:-	-	29	-7.07	NA	4	NA
scaffold13788	30289	30290	Aluexon:5604	chr7:114103127:114103128:+	-	33	6.85	5	5	4
scaffold13797	10411	10412	Aluexon:5097	chr19:14649988:14649989:+	+	200	7.49	NA	NA	NA
scaffold138	128732	128733	Aluexon:4021	chr11:33166412:33166413:-	-	122	-31.75	17	17	6
scaffold138	128812	128813	Aluexon:575	chr11:33166489:33166490:-	-	45	-18.16	17	17	6
scaffold138	172118	172119	Aluexon:4777	chr11:33206208:33206209:+	+	14	8.14	11	11	6
scaffold1382	77135	77136	Aluexon:3133	chr5:70452868:70452869:-	+	85	-15.93	18	5	18
scaffold138	39945	39946	Aluexon:5285	chr11:33078132:33078133:+	+	32	1.73	7	7	4
scaffold13845	2547	2548	Aluexon:422	chr10:70730746:70730747:+	-	38	2.33	9	4	9
scaffold13850	22545	22546	Aluexon:6391	chr11:62383712:62383713:-	+	24	3.44	14	14	6
scaffold138	60438	60439	Aluexon:4776	chr11:33098546:33098547:+	+	273	1.96	19	19	7
scaffold1386	125635	125636	Aluexon:6226	chr15:42100587:42100588:+	-	296	-25.79	NA	2	NA
scaffold13865	19641	19642	Aluexon:2038	chr19:35527788:35527789:+	-	110	-2.70	6	4	6
scaffold13865	20009	20010	Aluexon:2037	chr19:35527394:35527395:+	-	58	-10.15	5	5	5
scaffold13866	45057	45058	Aluexon:1358	chr16:22624208:22624209:-	-	47	6.69	6	6	4
scaffold1386	90534	90535	Aluexon:1165	chr15:42135322:42135323:+	-	43	3.96	16	16	5
scaffold1387	147884	147885	Aluexon:2689	chr22:31578953:31578954:+	-	30	6.57	5	3	5
scaffold1387	153918	153919	Aluexon:5185	chr22:31572246:31572247:+	-	20	-5.35	7	7	6
scaffold1387	4327	4328	Aluexon:1873	chr19:4903581:4903582:+	+	74	-17.37	7	7	5
scaffold13876	48878	48879	Aluexon:6416	chr16:11537316:11537317:-	-	35	3.01	NA	13	NA
scaffold13885	46035	46036	Aluexon:1087	chr14:81373837:81373838:-	+	185	7.69	8	8	4
scaffold13899	11770	11771	Aluexon:3926	chrX:67730519:67730520:+	-	57	6.23	5	4	5
scaffold13899	14232	14233	Aluexon:5212	chrX:67727978:67727979:+	-	24	3.01	14	14	7
scaffold13909	53561	53562	Aluexon:4435	chr3:129114863:129114864:+	+	251	-14.18	5	5	5
scaffold13913	18852	18853	Aluexon:4921	chr15:77474926:77474927:-	-	184	7.20	21	21	8
scaffold13919	41911	41912	Aluexon:5119	chr19:55887277:55887278:+	+	56	4.50	8	8	5
scaffold13924	25033	25034	Aluexon:2988	chr4:2820723:2820724:+	-	76	-35.16	6	6	6
scaffold13926	16908	16909	Aluexon:5970	chr6:86271058:86271059:-	+	31	3.99	16	16	8
scaffold13926	17093	17094	Aluexon:3371	chr6:86270861:86270862:-	+	228	-20.26	16	16	8
scaffold13926	17464	17465	Aluexon:3370	chr6:86270491:86270492:-	+	277	2.02	17	17	5
scaffold1392	94352	94353	Aluexon:1510	chr17:4453075:4453076:-	+	31	-1.12	5	5	5
scaffold13938	18481	18482	Aluexon:6541	chr13:39153343:39153344:+	+	182	5.44	4	2	4
scaffold13942	47398	47399	Aluexon:6714	chr13:33383778:33383779:-	+	183	9.58	7	7	6
scaffold13944	40399	40400	Aluexon:2157	chr19:47638783:47638784:+	+	11	6.94	12	12	4
scaffold13947	20926	20927	Aluexon:3206	chr5:159703371:159703372:-	-	79	-20.14	10	10	4
scaffold13962	49308	49309	Aluexon:4430	chr3:101403737:101403738:+	+	16	9.47	12	12	5
scaffold13963	39584	39585	Aluexon:4028	chr11:103230412:103230413:+	-	30	3.30	7	7	5
scaffold1396	86686	86687	Aluexon:1226	chr15:72662806:72662807:-	-	261	-20.71	18	18	8
scaffold13982	14769	14770	Aluexon:2258	chr19:47252030:47252031:+	-	33	0.66	28	28	6
scaffold13982	23343	23344	Aluexon:2256	chr19:47243542:47243543:-	+	17	0.62	9	9	6
scaffold13987	31506	31507	Aluexon:5007	chr17:27133574:27133575:-	-	52	-28.26	4	4	4
scaffold13988	19915	19916	Aluexon:5421	chr19:24247347:24247348:+	-	26	-4.78	NA	7	NA
scaffold13999	6164	6165	Aluexon:1271	chr15:101151353:101151354:+	-	110	-22.74	8	5	8
scaffold14001	63527	63528	Aluexon:3006	chr4:52753287:52753288:+	+	14	0.20	NA	12	NA
scaffold14013	51140	51141	Aluexon:6660	chrX:27835669:27835670:+	+	13	9.81	13	13	5
scaffold14018	15229	15230	Aluexon:4381	chr2:110332018:110332019:-	-	33	6.89	9	8	9
scaffold14018	20522	20523	Aluexon:6438	chr2:110342057:110342058:-	-	16	-5.74	27	27	7
scaffold14024	35151	35152	Aluexon:2480	chr19:18701082:18701083:+	-	58	6.29	15	6	15
scaffold14024	49520	49521	Aluexon:2479	chr19:18687811:18687812:+	-	19	11.43	22	22	7
scaffold14024	50116	50117	Aluexon:5101	chr19:18687515:18687516:+	-	55	-1.60	11	11	9
scaffold1403	119925	119926	Aluexon:3395	chr7:6245503:6245504:-	-	31	0.78	20	20	7
scaffold14035	55667	55668	Aluexon:732	chr12:12657620:12657621:-	+	196	8.36	17	7	17
scaffold1404	4431	4432	Aluexon:4195	chr8:124793737:124793738:+	-	23	3.97	22	22	4
scaffold1405	64372	64373	Aluexon:4239	chr1:20920088:20920089:+	+	27	0.80	6	5	6
scaffold1407	112668	112669	Aluexon:192	chr1:114296934:114296935:-	+	111	-13.93	10	10	6
scaffold1407	140744	140745	Aluexon:193	chr1:114268583:114268584:-	+	23	2.88	13	11	13
scaffold1407	140842	140843	Aluexon:3993	chr1:114268485:114268486:-	+	121	-12.17	13	11	13
scaffold1407	140923	140924	Aluexon:191	chr1:114268406:114268407:-	+	200	-32.59	13	11	13
scaffold1407	155472	155473	Aluexon:3992	chr1:114251849:114251850:-	+	17		NA	NA	6
scaffold1409	144671	144672	Aluexon:5268	chr10:22648338:22648339:+	-	11	1.21	8	8	4
scaffold1409	155195	155196	Aluexon:5267	chr10:22636944:22636945:+	-	22	3.28	11	11	5
scaffold14098	15516	15517	Aluexon:5399	chr19:1076631:1076632:+	+	149	-35.08	27	27	5
scaffold14098	32363	32364	Aluexon:1851	chr19:1092313:1092314:-	-	108	-17.36	6	6	2
scaffold14110	58209	58210	Aluexon:619	chr11:66291747:66291748:-	+	16	10.01	16	16	5
scaffold1411	101822	101823	Aluexon:516	chr11:539578:539579:+	+	194	6.47	NA	NA	NA
scaffold1411	122603	122604	Aluexon:514	chr11:559777:559778:+	+	7	5.17	6	6	3
scaffold1411	158467	158468	Aluexon:5280	chr11:592033:592034:+	+	121	4.42	22	10	22
scaffold1411	22277	22278	Aluexon:4770	chr11:456360:456361:+	+	202	4.38	18	18	5
scaffold14115	36566	36567	Aluexon:1699	chr17:46997023:46997024:+	+	174	6.28	6	4	6
scaffold14115	39909	39910	Aluexon:5020	chr17:47000125:47000126:-	-	14	4.80	15	15	5
scaffold14116	23425	23426	Aluexon:6856	chrY:14519108:14519109:-	+	24	4.19	15	15	5
scaffold14116	23622	23623	Aluexon:3883	chrX:2761077:2761078:+	+	220	-17.54	15	15	5
scaffold14116	24231	24232	Aluexon:6855	chrY:14518299:14518300:-	+	25	2.40	6	5	6
scaffold14147	34000	34001	Aluexon:5081	chr19:6379463:6379464:-	-	30	-5.61	6	6	6
scaffold14152	10653	10654	Aluexon:849	chr12:105389648:105389649:+	-	184		NA	NA	NA
scaffold14174	47264	47265	Aluexon:4849	chr12:125512516:125512517:+	+	274	-22.46	NA	NA	NA
scaffold14175	38498	38499	Aluexon:454	chr10:89067746:89067747:-	-	103	-1.25	6	6	5
scaffold14175	38571	38572	Aluexon:452	chr10:89067817:89067818:-	-	32	-0.38	6	6	5
scaffold14188	57336	57337	Aluexon:4424	chr3:52316947:52316948:-	+	33	3.01	18	18	5
scaffold1418	98666	98667	Aluexon:4801	chr11:120288236:120288237:+	+	22	-4.01	23	23	4
scaffold14190	47147	47148	Aluexon:3112	chr5:60477735:60477736:+	+	8	10.69	9	9	4
scaffold14194	56386	56387	Aluexon:69	chr1:28290694:28290695:+	-	181		NA	NA	NA
scaffold14199	54700	54701	Aluexon:2600	chr20:33804674:33804675:-	-	14	6.43	8	4	8
scaffold14204	21123	21124	Aluexon:2696	chr22:38528071:38528072:-	+	61	-21.87	NA	6	NA
scaffold14211	50964	50965	Aluexon:5294	chr11:74699322:74699323:+	-	95	-24.72	5	5	3
scaffold1423	207066	207067	Aluexon:1055	chr14:64797639:64797640:-	-	20	-1.26	11	11	10
scaffold14264	23698	23699	Aluexon:4516	chr5:130623181:130623182:+	+	33	3.74	24	10	24
scaffold14264	23791	23792	Aluexon:3165	chr5:130623274:130623275:+	+	126	-12.61	24	10	24
scaffold14264	23881	23882	Aluexon:4517	chr5:130623350:130623351:+	+	202	6.88	24	10	24
scaffold14271	18635	18636	Aluexon:812	chr12:69034816:69034817:+	-	28	2.72	10	10	6
scaffold14272	19561	19562	Aluexon:669	chr11:77813994:77813995:-	-	20	-0.22	10	10	5
scaffold14272	20110	20111	Aluexon:668	chr11:77814507:77814508:-	-	16	0.60	6	5	6
scaffold14272	24273	24274	Aluexon:670	chr11:77818810:77818811:-	-	97	-1.81	NA	11	NA
scaffold14283	54085	54086	Aluexon:5290	chr11:63999086:63999087:+	+	284	-10.23	9	9	5
scaffold14286	17716	17717	Aluexon:4387	chr2:128617155:128617156:-	+	69	2.86	NA	13	NA
scaffold1429	175659	175660	Aluexon:5468	chr2:234226835:234226836:+	+	37	-11.61	6	6	6
scaffold142	9630	9631	Aluexon:3173	chr5:135488362:135488363:+	-	17	7.83	5	5	5
scaffold1430	160977	160978	Aluexon:1414	chr16:56876488:56876489:+	+	21	-4.87	20	20	4
scaffold14316	40745	40746	Aluexon:6441	chr20:22991533:22991534:-	-	105	-0.27	6	6	6
scaffold1433	122323	122324	Aluexon:1167	chr15:45445415:45445416:-	-	29	12.22	22	22	5
