chr	start	end	aluexon	position	strand	distance_to_alu	3SSS	WU	U1	U2
chr12	8820689	8820690	Aluexon:723	chr12:8973285:8973286:-	-	39	-19.40	15	15	6
chr12	88458598	88458599	Aluexon:4840	chr12:88852375:88852376:-	-	12	7.26	11	11	5
chr12	88581995	88581996	Aluexon:4839	chr12:88975772:88975773:+	+	24	11.44	10	10	5
chr12	8875459	8875460	Aluexon:5305	chr12:9028055:9028056:+	+	40	11.62	15	15	8
chr1	29221200	29221201	Aluexon:87	chr1:29547712:29547713:-	-	23	2.83	12	12	4
chr12	9237417	9237418	Aluexon:4806	chr12:9390013:9390014:+	+	232	-18.18	21	21	6
chr12	93004598	93004599	Aluexon:6707	chr12:93398374:93398375:-	-	194	9.18	7	4	7
chr12	930967	930968	Aluexon:4821	chr12:1040133:1040134:-	-	22	6.81	13	13	6
chr12	93339736	93339737	Aluexon:825	chr12:93733512:93733513:-	-	35	4.79	6	6	5
chr12	93405987	93405988	Aluexon:826	chr12:93799763:93799764:-	-	317	-0.18	30	30	6
chr12	93473355	93473356	Aluexon:827	chr12:93867131:93867132:+	+	95	-1.48	9	9	5
chr12	93478356	93478357	Aluexon:828	chr12:93872132:93872133:+	+	101	-20.70	9	5	9
chr12	93735733	93735734	Aluexon:6708	chr12:94129509:94129510:-	-	8	10.28	5	5	4
chr12	93837289	93837290	Aluexon:4841	chr12:94231065:94231066:+	+	12	9.80	11	11	5
chr12	94879261	94879262	Aluexon:829	chr12:95273037:95273038:-	-	182	6.85	6	5	6
chr12	95482176	95482177	Aluexon:830	chr12:95875952:95875953:+	+	50	-12.29	6	3	6
chr12	95671018	95671019	Aluexon:6533	chr12:96064794:96064795:+	+	2	-1.11	5	3	5
chr12	96043520	96043521	Aluexon:5731	chr12:96437298:96437299:-	-	113	-22.79	23	23	4
chr12	96540135	96540136	Aluexon:5313	chr12:96933913:96933914:+	+	38	-36.59	9	9	6
chr12	9693823	9693824	Aluexon:725	chr12:9846419:9846420:+	+	24	-4.23	26	6	26
chr12	98598958	98598959	Aluexon:4043	chr12:98992736:98992737:+	+	195	8.64	11	11	6
chr12	98665053	98665054	Aluexon:831	chr12:99058831:99058832:+	+	23	2.25	15	5	15
chr1	30826617	30826618	Aluexon:71	chr1:31299464:31299465:+	+	94	-25.37	5	5	5
chr1	30954970	30954971	Aluexon:72	chr1:31427817:31427818:-	-	127	-13.12	9	9	9
chr1	30955060	30955061	Aluexon:73	chr1:31427907:31427908:-	-	37	-2.04	9	9	9
chr1	30969276	30969277	Aluexon:3987	chr1:31442123:31442124:-	-	65	7.43	20	20	5
chr13	101278515	101278516	Aluexon:4054	chr13:101930866:101930867:-	-	33	3.01	24	24	5
chr13	102607630	102607631	Aluexon:979	chr13:103259980:103259981:+	+	30	3.95	7	4	7
chr13	102617010	102617011	Aluexon:4867	chr13:103269360:103269361:+	+	110	0.42	12	12	12
chr13	105467608	105467609	Aluexon:5325	chr13:106119957:106119958:+	+	23	2.14	18	16	18
chr13	108886145	108886146	Aluexon:5326	chr13:109538493:109538494:+	+	158	-13.52	11	11	6
chr13	110688844	110688845	Aluexon:984	chr13:111341191:111341192:-	-	92	-15.79	6	6	4
chr13	110721848	110721849	Aluexon:985	chr13:111374195:111374196:+	+	283	-0.70	21	21	5
chr13	110911771	110911772	Aluexon:982	chr13:111564118:111564119:-	-	33	3.67	7	7	5
chr13	113353885	113353886	Aluexon:986	chr13:114008200:114008201:-	-	202	8.74	7	7	7
chr13	113865008	113865009	Aluexon:6549	chr13:114567981:114567982:+	+	29	9.60	8	5	8
chr13	114330777	114330778	Aluexon:983	chr13:115096252:115096253:-	-	24	-11.69	6	6	5
chr1	31261173	31261174	Aluexon:76	chr1:31734020:31734021:-	-	195	4.02	15	7	15
chr1	31261176	31261177	Aluexon:77	chr1:31734023:31734024:-	-	192	7.28	15	7	15
chr1	31331161	31331162	Aluexon:4251	chr1:31804008:31804009:+	+	22	2.47	12	12	10
chr1	31374208	31374209	Aluexon:74	chr1:31847055:31847056:+	+	18	8.68	6	6	5
chr1	31431319	31431320	Aluexon:4252	chr1:31904166:31904167:+	+	188	8.99	14	6	14
chr13	18908968	18908969	Aluexon:6538	chr13:19483108:19483109:+	+	20	6.39	6	2	6
chr13	19631488	19631489	Aluexon:4048	chr13:20205628:20205629:+	+	148	9.83	18	1	18
chr13	19636589	19636590	Aluexon:935	chr13:20210729:20210730:+	+	106	-23.96	12	12	6
chr13	19841829	19841830	Aluexon:937	chr13:20415969:20415970:+	+	12	-7.89	10	10	5
chr1	32076145	32076146	Aluexon:78	chr1:32541746:32541747:+	+	45	-21.06	25	25	5
chr13	20898935	20898936	Aluexon:4852	chr13:21473074:21473075:-	-	167	-12.44	7	4	7
chr13	21141690	21141691	Aluexon:4049	chr13:21715829:21715830:+	+	11	-0.01	5	5	5
chr1	32126069	32126070	Aluexon:4253	chr1:32591670:32591671:+	+	44	7.58	6	6	3
chr13	21534076	21534077	Aluexon:932	chr13:22108215:22108216:-	-	16	10.57	15	15	6
chr13	21651665	21651666	Aluexon:933	chr13:22225804:22225805:-	-	29	11.53	7	7	5
chr1	32234301	32234302	Aluexon:5660	chr1:32699902:32699903:-	-	23	4.74	17	17	5
chr13	22896502	22896503	Aluexon:934	chr13:23470641:23470642:-	-	15	9.84	14	14	5
chr1	32359466	32359467	Aluexon:3983	chr1:32825067:32825068:+	+	178	9.43	8	8	7
chr1	32369338	32369339	Aluexon:86	chr1:32834939:32834940:-	-	183	7.57	7	5	7
chr13	23885907	23885908	Aluexon:4853	chr13:24460046:24460047:-	-	26	8.79	16	16	12
chr13	23908374	23908375	Aluexon:6710	chr13:24482513:24482514:-	-	27	9.33	11	11	9
chr13	23909241	23909242	Aluexon:6711	chr13:24483380:24483381:-	-	36	4.62	17	17	6
chr13	24567282	24567283	Aluexon:6217	chr13:25141420:25141421:+	+	22	9.91	18	18	6
chr13	24586460	24586461	Aluexon:939	chr13:25160598:25160599:+	+	168	5.80	5	5	5
chr13	24942108	24942109	Aluexon:941	chr13:25516246:25516247:-	-	27	13.51	26	26	5
chr1	32536169	32536170	Aluexon:81	chr1:33001770:33001771:+	+	252	-20.77	8	6	8
chr1	32536483	32536484	Aluexon:82	chr1:33002084:33002085:+	+	32	11.18	16	16	9
chr1	32578726	32578727	Aluexon:3984	chr1:33044327:33044328:+	+	6	-0.38	8	3	8
chr1	32609327	32609328	Aluexon:83	chr1:33074928:33074929:-	-	6	9.80	6	5	6
chr1	32660604	32660605	Aluexon:4262	chr1:33126205:33126206:+	+	197	6.65	14	8	14
chr1	32673457	32673458	Aluexon:88	chr1:33139058:33139059:+	+	22	4.49	13	13	7
chr1	32685035	32685036	Aluexon:4263	chr1:33150636:33150637:+	+	17	6.18	6	6	6
chr13	27220855	27220856	Aluexon:4854	chr13:27794992:27794993:-	-	29	4.62	18	18	6
chr13	27238397	27238398	Aluexon:940	chr13:27812534:27812535:-	-	17	13.30	11	11	5
chr13	27270325	27270326	Aluexon:6539	chr13:27844462:27844463:+	+	264	-10.30	16	16	5
chr13	27964549	27964550	Aluexon:943	chr13:28538686:28538687:-	-	181	-13.92	23	23	6
chr1	32842614	32842615	Aluexon:111	chr1:33308215:33308216:+	+	19	2.75	7	7	7
chr13	30367717	30367718	Aluexon:6712	chr13:30941854:30941855:-	-	22	3.76	7	7	5
chr13	30654982	30654983	Aluexon:944	chr13:31229119:31229120:+	+	38	5.72	11	11	5
chr13	30884060	30884061	Aluexon:6713	chr13:31458197:31458198:-	-	13	8.58	12	12	8
chr1	33101222	33101223	Aluexon:79	chr1:33566823:33566824:+	+	17	9.61	9	6	9
chr1	33104724	33104725	Aluexon:80	chr1:33570325:33570326:+	+	4	4.16	8	4	8
chr1	33164975	33164976	Aluexon:84	chr1:33630576:33630577:+	+	182	10.07	17	4	17
chr13	31956327	31956328	Aluexon:6540	chr13:32530464:32530465:+	+	24	4.74	22	22	5
chr13	32335901	32335902	Aluexon:4050	chr13:32910038:32910039:+	+	21	9.37	6	6	5
chr13	32395989	32395990	Aluexon:945	chr13:32970126:32970127:+	+	29	11.15	28	28	5
chr13	32683339	32683340	Aluexon:4855	chr13:33257476:33257477:+	+	24	4.74	22	22	5
chr13	32809640	32809641	Aluexon:6714	chr13:33383778:33383779:-	-	183	10.42	19	7	19
chr13	36975853	36975854	Aluexon:4856	chr13:37549990:37549991:-	-	142	5.24	13	13	5
chr13	36975965	36975966	Aluexon:4857	chr13:37550102:37550103:-	-	30	-2.31	13	13	5
chr13	38579206	38579207	Aluexon:6541	chr13:39153343:39153344:+	+	182	6.93	20	3	20
chr13	40474095	40474096	Aluexon:6715	chr13:41048232:41048233:-	-	26	6.71	14	14	5
chr13	40912723	40912724	Aluexon:6716	chr13:41486859:41486860:-	-	197	7.09	14	14	10
chr13	40951701	40951702	Aluexon:952	chr13:41525837:41525838:-	-	182	5.20	12	12	6
chr13	41227121	41227122	Aluexon:946	chr13:41801257:41801258:-	-	176	7.39	13	13	6
chr13	41227245	41227246	Aluexon:4051	chr13:41801381:41801382:-	-	52	7.19	13	13	6
chr13	41235114	41235115	Aluexon:6542	chr13:41809250:41809251:+	+	22	4.19	16	16	3
chr13	41257796	41257797	Aluexon:947	chr13:41831932:41831933:-	-	16	9.39	8	5	8
chr13	41257797	41257798	Aluexon:949	chr13:41831933:41831934:-	-	15	3.39	8	5	8
chr13	41262331	41262332	Aluexon:948	chr13:41836467:41836468:-	-	29	3.42	19	19	7
chr13	41864962	41864963	Aluexon:4858	chr13:42439098:42439099:-	-	46	4.30	20	20	7
chr13	42571578	42571579	Aluexon:6543	chr13:43145714:43145715:+	+	221	6.45	8	8	6
chr13	43856622	43856623	Aluexon:6398	chr13:44430758:44430759:-	-	32	3.01	14	14	6
chr13	44805030	44805031	Aluexon:6717	chr13:45379166:45379167:-	-	22	7.75	11	11	3
chr13	45001701	45001702	Aluexon:950	chr13:45575836:45575837:+	+	24	12.41	10	10	5
chr13	45005172	45005173	Aluexon:951	chr13:45579307:45579308:+	+	86	-21.83	30	30	6
chr13	45343535	45343536	Aluexon:956	chr13:45917670:45917671:+	+	275	-36.45	7	4	7
chr13	45344327	45344328	Aluexon:953	chr13:45918462:45918463:+	+	32	4.42	6	6	4
chr13	45344357	45344358	Aluexon:958	chr13:45918492:45918493:+	+	62	-15.82	6	6	4
chr13	45344377	45344378	Aluexon:957	chr13:45918512:45918513:+	+	82	5.45	6	6	4
chr13	45351895	45351896	Aluexon:954	chr13:45926030:45926031:+	+	28	6.85	8	5	8
chr13	45369799	45369800	Aluexon:955	chr13:45943934:45943935:+	+	194	4.84	8	8	5
chr13	45411938	45411939	Aluexon:5737	chr13:45986073:45986074:-	-	24	9.15	18	18	3
chr13	48015248	48015249	Aluexon:960	chr13:48589384:48589385:-	-	29	2.71	7	7	7
chr13	48053491	48053492	Aluexon:961	chr13:48627627:48627628:-	-	182	5.33	7	3	7
chr13	48077440	48077441	Aluexon:6544	chr13:48651576:48651577:+	+	40	9.00	8	8	5
chr13	48422790	48422791	Aluexon:6718	chr13:48996926:48996927:-	-	25	10.03	10	10	6
chr13	49235048	49235049	Aluexon:962	chr13:49809184:49809185:-	-	16	7.70	10	10	4
chr13	49431585	49431586	Aluexon:959	chr13:50005721:50005722:-	-	148	-29.53	9	9	6
chr13	49495663	49495664	Aluexon:5320	chr13:50069799:50069800:+	+	195	-20.25	7	7	5
chr13	49580584	49580585	Aluexon:963	chr13:50154720:50154721:-	-	18	12.10	6	6	5
chr13	49668569	49668570	Aluexon:964	chr13:50242705:50242706:-	-	25	11.64	10	10	7
chr1	34990311	34990312	Aluexon:89	chr1:35455912:35455913:-	-	195	3.58	9	9	5
chr13	49920222	49920223	Aluexon:4859	chr13:50494358:50494359:-	-	69	-1.34	7	7	5
chr13	49931781	49931782	Aluexon:4860	chr13:50505917:50505918:-	-	150	6.28	6	2	6
chr13	50018821	50018822	Aluexon:970	chr13:50592957:50592958:+	+	29	5.41	5	3	5
chr13	50248299	50248300	Aluexon:5321	chr13:50822435:50822436:+	+	14	1.65	12	12	5
chr13	50475178	50475179	Aluexon:971	chr13:51049314:51049315:+	+	29	5.42	5	5	5
chr1	35092856	35092857	Aluexon:90	chr1:35558457:35558458:+	+	235	-12.50	6	4	6
chr1	35099750	35099751	Aluexon:3985	chr1:35565351:35565352:+	+	8	9.23	5	5	4
chr1	35108759	35108760	Aluexon:91	chr1:35574360:35574361:+	+	60	-17.87	24	24	6
chr13	51468770	51468771	Aluexon:967	chr13:52042906:52042907:+	+	24	10.14	5	5	5
chr13	52082312	52082313	Aluexon:6719	chr13:52656448:52656449:-	-	11	11.09	10	10	5
chr13	52169304	52169305	Aluexon:4861	chr13:52743439:52743440:-	-	21	12.21	8	8	7
chr13	52457008	52457009	Aluexon:968	chr13:53031143:53031144:+	+	110	-12.50	13	13	5
chr13	52661473	52661474	Aluexon:969	chr13:53235608:53235609:+	+	207	3.60	9	9	7
chr1	35305562	35305563	Aluexon:4255	chr1:35771163:35771164:+	+	20	11.26	9	9	6
chr1	35384861	35384862	Aluexon:93	chr1:35850462:35850463:+	+	32	6.40	18	18	8
chr13	54776433	54776434	Aluexon:4052	chr13:55350568:55350569:+	+	17	10.76	9	9	5
chr1	35481	35482	Aluexon:6668	chr1:35481:35482:-	-	17	6.60	6	6	5
chr13	57662045	57662046	Aluexon:4864	chr13:58236179:58236180:+	+	166	7.35	6	6	5
chr1	35943124	35943125	Aluexon:92	chr1:36408725:36408726:+	+	120	-17.65	11	11	7
chr1	35972880	35972881	Aluexon:4256	chr1:36438481:36438482:+	+	192	10.07	21	8	21
chr1	36085703	36085704	Aluexon:94	chr1:36551304:36551305:+	+	201	2.24	25	25	5
chr1	36195669	36195670	Aluexon:95	chr1:36661270:36661271:+	+	22	13.34	14	14	8
chr1	36238749	36238750	Aluexon:4265	chr1:36704350:36704351:+	+	49	4.42	7	7	6
chr1	36245190	36245191	Aluexon:4264	chr1:36710791:36710792:+	+	23	3.36	17	17	7
chr1	36392487	36392488	Aluexon:103	chr1:36858088:36858089:-	-	19	10.46	5	5	5
chr13	64003465	64003466	Aluexon:5738	chr13:64577598:64577599:-	-	28	5.07	7	7	5
chr13	72904460	72904461	Aluexon:5322	chr13:73478598:73478599:+	+	31	6.26	25	25	5
chr1	3737854	3737855	Aluexon:12	chr1:3654418:3654419:-	-	20	4.35	9	9	5
chr13	74419441	74419442	Aluexon:6545	chr13:74993578:74993579:+	+	22	5.15	6	3	6
chr1	37456459	37456460	Aluexon:6671	chr1:37922060:37922061:-	-	185	6.53	6	5	6
chr1	37531183	37531184	Aluexon:4257	chr1:37996784:37996785:-	-	275	-1.55	8	8	5
chr13	75626769	75626770	Aluexon:972	chr13:76200905:76200906:+	+	174	8.51	7	7	7
chr13	75630505	75630506	Aluexon:4862	chr13:76204641:76204642:-	-	188	6.53	6	6	6
chr13	75873850	75873851	Aluexon:6546	chr13:76447986:76447987:+	+	36	5.33	29	29	9
chr13	77000376	77000377	Aluexon:4863	chr13:77574511:77574512:-	-	26	5.04	20	20	8
chr1	37876963	37876964	Aluexon:3986	chr1:38342635:38342636:-	-	120	-22.65	10	8	10
chr1	37942264	37942265	Aluexon:97	chr1:38407936:38407937:-	-	185	8.17	9	6	9
chr1	37990602	37990603	Aluexon:4258	chr1:38456274:38456275:-	-	191	7.58	18	18	5
chr1	38105630	38105631	Aluexon:98	chr1:38571302:38571303:+	+	28	11.88	14	9	14
chr13	84562362	84562363	Aluexon:6547	chr13:85136497:85136498:+	+	54	3.10	9	6	9
chr1	3860418	3860419	Aluexon:9	chr1:3776982:3776983:+	+	185	-5.39	6	5	6
chr1	3866282	3866283	Aluexon:5224	chr1:3782846:3782847:+	+	52	8.10	5	5	5
chr1	3873012	3873013	Aluexon:8	chr1:3789576:3789577:+	+	17	11.18	5	5	4
chr13	87612484	87612485	Aluexon:973	chr13:88264739:88264740:-	-	174	9.77	18	4	18
chr1	38913538	38913539	Aluexon:102	chr1:39379210:39379211:+	+	17	10.16	14	14	4
chr13	90903510	90903511	Aluexon:6720	chr13:91555764:91555765:-	-	22	3.02	5	5	5
chr13	90911454	90911455	Aluexon:6721	chr13:91563708:91563709:-	-	29	11.20	16	16	4
chr1	39122311	39122312	Aluexon:5236	chr1:39587983:39587984:+	+	59	-26.41	17	17	6
chr13	91806054	91806055	Aluexon:4865	chr13:92458308:92458309:+	+	32	0.74	30	30	6
chr1	39260388	39260389	Aluexon:99	chr1:39726060:39726061:+	+	36	6.89	15	15	7
chr13	92706059	92706060	Aluexon:974	chr13:93358312:93358313:-	-	25	8.02	16	5	16
chr13	94613470	94613471	Aluexon:975	chr13:95265724:95265725:+	+	17	10.62	8	8	4
chr13	94931060	94931061	Aluexon:6548	chr13:95583314:95583315:+	+	35	8.75	14	14	4
chr13	95096179	95096180	Aluexon:6722	chr13:95748433:95748434:-	-	19	10.74	11	11	7
chr13	95157322	95157323	Aluexon:977	chr13:95809576:95809577:-	-	162	7.28	14	3	14
chr1	39523896	39523897	Aluexon:100	chr1:39989568:39989569:-	-	77	4.51	5	5	4
chr1	39523936	39523937	Aluexon:4259	chr1:39989608:39989609:-	-	37	4.78	5	5	4
chr13	95269422	95269423	Aluexon:5739	chr13:95921676:95921677:-	-	11	2.17	10	10	3
chr13	95705652	95705653	Aluexon:976	chr13:96357906:96357907:+	+	132	-9.65	14	14	6
chr1	39571705	39571706	Aluexon:104	chr1:40037377:40037378:-	-	170	8.40	7	4	7
chr1	39762316	39762317	Aluexon:112	chr1:40227988:40227989:+	+	83	4.51	5	5	4
chr13	98001644	98001645	Aluexon:5323	chr13:98653898:98653899:+	+	153	-13.71	5	3	5
chr13	98159490	98159491	Aluexon:981	chr13:98811744:98811745:+	+	18	3.97	16	16	5
chr13	98425438	98425439	Aluexon:980	chr13:99077692:99077693:+	+	49	5.72	10	10	5
chr1	39851772	39851773	Aluexon:105	chr1:40317444:40317445:-	-	192	7.17	17	17	8
chr13	98885436	98885437	Aluexon:5740	chr13:99537690:99537691:-	-	92	8.51	12	12	7
chr13	99231432	99231433	Aluexon:5324	chr13:99883686:99883687:+	+	26	4.74	24	24	5
chr13	99287552	99287553	Aluexon:978	chr13:99939806:99939807:+	+	128	-24.47	21	10	21
chr13	99518135	99518136	Aluexon:4866	chr13:100170389:100170390:+	+	29	2.51	7	7	5
chr13	99877596	99877597	Aluexon:6218	chr13:100529850:100529851:+	+	28	8.36	23	23	5
chr1	40259348	40259349	Aluexon:106	chr1:40725020:40725021:+	+	0	7.57	5	4	5
chr1	40544395	40544396	Aluexon:109	chr1:41010067:41010068:+	+	36	2.87	7	7	5
chr1	40544414	40544415	Aluexon:108	chr1:41010086:41010087:+	+	55	5.71	7	7	5
chr1	40687602	40687603	Aluexon:4260	chr1:41153274:41153275:-	-	22	12.20	21	21	5
chr1	40695604	40695605	Aluexon:5237	chr1:41161276:41161277:+	+	184	2.70	6	6	5
chr1	40712685	40712686	Aluexon:5238	chr1:41178357:41178358:+	+	27	11.95	24	24	9
chr1	40721604	40721605	Aluexon:5239	chr1:41187276:41187277:+	+	45	5.84	9	9	9
chr1	40723687	40723688	Aluexon:110	chr1:41189359:41189360:+	+	31	4.18	10	10	6
chr14	100293859	100293860	Aluexon:1118	chr14:100760196:100760197:-	-	271	-0.35	8	5	8
chr14	100337683	100337684	Aluexon:1115	chr14:100804020:100804021:-	-	204	8.93	17	7	17
chr14	100365548	100365549	Aluexon:1114	chr14:100831885:100831886:-	-	51	-5.52	21	21	5
chr14	101795905	101795906	Aluexon:6223	chr14:102262242:102262243:+	+	80	-16.40	6	6	5
chr14	101897419	101897420	Aluexon:1116	chr14:102363756:102363757:+	+	17	1.09	15	15	4
chr14	101921091	101921092	Aluexon:1117	chr14:102387428:102387429:+	+	36	4.19	31	31	5
chr14	102322618	102322619	Aluexon:4890	chr14:102788955:102788956:+	+	47	7.34	5	5	4
chr14	102334931	102334932	Aluexon:5339	chr14:102801268:102801269:+	+	180	-17.48	8	5	8
chr14	103188270	103188271	Aluexon:6727	chr14:103654607:103654608:-	-	26	13.02	12	12	3
chr14	103441468	103441469	Aluexon:1120	chr14:103907805:103907806:+	+	194	5.50	8	7	8
chr14	103469201	103469202	Aluexon:1121	chr14:103935538:103935539:+	+	68	10.58	6	6	5
chr14	103579369	103579370	Aluexon:1132	chr14:104045706:104045707:+	+	13	9.17	6	6	5
chr14	103682607	103682608	Aluexon:6405	chr14:104148944:104148945:-	-	101	8.57	8	8	5
chr14	103684015	103684016	Aluexon:6406	chr14:104150352:104150353:-	-	163	-8.47	7	3	7
chr14	103737339	103737340	Aluexon:1125	chr14:104203676:104203677:-	-	260	-18.04	15	8	15
chr14	103844692	103844693	Aluexon:1124	chr14:104311029:104311030:-	-	54	-25.40	7	7	5
chr14	103883890	103883891	Aluexon:1122	chr14:104350227:104350228:-	-	13	8.66	11	11	2
chr14	103914633	103914634	Aluexon:1123	chr14:104380970:104380971:-	-	232	8.85	20	20	11
chr1	41043113	41043114	Aluexon:6507	chr1:41508785:41508786:+	+	7	9.25	5	5	5
chr14	104511861	104511862	Aluexon:6407	chr14:104978198:104978199:-	-	24	-6.09	18	18	5
chr14	104736930	104736931	Aluexon:4891	chr14:105203267:105203268:+	+	17	8.69	13	13	6
chr14	105098717	105098718	Aluexon:1126	chr14:105565054:105565055:+	+	16	1.94	10	10	4
chr14	105874637	105874638	Aluexon:5749	chr14:106340500:106340501:-	-	221	-4.91	5	5	4
chr14	105874666	105874667	Aluexon:5750	chr14:106340529:106340530:-	-	192	-17.49	5	5	4
chr14	105874709	105874710	Aluexon:5751	chr14:106340572:106340573:-	-	149	-4.48	5	5	4
chr14	105934210	105934211	Aluexon:5752	chr14:106400070:106400071:-	-	240	2.04	9	9	5
chr14	105934301	105934302	Aluexon:5753	chr14:106400161:106400162:-	-	149	-6.18	9	9	5
chr14	105934435	105934436	Aluexon:5754	chr14:106400295:106400296:-	-	15	-9.79	9	9	5
chr14	105963170	105963171	Aluexon:5755	chr14:106429236:106429237:-	-	259	-11.87	6	6	5
chr14	105963238	105963239	Aluexon:5756	chr14:106429304:106429305:-	-	191	-2.64	6	6	5
chr14	105963317	105963318	Aluexon:5757	chr14:106429383:106429384:-	-	112	-0.49	6	6	5
chr14	105986173	105986174	Aluexon:5758	chr14:106452260:106452261:-	-	225	-15.22	17	17	5
chr14	105986253	105986254	Aluexon:5759	chr14:106452340:106452341:-	-	145	-24.14	17	17	5
chr14	106009065	106009066	Aluexon:5760	chr14:106475228:106475229:-	-	211	-12.68	9	9	7
chr14	106009201	106009202	Aluexon:5761	chr14:106475364:106475365:-	-	75	-12.70	9	9	7
chr14	106040287	106040288	Aluexon:5763	chr14:106496518:106496519:-	-	135	-1.35	7	7	6
chr14	106043347	106043348	Aluexon:5764	chr14:106499578:106499579:-	-	19	-1.56	7	7	5
chr14	106115233	106115234	Aluexon:5767	chr14:106571831:106571832:-	-	115	-14.65	5	3	5
chr14	106181318	106181319	Aluexon:5768	chr14:106637975:106637976:-	-	93	-11.58	7	7	6
chr14	106181357	106181358	Aluexon:5769	chr14:106638014:106638015:-	-	54	-23.62	7	7	6
chr14	106190777	106190778	Aluexon:5770	chr14:106647446:106647447:-	-	175	-12.77	20	20	5
chr14	106190800	106190801	Aluexon:5771	chr14:106647469:106647470:-	-	152	-7.40	20	20	5
chr14	106212885	106212886	Aluexon:5772	chr14:106669525:106669526:-	-	264	-14.00	5	5	5
chr14	106212998	106212999	Aluexon:5773	chr14:106669638:106669639:-	-	151	-30.33	5	5	5
chr14	106250091	106250092	Aluexon:5774	chr14:106706682:106706683:-	-	206	1.56	12	12	5
chr14	106250230	106250231	Aluexon:5775	chr14:106706821:106706822:-	-	67	-18.47	12	12	5
chr14	106259103	106259104	Aluexon:5776	chr14:106715701:106715702:-	-	142	-11.21	8	8	3
chr14	106259124	106259125	Aluexon:5777	chr14:106715721:106715722:-	-	122	-23.14	8	8	3
chr14	106262908	106262909	Aluexon:5778	chr14:106719504:106719505:-	-	290	-36.48	20	20	5
chr14	106262936	106262937	Aluexon:5779	chr14:106719532:106719533:-	-	262	-14.12	20	20	5
chr14	106270022	106270023	Aluexon:5780	chr14:106726619:106726620:-	-	65	-24.81	8	8	3
chr14	106270069	106270070	Aluexon:5781	chr14:106726666:106726667:-	-	18	-8.41	8	8	3
chr14	106280422	106280423	Aluexon:5782	chr14:106737016:106737017:-	-	274	-17.84	19	19	6
chr14	106280452	106280453	Aluexon:5783	chr14:106737046:106737047:-	-	244	-13.57	19	19	6
chr14	106280501	106280502	Aluexon:5784	chr14:106737095:106737096:-	-	195	-28.37	19	19	6
chr14	106280560	106280561	Aluexon:5785	chr14:106737154:106737155:-	-	136	-30.65	19	19	6
chr14	106280608	106280609	Aluexon:5786	chr14:106737202:106737203:-	-	88	-11.69	19	19	6
chr14	106280633	106280634	Aluexon:5787	chr14:106737227:106737228:-	-	63	-20.10	19	19	6
chr14	106292547	106292548	Aluexon:5788	chr14:106749140:106749141:-	-	44	-26.31	11	11	6
chr14	106325644	106325645	Aluexon:5789	chr14:106781901:106781902:-	-	131	-0.88	7	7	5
chr14	106325724	106325725	Aluexon:5790	chr14:106781981:106781982:-	-	51	-31.60	7	7	5
chr14	106327272	106327273	Aluexon:5791	chr14:106783529:106783530:-	-	84	-7.18	17	9	17
chr14	106339943	106339944	Aluexon:5792	chr14:106795866:106795867:-	-	248	-12.72	6	5	6
chr14	106340096	106340097	Aluexon:5793	chr14:106796019:106796020:-	-	95	6.79	6	5	6
chr14	106340139	106340140	Aluexon:5794	chr14:106796062:106796063:-	-	52	-9.33	6	5	6
chr14	106348251	106348252	Aluexon:5795	chr14:106804175:106804176:-	-	115	-4.17	10	9	10
chr14	106348288	106348289	Aluexon:5796	chr14:106804212:106804213:-	-	78	-15.84	10	9	10
chr14	106383003	106383004	Aluexon:5800	chr14:106838936:106838937:-	-	220	-18.05	8	8	5
chr14	106495009	106495010	Aluexon:5801	chr14:106951023:106951024:-	-	182	-22.50	8	4	8
chr14	106654225	106654226	Aluexon:5802	chr14:107110241:107110242:-	-	75	-9.58	7	7	5
chr14	106672779	106672780	Aluexon:5803	chr14:107128795:107128796:-	-	113	-17.01	5	5	4
chr14	106776581	106776582	Aluexon:5804	chr14:107184820:107184821:-	-	64	-8.53	6	6	3
chr1	41375252	41375253	Aluexon:4261	chr1:41840924:41840925:-	-	225	6.11	6	3	6
chr14	18974759	18974760	Aluexon:5327	chr14:19560716:19560717:+	+	17	12.20	16	16	10
chr14	19017630	19017631	Aluexon:6219	chr14:19605326:19605327:+	+	177	-7.65	27	7	27
chr14	19068431	19068432	Aluexon:990	chr14:19656087:19656088:+	+	20	-9.52	11	11	6
chr14	19331617	19331618	Aluexon:989	chr14:19919273:19919274:-	-	21	-9.60	10	10	6
chr14	20315850	20315851	Aluexon:991	chr14:20784009:20784010:-	-	40	5.08	6	5	6
chr14	20318327	20318328	Aluexon:992	chr14:20786486:20786487:-	-	161	-1.01	15	15	5
chr14	20352895	20352896	Aluexon:987	chr14:20821054:20821055:+	+	19	3.60	14	14	8
chr14	20367103	20367104	Aluexon:988	chr14:20835262:20835263:-	-	280	0.62	16	16	5
chr14	21201933	21201934	Aluexon:6723	chr14:21670092:21670093:-	-	41	-8.02	9	9	6
chr14	21216110	21216111	Aluexon:4869	chr14:21684269:21684270:-	-	39	-1.43	21	21	14
chr14	21242394	21242395	Aluexon:4868	chr14:21710553:21710554:-	-	93	-20.29	6	5	6
chr14	21508235	21508236	Aluexon:1010	chr14:21976377:21976378:-	-	28	4.91	5	2	5
chr14	21509553	21509554	Aluexon:1011	chr14:21977695:21977696:-	-	163	-19.69	7	7	5
chr14	22975844	22975845	Aluexon:1020	chr14:23445053:23445054:-	-	19	4.30	14	14	6
