chr	start	end	aluexon	position	strand	distance_to_alu	3SSS	WU	U1	U2
JH650199	4221699	4221700	AluID:160175	chr9:126193287:126193288	+	18	0.84	6	6	6
JH650199	4242606	4242607	AluID:160171	chr9:126172375:126172376	+	21	-2.75	7	5	7
JH650199	856719	856720	AluID:160983	chr9:129586333:129586334	-	18	-17.60	10	10	6
JH650200	1594828	1594829	AluID:149724	-1	-	20	-2.82	5	2	5
JH650201	1041427	1041428	AluID:230156	chr14:23379899:23379900	+	22	-21.62	NA	6	NA
JH650201	1078535	1078536	AluID:230149	1	-	20	3.39	13	13	6
JH650201	320395	320396	AluID:230329	1	-	20	3.78	15	15	5
JH650201	458362	458363	AluID:230312	chr14:23967368:23967369	-	21	-1.65	10	10	4
JH650201	731467	731468	AluID:230256	1	-	20	-17.50	14	14	5
JH650201	763864	763865	AluID:230247	chr14:23657689:23657690	-	18	9.49	15	15	5
JH650201	775402	775403	AluID:230241	chr14:23646151:23646152	+	22	0.59	19	19	5
JH650202	136303	136304	AluID:200176	chr11:77504531:77504532	+	22	-4.58	8	8	7
JH650202	1556822	1556823	AluID:199884	chr11:76108058:76108059	+	22	-0.32	14	14	5
JH650202	170176	170177	AluID:200157	chr11:77470401:77470402	+	22	-14.38	6	6	4
JH650202	304698	304699	AluID:200112	chr11:77335292:77335293	+	22	-7.76	6	4	6
JH650202	334651	334652	AluID:200076	chr11:77304693:77304694	+	21	-8.03	8	8	7
JH650202	342438	342439	AluID:200072	chr11:77296792:77296793	+	21	2.02	18	18	5
JH650202	702435	702436	AluID:199986	-1	+	20	1.87	13	13	5
JH650202	979938	979939	AluID:199950	chr11:76670603:76670604	-	21	-6.93	8	8	6
JH650203	1213120	1213121	AluID:38135	chr2:72476374:72476375	-	21	-4.39	4	2	4
JH650203	1278251	1278252	AluID:38144	chr2:72539869:72539870	-	19	-15.51	5	4	5
JH650203	1396052	1396053	AluID:38163	chr2:72657767:72657768	-	19	-3.83	7	6	7
JH650203	1404023	1404024	AluID:38164	chr2:72665742:72665743	-	19	-6.20	8	8	5
JH650203	1412515	1412516	AluID:38167	chr2:72674227:72674228	-	19	3.64	7	7	7
JH650203	2081670	2081671	AluID:38308	chr2:73345309:73345310	-	22	-6.39	16	16	6
JH650203	2165486	2165487	AluID:38337	chr2:73432018:73432019	+	22	-15.67	15	15	6
JH650203	2362130	2362131	AluID:38372	chr2:73629418:73629419	+	22	4.34	11	11	5
JH650203	2544519	2544520	AluID:38407	chr2:73803754:73803755	+	18	-3.61	12	12	7
JH650203	267622	267623	AluID:38069	1	+	20	-6.53	9	9	7
JH650203	303325	303326	AluID:38079	1	+	20	-2.42	7	7	6
JH650203	488754	488755	AluID:38115	chr2:71752355:71752356	+	18	-4.63	5	5	5
JH650204	1247410	1247411	AluID:194963	chr11:44632398:44632399	+	21	-4.97	10	10	5
JH650204	1482374	1482375	AluID:194984	chr11:44869400:44869401	+	22	-6.90	12	12	5
JH650204	2584901	2584902	AluID:195029	chr11:45980154:45980155	-	18	1.05	12	6	12
JH650204	2847689	2847690	AluID:215886	-1	+	20	-11.15	7	7	5
JH650204	3534470	3534471	AluID:215761	1	-	20	-4.71	11	11	5
JH650204	3575988	3575989	AluID:215742	chr12:95596141:95596142	+	21	-5.31	6	6	6
JH650204	3617111	3617112	AluID:215719	chr12:95554957:95554958	+	18	-6.74	NA	NA	NA
JH650204	3640365	3640366	AluID:215702	chr12:95531044:95531045	+	18	-18.28	10	10	6
JH650204	3809256	3809257	AluID:215596	-1	+	20	-25.12	6	6	6
JH650204	3847935	3847936	AluID:215572	chr12:95326422:95326423	+	19	0.32	7	7	5
JH650204	3848747	3848748	AluID:215570	chr12:95325609:95325610	+	19	4.60	7	7	4
JH650204	3899	3900	AluID:194803	chr11:43387556:43387557	+	18	-5.31	23	23	5
JH650204	929155	929156	AluID:194953	chr11:44314954:44314955	-	19	-3.97	7	7	6
JH650205	1114644	1114645	AluID:256009	chr16:11061271:11061272	-	18	-5.74	5	5	4
JH650205	1191683	1191684	AluID:255982	chr16:10984164:10984165	-	22	3.20	10	10	4
JH650205	1194474	1194475	AluID:255980	chr16:10981373:10981374	-	19	-0.98	11	11	5
JH650205	1279029	1279030	AluID:255970	chr16:10900199:10900200	+	21	2.62	6	6	5
JH650205	1404974	1404975	AluID:255925	-1	+	20	-17.38	8	4	8
JH650205	1510604	1510605	AluID:255901	-1	+	20	-6.31	20	20	5
JH650205	1677269	1677270	AluID:255864	chr16:10505268:10505269	-	22	2.21	7	7	6
JH650205	1695861	1695862	AluID:255852	chr16:10486215:10486216	-	21	1.97	10	10	4
JH650205	1732864	1732865	AluID:255819	1	-	20	-5.52	9	5	9
JH650205	184068	184069	AluID:256348	chr16:11997373:11997374	+	22	-7.62	7	7	4
JH650205	1946287	1946288	AluID:255786	-1	+	20	0.59	22	22	5
JH650205	2017256	2017257	AluID:255771	-1	+	20	1.66	14	9	14
JH650205	205566	205567	AluID:256321	chr16:11972449:11972450	+	22	4.37	8	8	4
JH650205	3123509	3123510	AluID:255704	chr16:9048819:9048820	+	19	0.96	7	6	7
JH650205	3229420	3229421	AluID:255664	chr16:8940743:8940744	-	21	-0.97	NA	3	NA
JH650205	3267778	3267779	AluID:255645	chr16:8899463:8899464	-	19	-5.24	9	9	5
JH650205	3282637	3282638	AluID:255633	chr16:8884542:8884543	-	19	0.07	5	5	5
JH650205	3296451	3296452	AluID:255624	chr16:8870784:8870785	-	18	-7.61	7	6	7
JH650205	3364235	3364236	AluID:255586	chr16:8801627:8801628	-	21	-4.67	7	7	2
JH650205	340589	340590	AluID:256271	chr16:11833362:11833363	+	21	-12.74	7	7	6
JH650205	372226	372227	AluID:256243	chr16:11801188:11801189	+	18	2.98	11	11	5
JH650205	4403479	4403480	AluID:255554	chr16:7717699:7717700	-	22	-7.69	6	6	5
JH650205	450753	450754	AluID:256234	chr16:11721871:11721872	+	22	-5.74	NA	26	NA
JH650205	4635365	4635366	AluID:255502	chr16:7484757:7484758	-	21	-0.24	11	11	5
JH650205	4677687	4677688	AluID:255490	1	-	20	0.68	6	6	5
JH650205	4732744	4732745	AluID:255479	chr16:7387691:7387692	-	19	-0.79	6	6	5
JH650205	4829205	4829206	AluID:255463	1	-	20	-7.73	6	6	5
JH650205	4903950	4903951	AluID:255447	chr16:7215464:7215465	-	22	-9.36	5	4	5
JH650205	5080390	5080391	AluID:255396	chr16:7039082:7039083	-	19	2.97	6	6	5
JH650205	517540	517541	AluID:256191	chr16:11656975:11656976	+	18	-12.41	8	8	8
JH650205	5458497	5458498	AluID:255307	chr16:6659355:6659356	-	22	2.14	6	6	6
JH650205	571764	571765	AluID:256166	chr16:11603691:11603692	+	18	-6.95	7	7	5
JH650205	5743794	5743795	AluID:255251	chr16:6373799:6373800	-	18	1.76	8	8	5
JH650205	5930966	5930967	AluID:255209	1	-	20	-8.79	17	17	5
JH650205	599077	599078	AluID:256154	-1	+	20	-5.91	24	24	6
JH650205	628360	628361	AluID:256141	chr16:11551030:11551031	+	18	1.70	7	7	3
JH650205	646418	646419	AluID:256129	chr16:11532631:11532632	+	22	-15.84	13	4	13
JH650205	716420	716421	AluID:256107	chr16:11462767:11462768	+	22	-0.59	3	2	3
JH650205	738577	738578	AluID:256102	chr16:11440645:11440646	-	18	0.91	5	5	3
JH650205	986626	986627	AluID:256050	chr16:11189783:11189784	-	22	0.82	5	4	5
JH650206	415171	415172	AluID:16646	chr1:109362220:109362221	-	21	-17.46	13	8	13
JH650206	556742	556743	AluID:16737	chr1:109504471:109504472	-	19	-17.44	10	10	5
JH650206	567846	567847	AluID:16739	chr1:109515565:109515566	-	19	0.54	12	12	6
JH650206	604484	604485	AluID:16779	chr1:109552624:109552625	-	21	-14.71	9	9	5
JH650206	715203	715204	AluID:16838	chr1:109664415:109664416	+	18	-1.56	NA	NA	NA
JH650206	723816	723817	AluID:16849	chr1:109673153:109673154	+	19	2.69	5	5	5
JH650206	741330	741331	AluID:16864	chr1:109690470:109690471	+	21	9.44	NA	7	NA
JH650206	768315	768316	AluID:16878	chr1:109717365:109717366	+	18	-19.18	9	9	6
JH650206	796541	796542	AluID:16885	chr1:109745087:109745088	+	19	3.01	14	14	5
JH650206	828413	828414	AluID:16902	1	+	20	-1.91	12	5	12
JH650208	1217943	1217944	AluID:156530	chr9:93607229:93607230	-	19	0.68	6	6	5
JH650208	2606327	2606328	AluID:167520	-1	+	20	2.22	17	17	5
JH650208	2872393	2872394	AluID:167486	chrX:44118096:44118097	+	18	-0.90	11	11	10
JH650208	2953064	2953065	AluID:167470	chrX:44037346:44037347	+	22	0.38	11	1	11
JH650208	316257	316258	AluID:156609	chr9:94510550:94510551	+	19	3.01	14	14	7
JH650208	3164914	3164915	AluID:167465	chrX:43824655:43824656	+	18	3.57	7	7	7
JH650208	3445422	3445423	AluID:167449	chrX:43544133:43544134	-	22	-6.03	9	9	5
JH650208	762805	762806	AluID:156549	chr9:94064580:94064581	+	18	2.24	5	5	4
JH650209	10850306	10850307	AluID:16219	1	+	20	-11.18	10	10	4
JH650209	10854419	10854420	AluID:16221	chr1:99132955:99132956	+	21	-0.81	13	5	13
JH650209	1132220	1132221	AluID:15257	chr1:89319472:89319473	-	21	-14.85	6	3	6
JH650209	12039792	12039793	AluID:16259	chr1:100317934:100317935	+	22	-4.93	20	20	18
JH650209	12184565	12184566	AluID:16302	chr1:100463727:100463728	+	22	9.30	14	14	8
JH650209	12226590	12226591	AluID:16314	chr1:100506032:100506033	+	21	1.52	16	16	6
JH650209	12242033	12242034	AluID:16325	1	+	20	-20.68	7	7	5
JH650209	12250956	12250957	AluID:16329	chr1:100530287:100530288	+	22		NA	NA	6
JH650209	12253066	12253067	AluID:16332	chr1:100532818:100532819	+	21	2.93	6	5	6
JH650209	12357895	12357896	AluID:16377	chr1:100638804:100638805	-	19	-1.03	NA	8	NA
JH650209	12453099	12453100	AluID:16408	chr1:100734939:100734940	+	18	2.28	12	12	6
JH650209	12593758	12593759	AluID:16439	chr1:100875905:100875906	+	18	-19.38	8	8	5
JH650209	1865432	1865433	AluID:15306	chr1:90102341:90102342	+	21	-15.01	7	2	7
JH650209	3985336	3985337	AluID:15416	chr1:92239228:92239229	-	19	-16.92	6	6	6
JH650209	4087252	4087253	AluID:15464	-1	-	20	-5.83	14	14	5
JH650209	4093374	4093375	AluID:15468	chr1:92347608:92347609	-	21	-2.55	6	5	6
JH650209	4221305	4221306	AluID:15529	chr1:92475844:92475845	+	22	2.79	26	26	7
JH650209	4794961	4794962	AluID:15652	-1	-	20	0.59	20	20	6
JH650209	4833445	4833446	AluID:15667	chr1:93087683:93087684	-	21	-7.39	8	8	5
JH650209	4905753	4905754	AluID:15685	chr1:93159822:93159823	-	22	2.42	13	13	5
JH650209	4955832	4955833	AluID:15704	chr1:93208897:93208898	-	18	-17.73	11	11	5
JH650209	5124009	5124010	AluID:15781	chr1:93378638:93378639	-	19	-3.44	13	8	13
JH650209	5337451	5337452	AluID:15832	chr1:93588839:93588840	+	18	-13.77	9	9	6
JH650209	5460178	5460179	AluID:15875	1	+	20	2.86	8	8	7
JH650209	5563351	5563352	AluID:15885	chr1:93817006:93817007	+	21	-5.51	18	18	6
JH650209	5847956	5847957	AluID:15932	chr1:94102649:94102650	-	21	0.75	8	6	8
JH650209	7119712	7119713	AluID:16048	chr1:95384442:95384443	-	19	2.30	NA	19	NA
JH650209	7366448	7366449	AluID:16094	chr1:95632315:95632316	+	22	-19.57	8	7	8
JH650209	9442291	9442292	AluID:16161	chr1:97715832:97715833	-	21	0.11	6	6	6
JH650209	9805842	9805843	AluID:16197	chr1:98082633:98082634	-	21	-7.87	5	5	5
JH650209	984309	984310	AluID:15222	chr1:89174329:89174330	+	19	0.72	12	12	5
JH650209	9884031	9884032	AluID:16201	-1	-	20	-9.98	10	10	7
JH650210	1132173	1132174	AluID:107315	-1	+	20	0.25	7	4	7
JH650210	1139349	1139350	AluID:107308	chr6:34347771:34347772	+	18	-7.35	11	11	5
JH650210	1145174	1145175	AluID:107303	-1	+	20	-11.28	16	16	6
JH650210	1147566	1147567	AluID:107301	-1	+	20	1.94	10	10	7
JH650210	1166965	1166966	AluID:107284	chr6:34319522:34319523	+	19	-10.20	9	9	5
JH650210	1190927	1190928	AluID:107268	chr6:34295308:34295309	+	18	-5.91	12	12	6
JH650210	1360343	1360344	AluID:107238	chr6:34121698:34121699	+	19	2.30	20	20	5
JH650210	138704	138705	AluID:107685	chr6:35364641:35364642	-	21	-11.72	4	3	4
JH650210	185080	185081	AluID:107657	chr6:35315401:35315402	-	21	1.67	5	5	5
JH650210	2101911	2101912	AluID:107191	chr6:33365093:33365094	-	21	-1.79	11	11	5
JH650210	2192411	2192412	AluID:107173	chr6:33279101:33279102	+	18	-1.89	5	5	5
JH650210	267577	267578	AluID:107628	chr6:35231543:35231544	-	22	3.25	6	6	5
JH650210	454938	454939	AluID:107609	chr6:35043207:35043208	-	22	-4.95	18	18	5
JH650210	584455	584456	AluID:107581	chr6:34914939:34914940	-	21	2.50	16	16	5
JH650210	637939	637940	AluID:107546	1	-	20	-14.73	6	5	6
JH650210	840175	840176	AluID:107452	chr6:34651851:34651852	+	22	-0.87	6	6	5
JH650210	846735	846736	AluID:107447	chr6:34645074:34645075	+	18	3.07	9	9	5
JH650210	888011	888012	AluID:107421	chr6:34603302:34603303	+	21	5.23	7	7	4
JH650210	911972	911973	AluID:107406	chr6:34578792:34578793	+	18	2.52	5	2	5
JH650212	1010682	1010683	AluID:133167	chr7:122006642:122006643	+	21	-12.13	12	5	12
JH650212	1440745	1440746	AluID:133128	chr7:121575626:121575627	-	19	-1.81	8	8	6
JH650212	2297391	2297392	AluID:133102	chr7:120718117:120718118	-	18	-7.05	6	6	5
JH650212	2670011	2670012	AluID:133081	1	-	20		NA	NA	16
JH650212	2867554	2867555	AluID:133063	chr7:120152864:120152865	-	18	-8.35	8	8	6
JH650212	5990579	5990580	AluID:132982	-1	+	20	-3.06	6	6	5
JH650212	6245425	6245426	AluID:132960	chr7:116801661:116801662	-	18	-9.02	9	9	5
JH650212	6608562	6608563	AluID:132879	chr7:116433247:116433248	-	21	6.94	17	17	5
JH650212	7005159	7005160	AluID:132854	chr7:116036676:116036677	-	22	-5.65	6	4	6
JH650212	7048791	7048792	AluID:132851	chr7:115993076:115993077	-	19	-0.22	6	6	4
JH650213	1139091	1139092	AluID:124097	chr7:43233004:43233005	-	19	-5.05	9	9	5
JH650213	1384193	1384194	AluID:124076	chr7:42986467:42986468	-	21	3.02	8	8	5
JH650213	1417209	1417210	AluID:124067	chr7:42954059:42954060	+	19	-6.11	16	16	6
JH650213	224069	224070	AluID:206882	chr12:8764456:8764457	-	22	-28.87	7	7	5
JH650213	2306367	2306368	AluID:124026	-1	+	20	-16.30	5	5	5
JH650213	334563	334564	AluID:206923	chr12:8876628:8876629	+	22	-9.82	9	5	9
JH650213	3704148	3704149	AluID:123993	1	-	20	-12.97	6	4	6
JH650213	3965198	3965199	AluID:123951	chr7:40407818:40407819	-	19	2.30	6	5	6
JH650213	4107240	4107241	AluID:123885	chr7:40265054:40265055	-	19	3.54	14	14	5
JH650213	4117448	4117449	AluID:123880	chr7:40254762:40254763	-	19	1.95	15	15	7
JH650213	4135344	4135345	AluID:123867	chr7:40235324:40235325	-	22	-7.60	18	18	5
JH650213	4187862	4187863	AluID:123830	chr7:40177297:40177298	-	19	-5.80	6	6	6
JH650213	4300826	4300827	AluID:123791	1	-	20	-7.43	17	17	5
JH650213	566694	566695	AluID:124226	chr7:43820972:43820973	-	18	7.12	8	8	4
JH650213	748385	748386	AluID:124167	chr7:43638370:43638371	-	22	-10.28	11	11	7
JH650213	821447	821448	AluID:124160	chr7:43558871:43558872	-	18	2.14	11	11	5
JH650213	955237	955238	AluID:124135	1	-	20	0.33	5	4	5
JH650214	1547488	1547489	AluID:214206	chr12:69898647:69898648	+	21	-3.67	3	2	3
JH650214	1580059	1580060	AluID:214216	chr12:69932873:69932874	+	21	0.58	6	4	6
JH650214	1730798	1730799	AluID:214245	chr12:70085557:70085558	-	21	-20.68	9	9	6
JH650214	1905290	1905291	AluID:214261	chr12:70266598:70266599	+	19	-1.16	5	5	5
JH650214	2411965	2411966	AluID:214300	chr12:70785093:70785094	+	19	-9.92	9	9	2
JH650214	2585240	2585241	AluID:214323	chr12:70958595:70958596	-	22	-13.74	9	9	5
JH650214	2663739	2663740	AluID:214336	chr12:71036845:71036846	-	18	-4.78	5	2	5
JH650214	2675275	2675276	AluID:214338	chr12:71048308:71048309	-	21	0.67	8	7	8
JH650214	3209616	3209617	AluID:214371	chr12:71572809:71572810	-	21	2.90	12	12	5
JH650214	684362	684363	AluID:214051	chr12:69040865:69040866	+	21	-13.13	6	5	6
JH650214	752523	752524	AluID:214072	chr12:69109859:69109860	+	22	2.74	12	8	12
JH650215	1001849	1001850	AluID:304526	chr19:37855750:37855751	+	19	0.34	7	7	6
JH650215	1023483	1023484	AluID:304533	chr19:37873639:37873640	+	22	-14.29	5	5	5
JH650215	1023998	1023999	AluID:304534	chr19:37874156:37874157	+	21	1.12	NA	8	NA
JH650215	1167749	1167750	AluID:304578	chr19:38011806:38011807	+	22	2.14	14	6	14
JH650215	1341735	1341736	AluID:304670	chr19:38180774:38180775	-	18	-19.23	NA	1	NA
JH650215	1346540	1346541	AluID:304675	chr19:38185563:38185564	-	18	2.54	5	5	4
JH650215	1346812	1346813	AluID:304677	chr19:38186169:38186170	-	22	-6.14	NA	11	NA
JH650215	1416024	1416025	AluID:304708	chr19:38256346:38256347	-	19	2.71	5	5	4
JH650215	185274	185275	AluID:304124	-1	-	20	-5.05	11	11	5
JH650215	195160	195161	AluID:304131	chr19:37011991:37011992	-	22	-5.11	15	10	15
JH650215	287045	287046	AluID:304183	chr19:37104338:37104339	+	19	-5.73	NA	21	NA
JH650215	29920	29921	AluID:304048	chr19:36842396:36842397	-	21	0.73	NA	NA	5
JH650215	34624	34625	AluID:304058	chr19:36847328:36847329	-	22	10.32	12	12	5
JH650215	531187	531188	AluID:304305	chr19:37350904:37350905	+	19	0.10	6	3	6
JH650215	573202	573203	AluID:304328	chr19:37391748:37391749	-	22	1.72	12	12	5
JH650215	614293	614294	AluID:304348	chr19:37432905:37432906	+	19	1.52	16	16	6
JH650215	904596	904597	AluID:304477	chr19:37722995:37722996	+	22	0.51	13	13	6
JH650215	986153	986154	AluID:304514	1	+	20	7.73	6	6	3
JH650215	991394	991395	AluID:304519	chr19:37846099:37846100	+	22	-6.02	6	6	5
JH650215	997711	997712	AluID:304524	chr19:37851583:37851584	+	18	-3.91	6	4	6
JH650216	1158027	1158028	AluID:272748	chr17:17899232:17899233	-	19	-6.05	5	2	5
JH650216	1163088	1163089	AluID:272751	chr17:17904231:17904232	+	22	7.27	11	4	11
JH650216	1163661	1163662	AluID:272752	chr17:17904811:17904812	-	22	3.61	8	8	5
JH650216	392577	392578	AluID:272536	-1	-	20	-6.54	NA	NA	6
JH650216	395247	395248	AluID:272538	chr17:17117917:17117918	-	22	1.32	8	8	5
JH650216	721862	721863	AluID:272641	chr17:17461469:17461470	-	22	-7.29	3	3	3
JH650218	284261	284262	AluID:3650	1	-	20	-2.07	5	3	5
JH650221	429356	429357	AluID:253818	chr16:1007972:1007973	-	19	-1.73	7	7	3
JH650221	64743	64744	AluID:253764	chr16:631488:631489	+	18	-5.96	8	8	6
JH650222	1150691	1150692	AluID:237474	1	+	20	-6.89	NA	NA	5
JH650222	1164917	1164918	AluID:237484	chr14:77655462:77655463	+	18	-11.08	12	9	12
JH650222	1200778	1200779	AluID:237487	chr14:77691195:77691196	+	22	3.26	9	9	4
JH650222	1333502	1333503	AluID:237519	chr14:77824470:77824471	-	19	-8.57	14	14	5
JH650222	1499671	1499672	AluID:237585	chr14:77991617:77991618	-	22	-8.19	6	5	6
JH650222	1534415	1534416	AluID:237600	chr14:78026230:78026231	-	18	0.31	7	7	6
JH650222	1898476	1898477	AluID:237794	chr14:78382811:78382812	+	21	-1.01	5	5	5
JH650222	211331	211332	AluID:207521	1	+	20	4.22	5	5	5
JH650222	222322	222323	AluID:207526	1	+	20	2.86	6	6	5
JH650222	2444989	2444990	AluID:237822	1	+	20	0.71	8	7	8
JH650222	2550016	2550017	AluID:237835	chr14:79035631:79035632	+	21	2.82	NA	11	NA
JH650222	3247909	3247910	AluID:237902	chr14:79730439:79730440	+	22	-0.01	7	7	5
JH650222	3251180	3251181	AluID:237903	chr14:79733723:79733724	+	22	3.01	19	19	5
JH650222	3538733	3538734	AluID:237940	1	+	20	-7.90	7	6	7
JH650222	3727927	3727928	AluID:237961	1	+	20	-0.73	8	6	8
JH650222	4285643	4285644	AluID:237981	chr14:80772679:80772680	-	21	2.89	5	4	5
JH650222	4304884	4304885	AluID:237984	chr14:80791967:80791968	-	21	-25.71	6	5	6
JH650222	447083	447084	AluID:237400	chr14:76927072:76927073	+	22	-14.93	18	18	6
JH650222	4717556	4717557	AluID:238025	chr14:81203748:81203749	-	22	-5.15	7	7	5
JH650222	4920838	4920839	AluID:238054	-1	-	20	-11.09	7	2	7
JH650222	4983348	4983349	AluID:238065	chr14:81466283:81466284	+	21	-5.90	20	20	6
JH650222	5369861	5369862	AluID:238120	chr14:81838902:81838903	-	19	-5.86	12	12	7
JH650222	5476854	5476855	AluID:238140	chr14:81947052:81947053	-	18	7.09	7	7	6
JH650222	5492388	5492389	AluID:238146	chr14:81962290:81962291	-	18	-0.32	NA	6	NA
JH650222	86564	86565	AluID:207494	1	+	20	-5.19	11	11	6
JH650223	126422	126423	AluID:54721	chr3:9953494:9953495	-	22	-6.12	13	13	4
JH650224	19216	19217	AluID:128201	chr7:76058616:76058617	-	22	-15.27	4	4	3
JH650224	206173	206174	AluID:128119	chr7:75868370:75868371	-	19	11.86	13	13	5
JH650224	30402	30403	AluID:128192	chr7:76047262:76047263	-	21	-5.88	13	13	6
JH650224	578347	578348	AluID:119214	1	-	20	-4.91	6	6	5
JH650224	594187	594188	AluID:127940	chr7:75481379:75481380	-	18	-0.23	7	7	5
JH650224	601740	601741	AluID:127929	1	-	20	-9.98	4	4	3
JH650224	629089	629090	AluID:127920	chr7:75444789:75444790	+	19	8.12	9	8	9
JH650225	193952	193953	AluID:283847	chr17:66268265:66268266	+	19	-7.17	6	6	4
JH650225	207276	207277	AluID:283871	chr17:66281810:66281811	-	22	3.25	7	7	5
JH650225	210510	210511	AluID:283880	chr17:66285427:66285428	-	21	-5.13	7	3	7
JH650225	245043	245044	AluID:283893	chr17:66319586:66319587	+	21	-12.70	4	4	4
JH650225	290944	290945	AluID:283916	chr17:66366165:66366166	+	22	-3.53	6	3	6
JH650225	315096	315097	AluID:283930	1	+	20	4.94	8	8	4
JH650225	356337	356338	AluID:283951	chr17:66433126:66433127	-	19	1.17	5	5	5
JH650225	368779	368780	AluID:283960	chr17:66445574:66445575	-	22	3.49	3	3	3
JH650225	399646	399647	AluID:283978	chr17:66476711:66476712	+	21	8.21	7	7	7
JH650226	465214	465215	AluID:286804	chr17:80582168:80582169	+	21	-14.52	NA	7	NA
JH650226	474162	474163	AluID:286816	chr17:80591036:80591037	-	21	3.78	12	12	6
JH650226	55979	55980	AluID:286666	-1	-	20	-8.42	13	13	5
JH650226	882764	882765	AluID:286968	chr17:81007134:81007135	-	19	0.59	9	7	9
JH650227	47472	47473	AluID:272905	chr17:18605693:18605694	-	19	-7.12	12	12	6
JH650228	1578219	1578220	AluID:80131	chr4:71021107:71021108	-	19	-6.55	6	5	6
JH650228	1743981	1743982	AluID:80129	chr4:70862659:70862660	-	19	-20.94	9	9	5
JH650228	2122419	2122420	AluID:80118	-1	+	20	-13.39	6	4	6
JH650228	2255597	2255598	AluID:80116	chr4:70346977:70346978	+	21	-12.19	16	7	16
JH650228	517168	517169	AluID:80329	chr4:72088915:72088916	-	22	-6.00	NA	NA	6
JH650228	959361	959362	AluID:80211	chr4:71644307:71644308	-	22	-8.47	10	10	7
JH650229	1485019	1485020	AluID:180183	chr10:49571106:49571107	-	22	-19.79	6	6	4
JH650229	1730449	1730450	AluID:180159	chr10:48801401:48801402	+	18	-5.42	10	10	5
JH650229	89353	89354	AluID:180269	chr10:50963284:50963285	+	18	13.00	7	7	5
JH650230	5419632	5419633	AluID:89733	-1	+	20	-0.30	6	4	6
JH650230	634537	634538	AluID:89860	chr5:27106954:27106955	+	19	-2.18	NA	4	NA
JH650230	805240	805241	AluID:89836	-1	+	20	-1.79	6	6	5
JH650231	1516472	1516473	AluID:143570	chr8:61139842:61139843	-	18	3.01	17	17	6
JH650233	15375	15376	AluID:230338	chr14:24455238:24455239	+	22	-21.33	5	5	4
JH650233	869500	869501	AluID:230417	chr14:25366624:25366625	-	18	-4.71	13	13	5
JH650233	962163	962164	AluID:230433	chr14:25459864:25459865	-	22	4.71	14	14	5
JH650235	1147065	1147066	AluID:34672	chr2:42945424:42945425	-	22	-3.60	4	3	4
JH650235	1184222	1184223	AluID:34659	chr2:42907918:42907919	-	18	-7.09	6	6	6
JH650235	1276707	1276708	AluID:34569	1	-	20	-3.13	7	7	4
JH650235	1310624	1310625	AluID:34543	chr2:42771010:42771011	-	19	-0.84	5	5	4
JH650235	1345801	1345802	AluID:34511	chr2:42734068:42734069	-	18	1.99	6	6	6
JH650235	1405080	1405081	AluID:34458	chr2:42674213:42674214	+	18	-10.46	10	10	6
JH650235	3543989	3543990	AluID:34344	chr2:40552969:40552970	+	21	-6.44	24	3	21
JH650235	505174	505175	AluID:34763	chr2:43591367:43591368	+	22	0.68	7	7	6
JH650235	699337	699338	AluID:34698	chr2:43394394:43394395	+	19	-11.81	NA	3	NA
JH650236	1284588	1284589	AluID:13249	chr1:63281678:63281679	-	22	-6.60	8	4	8
JH650236	1630784	1630785	AluID:13175	chr1:62934029:62934030	+	19	2.03	16	16	5
JH650236	1958035	1958036	AluID:13132	1	-	20	-1.87	5	5	4
JH650236	2105465	2105466	AluID:13075	chr1:62464075:62464076	-	18	-3.09	6	5	6
JH650236	2382075	2382076	AluID:12935	chr1:62187928:62187929	+	18	2.22	5	4	5
JH650236	2386195	2386196	AluID:12930	chr1:62183686:62183687	+	19	2.19	9	6	9
JH650236	2396750	2396751	AluID:12919	-1	+	20	0.33	6	6	5
JH650236	2421044	2421045	AluID:12900	chr1:62148573:62148574	+	19	-15.32	7	7	5
JH650236	252775	252776	AluID:13381	chr1:64321345:64321346	-	21	-0.83	17	15	17
JH650236	2890341	2890342	AluID:12866	chr1:61677381:61677382	-	18	2.07	7	7	6
JH650236	3030566	3030567	AluID:12835	1	-	20	-2.18	5	3	5
JH650236	3065508	3065509	AluID:12820	1	-	20	1.63	6	6	5
JH650236	526086	526087	AluID:13358	chr1:64047055:64047056	+	19	-6.40	18	18	3
JH650236	555277	555278	AluID:13339	chr1:64017890:64017891	+	22	-28.38	8	8	3
JH650237	1234150	1234151	AluID:156171	chr9:87373343:87373344	+	22	-3.73	5	3	5
JH650237	1275703	1275704	AluID:156174	chr9:87415136:87415137	+	21	4.02	11	11	5
JH650237	1424408	1424409	AluID:156190	chr9:87564380:87564381	+	21	-6.55	5	3	5
JH650237	170571	170572	AluID:156284	chr9:88673919:88673920	+	21	-1.01	7	7	5
JH650237	235781	235782	AluID:156260	chr9:88608762:88608763	-	21	-5.69	12	3	12
JH650237	466680	466681	AluID:156109	1	+	20	-7.04	5	3	5
JH650237	805145	805146	AluID:156149	-1	-	20	6.96	12	4	12
JH650240	118050	118051	AluID:267769	chr16:88024380:88024381	-	19	-3.24	6	6	6
JH650241	72050	72051	AluID:103657	1	-	20	1.13	5	3	5
JH650241	96917	96918	AluID:103642	chr5:179174019:179174020	-	19	4.86	5	5	5
JH650242	1277308	1277309	AluID:241352	1	+	20	2.70	11	11	4
