chr	start	end	aluexon	position	strand	distance_to_alu	3SSS	WU	U1	U2
scaffold_110870.1-153720	98603	98604	AluID:90670	chr5:37219054:37219055	+	22	-13.20	6	6	5
scaffold_110872.1-102264	77479	77480	AluID:90622	chr5:37120673:37120674	+	19	1.26	12	12	7
scaffold_110915.1-70270	63742	63743	AluID:90186	chr5:32172946:32172947	+	22	-5.11	NA	5	NA
scaffold_110917.1-274584	193006	193007	AluID:90042	1	-	20	2.22	2	2	2
scaffold_11094.1-126472	59141	59142	AluID:250504	chr15:76189583:76189584	-	19	-1.27	4	3	4
scaffold_111110.1-564397	416403	416404	AluID:204950	chr11:130323357:130323358	-	19	-2.96	6	6	5
scaffold_111.1-133984	64886	64887	AluID:292529	1	-	20	-30.22	12	12	6
scaffold_111245.1-9043	3888	3889	AluID:203760	1	-	20	-7.52	7	7	6
scaffold_111271.1-19251	14788	14789	AluID:203445	chr11:117196956:117196957	-	22	-10.53	5	3	5
scaffold_111276.1-128844	112132	112133	AluID:203252	chr11:116830028:116830029	+	19	-1.00	7	7	5
scaffold_11140.1-406537	92932	92933	AluID:64395	-1	+	20	-5.09	6	5	6
scaffold_111412.1-380315	73364	73365	AluID:202606	chr11:110073107:110073108	+	18	-12.65	10	10	7
scaffold_111493.1-170700	122531	122532	AluID:201953	1	-	20	-2.83	5	5	5
scaffold_111507.1-140143	51324	51325	AluID:201824	chr11:101829896:101829897	-	22	-20.71	9	9	4
scaffold_111535.1-156765	10247	10248	AluID:270498	-1	+	20	-6.36	22	22	6
scaffold_111535.1-156765	38710	38711	AluID:270493	-1	+	20	-9.43	12	12	6
scaffold_111535.1-156765	58736	58737	AluID:270484	chr17:5362501:5362502	+	22	-9.71	9	6	9
scaffold_111535.1-156765	66993	66994	AluID:270477	chr17:5355860:5355861	+	22	11.15	NA	24	NA
scaffold_111536.1-37748	17796	17797	AluID:270415	chr17:5251866:5251867	-	22	-10.84	11	11	3
scaffold_111583.1-314517	203113	203114	AluID:264878	chr16:70388066:70388067	+	21	2.32	21	5	21
scaffold_111596.1-127600	41830	41831	AluID:309433	chr19:50773961:50773962	-	18	-11.26	16	16	6
scaffold_111655.1-271509	219630	219631	AluID:271934	chr17:12632918:12632919	+	18	-5.24	17	17	4
scaffold_111683.1-634722	91606	91607	AluID:11851	chr1:53205301:53205302	-	18	-13.49	5	5	5
scaffold_111688.1-27370	16812	16813	AluID:179867	chr10:43899430:43899431	+	18	-8.57	20	20	3
scaffold_111690.1-109795	13904	13905	AluID:272314	chr17:16138766:16138767	-	22	-8.71	5	5	3
scaffold_111691.1-261703	118054	118055	AluID:272226	chr17:16014934:16014935	+	18	-27.12	7	7	6
scaffold_111696.1-78752	13533	13534	AluID:197912	chr11:66529956:66529957	+	22	2.67	17	17	5
scaffold_111698.1-90557	83470	83471	AluID:273370	chr17:19872656:19872657	+	22	1.13	7	7	5
scaffold_111708.1-187791	76285	76286	AluID:273190	chr17:19456866:19456867	-	19	-8.92	3	3	3
scaffold_111722.1-156112	77237	77238	AluID:59922	chr3:48915169:48915170	-	19	-1.10	6	5	6
scaffold_111769.1-205184	36097	36098	AluID:13486	chr1:65356291:65356292	+	19	-8.79	6	6	5
scaffold_111795.1-278959	211678	211679	AluID:13339	chr1:64017890:64017891	+	22	-27.37	NA	6	NA
scaffold_111833.1-57647	11154	11155	AluID:12935	chr1:62187928:62187929	+	18	-4.11	8	8	5
scaffold_111868.1-333741	191710	191711	AluID:12764	chr1:60160382:60160383	-	19	6.01	5	5	5
scaffold_111973.1-1100	1009	1010	AluID:12289	chr1:54672420:54672421	-	21	-7.04	12	12	6
scaffold_111978.1-144047	94390	94391	AluID:12179	-1	+	20	-22.52	4	4	4
scaffold_111980.1-136243	91684	91685	AluID:12115	-1	+	20	-18.37	14	6	14
scaffold_11199.1-188693	140036	140037	AluID:320582	chr21:19552488:19552489	+	21	0.27	6	5	6
scaffold_111998.1-89186	58253	58254	AluID:11990	chr1:53355405:53355406	-	18	7.11	13	13	4
scaffold_111998.1-89186	82045	82046	AluID:11963	1	-	20	-13.11	8	8	3
scaffold_112028.1-68150	63474	63475	AluID:537	chr1:2552720:2552721	-	18	-1.13	7	7	6
scaffold_112087.1-118013	57265	57266	AluID:870	-1	-	20	-7.47	8	8	6
scaffold_112101.1-280383	106131	106132	AluID:1160	chr1:7772406:7772407	+	18	3.37	13	13	6
scaffold_112120.1-125910	52572	52573	AluID:1381	chr1:8748712:8748713	-	19		NA	NA	4
scaffold_112135.1-82193	47505	47506	AluID:261263	chr16:46730578:46730579	+	19	-9.56	14	14	6
scaffold_112138.1-81282	30673	30674	AluID:1840	chr1:10009488:10009489	+	19	1.52	16	16	6
scaffold_112181.1-83154	77516	77517	AluID:267735	-1	+	20	-9.88	5	4	5
scaffold_112184.1-35370	9826	9827	AluID:267677	chr16:87696733:87696734	-	21	-12.39	3	3	3
scaffold_112189.1-89412	29752	29753	AluID:267610	-1	+	20	-13.33	22	22	6
scaffold_112242.1-148783	4973	4974	AluID:266983	chr16:82677378:82677379	-	21	-14.70	3	2	3
scaffold_112251.1-22823	3295	3296	AluID:266883	chr16:81820857:81820858	-	19	-29.81	16	6	16
scaffold_112253.1-198828	40606	40607	AluID:266850	chr16:81693886:81693887	-	18	-18.92	7	4	7
scaffold_112281.1-181357	112727	112728	AluID:266571	chr16:78956297:78956298	-	22	-11.66	4	4	4
scaffold_112306.1-81340	17535	17536	AluID:266119	chr16:75605589:75605590	-	18	2.30	20	20	6
scaffold_112306.1-81340	63999	64000	AluID:266102	-1	+	20	-15.04	5	3	5
scaffold_112316.1-4962	397	398	AluID:265830	chr16:75017062:75017063	+	22	-23.90	5	5	4
scaffold_112318.1-216089	172948	172949	AluID:265725	chr16:74733019:74733020	+	18	-9.53	10	10	5
scaffold_112346.1-22064	10577	10578	AluID:265304	chr16:71773644:71773645	-	22	3.61	NA	NA	6
scaffold_112349.1-74556	56220	56221	AluID:265371	chr16:71894779:71894780	+	19	-9.67	3	3	3
scaffold_112415.1-97552	91065	91066	AluID:264071	chr16:68917833:68917834	-	19	-2.49	5	4	5
scaffold_112417.1-334656	16678	16679	AluID:263969	1	-	20	2.53	NA	12	NA
scaffold_112437.1-87398	4191	4192	AluID:263394	chr16:67720180:67720181	+	22	-10.39	19	19	6
scaffold_112441.1-7331	3421	3422	AluID:263378	chr16:67665388:67665389	-	18	-10.54	NA	10	NA
scaffold_112580.1-86971	35716	35717	AluID:125080	chr7:56039179:56039180	+	19	-30.42	7	4	7
scaffold_112599.1-93305	41171	41172	AluID:125729	1	+	20	-12.96	16	16	8
scaffold_112631.1-4422	883	884	AluID:126134	chr7:70182364:70182365	-	21	-16.15	5	5	4
scaffold_112688.1-25709	21714	21715	AluID:127419	chr7:74126985:74126986	-	19	-13.64	6	6	5
scaffold_112719.1-194475	143804	143805	AluID:126866	chr7:72761671:72761672	-	18	-1.67	8	8	7
scaffold_112728.1-115110	55498	55499	AluID:127997	chr7:75557302:75557303	+	19	-20.29	10	8	10
scaffold_112743.1-15525	785	786	AluID:128365	chr7:76600424:76600425	+	19	-4.83	6	3	6
scaffold_112748.1-47584	45601	45602	AluID:131276	1	-	20	-27.35	5	3	5
scaffold_112754.1-512093	138740	138741	AluID:130988	chr7:101563237:101563238	-	21	-0.12	6	4	6
scaffold_11280.1-530707	217254	217255	AluID:321043	chr21:32551711:32551712	-	18	-28.66	6	6	4
scaffold_11280.1-530707	332326	332327	AluID:321094	chr21:32694313:32694314	-	19	-4.31	5	2	5
scaffold_112819.1-149878	42464	42465	AluID:130255	chr7:98773929:98773930	+	21	-5.31	5	5	4
scaffold_112840.1-188270	46901	46902	AluID:120901	chr7:6297942:6297943	-	22	-7.98	12	12	6
scaffold_112850.1-187459	45293	45294	AluID:121077	chr7:6635698:6635699	+	22	8.87	NA	6	NA
scaffold_112857.1-38285	5682	5683	AluID:120553	chr7:5583425:5583426	+	18	-24.57	7	3	7
scaffold_112895.1-438529	336238	336239	AluID:119780	1	-	20	-7.14	18	18	5
scaffold_1129.1-46521	45871	45872	AluID:217270	1	-	20	-5.87	7	7	6
scaffold_112919.1-53512	27565	27566	AluID:260968	chr16:30730855:30730856	+	19	3.42	20	20	2
scaffold_11292.1-70761	66963	66964	AluID:126646	chr7:71701057:71701058	+	19	-7.21	7	7	6
scaffold_112951.1-96855	27343	27344	AluID:260700	-1	-	20	-7.85	12	12	5
scaffold_112965.1-76636	36208	36209	AluID:260492	chr16:28998277:28998278	+	22	-32.07	6	3	6
scaffold_112969.1-7322	1911	1912	AluID:260225	chr16:28221447:28221448	+	21	2.30	20	20	6
scaffold_112970.1-61023	38074	38075	AluID:260201	chr16:28182782:28182783	+	22	-24.26	16	12	16
scaffold_112970.1-61023	39151	39152	AluID:260200	chr16:28181654:28181655	+	22	2.26	16	16	7
scaffold_112978.1-24543	23480	23481	AluID:260007	chr16:27612073:27612074	-	19	-13.60	10	7	10
scaffold_113017.1-259626	106352	106353	AluID:259711	-1	+	20	-22.60	NA	19	NA
scaffold_113032.1-184735	133983	133984	AluID:259443	1	-	20	-4.89	8	8	3
scaffold_113037.1-15415	3856	3857	AluID:259281	-1	+	20	1.42	14	14	6
scaffold_113040.1-368906	47816	47817	AluID:259160	1	-	20	-23.17	4	3	4
scaffold_113054.1-182495	81597	81598	AluID:258785	chr16:21697630:21697631	-	19	-1.81	16	6	16
scaffold_11306.1-171283	138269	138270	AluID:321910	chr21:35959261:35959262	-	22	-7.10	14	14	7
scaffold_113062.1-4639	667	668	AluID:259021	1	-	20		NA	NA	6
scaffold_113063.1-314574	39976	39977	AluID:259015	chr16:22330304:22330305	-	19	-23.56	8	4	8
scaffold_113088.1-174079	130728	130729	AluID:257962	-1	+	20	-25.46	7	7	5
scaffold_113112.1-518245	112073	112074	AluID:257391	chr16:15765555:15765556	-	22	-16.47	5	5	5
scaffold_113112.1-518245	333366	333367	AluID:258850	chr16:21878906:21878907	+	22	0.87	8	8	6
scaffold_113124.1-313909	25417	25418	AluID:256840	chr16:14563179:14563180	+	19	-17.96	NA	6	NA
scaffold_113175.1-157063	121730	121731	AluID:256129	chr16:11532631:11532632	+	22	-21.50	6	6	5
scaffold_113175.1-157063	47176	47177	AluID:256166	chr16:11603691:11603692	+	18	-0.43	12	5	12
scaffold_113175.1-157063	76600	76601	AluID:256154	-1	+	20	-6.88	7	6	7
scaffold_113203.1-230140	112592	112593	AluID:255786	-1	+	20	-2.29	5	5	4
scaffold_113228.1-93414	34373	34374	AluID:255586	chr16:8801627:8801628	-	21	-3.83	2	2	2
scaffold_113239.1-498505	366418	366419	AluID:255502	chr16:7484757:7484758	-	21	-13.59	26	26	5
scaffold_113276.1-143735	32733	32734	AluID:255128	chr16:5063878:5063879	-	19	2.47	9	9	3
scaffold_113305.1-100132	49486	49487	AluID:237164	-1	+	20	-11.40	15	2	15
scaffold_113308.1-39945	30965	30966	AluID:254505	1	-	20	-6.83	9	8	9
scaffold_113457.1-127314	75763	75764	AluID:16439	chr1:100875905:100875906	-	18	2.35	9	9	9
scaffold_113510.1-271656	138540	138541	AluID:16048	chr1:95384442:95384443	+	19	8.74	15	15	6
scaffold_11351.1-17213	16425	16426	AluID:322972	chr21:43294181:43294182	-	19	-7.12	5	5	5
scaffold_113542.1-169814	153572	153573	AluID:18175	chr1:146376417:146376418	+	21	-17.36	7	6	7
scaffold_113543.1-235804	93876	93877	AluID:15667	chr1:93087683:93087684	+	21	-12.61	6	6	6
scaffold_113552.1-368223	42969	42970	AluID:15464	-1	+	20	-23.67	11	11	5
scaffold_113680.1-164417	30893	30894	AluID:14657	chr1:78461867:78461868	-	21	-22.27	7	7	6
scaffold_113682.1-75077	44777	44778	AluID:14541	chr1:78200808:78200809	+	22	-1.12	13	13	6
scaffold_113753.1-88232	3620	3621	AluID:14054	chr1:70882262:70882263	-	21	1.18	14	14	6
scaffold_113753.1-88232	54278	54279	AluID:14013	chr1:70795211:70795212	+	22	-17.35	9	5	9
scaffold_113843.1-158977	113902	113903	AluID:23907	chr1:200086854:200086855	-	22	-11.59	7	6	7
scaffold_113953.1-379340	52973	52974	AluID:25225	chr1:210692881:210692882	+	19	-5.74	27	27	5
scaffold_113993.1-164674	17941	17942	AluID:25683	1	+	20	-5.42	5	5	5
scaffold_114004.1-587436	526366	526367	AluID:25707	chr1:214540322:214540323	-	19	-19.72	11	6	11
scaffold_114047.1-844	173	174	AluID:23068	chr1:180983538:180983539	-	18	-32.22	NA	NA	NA
scaffold_114091.1-134884	128188	128189	AluID:23226	chr1:183269544:183269545	-	22	-5.61	17	17	5
scaffold_114152.1-229505	184391	184392	AluID:317921	chr20:43169943:43169944	-	18	-12.76	6	6	5
scaffold_114168.1-48528	10727	10728	AluID:22557	1	-	20	-1.84	7	5	7
scaffold_114216.1-149778	323	324	AluID:160048	chr9:125646267:125646268	+	19	-6.30	17	17	5
scaffold_114242.1-23075	12734	12735	AluID:21737	chr1:171503781:171503782	-	18	-6.03	6	5	6
scaffold_114274.1-146597	42994	42995	AluID:21485	chr1:167988305:167988306	-	21	-2.49	7	6	7
scaffold_114322.1-51424	45832	45833	AluID:272905	chr17:18605693:18605694	+	19	-21.03	10	7	10
scaffold_114389.1-332040	105667	105668	AluID:26892	chr1:226023103:226023104	-	22	-7.45	19	19	5
scaffold_114440.1-252380	121615	121616	AluID:8414	-1	+	20	-6.41	7	7	3
scaffold_114461.1-138502	51750	51751	AluID:19904	chr1:155634491:155634492	+	21	-13.25	7	7	5
scaffold_114486.1-110452	105846	105847	AluID:19238	chr1:153876775:153876776	+	22	-17.63	9	9	9
scaffold_114522.1-280647	122072	122073	AluID:291091	chr18:44322092:44322093	+	19	-22.13	10	10	7
scaffold_114526.1-48150	2227	2228	AluID:237234	chr14:76061084:76061085	+	19	1.83	9	9	5
scaffold_114541.1-100292	51606	51607	AluID:290890	chr18:43596324:43596325	+	18	1.00	13	13	6
scaffold_114575.1-178850	5920	5921	AluID:290725	chr18:40431811:40431812	+	22	-26.38	6	3	5
scaffold_114650.1-374196	233178	233179	AluID:290644	chr18:34636636:34636637	-	21	1.68	7	7	7
scaffold_114678.1-256892	72965	72966	AluID:235103	chr14:67565847:67565848	-	18	-1.81	6	6	5
scaffold_114688.1-309444	93013	93014	AluID:290196	chr18:29839335:29839336	+	21	-7.96	6	6	5
scaffold_114701.1-117282	72781	72782	AluID:290049	chr18:29510812:29510813	+	22	-20.48	3	3	3
scaffold_114804.1-104495	29954	29955	AluID:289559	1	-	20	0.28	5	4	5
scaffold_114835.1-244650	157900	157901	AluID:289011	chr18:19128893:19128894	-	18	-7.89	14	14	7
scaffold_114857.1-18999	785	786	AluID:288883	chr18:18688013:18688014	+	19	-3.75	19	10	19
scaffold_114857.1-18999	9778	9779	AluID:288879	chr18:18679690:18679691	+	19	-29.43	19	19	5
scaffold_114864.1-129102	4185	4186	AluID:287008	1	+	20	-12.69	6	6	5
scaffold_114865.1-445277	126727	126728	AluID:287046	chr18:433958:433959	-	18	-0.40	14	14	8
scaffold_114865.1-445277	373728	373729	AluID:287105	chr18:692605:692606	-	22	-10.13	14	14	6
scaffold_114892.1-21894	1235	1236	AluID:287191	-1	-	20	-1.35	15	8	15
scaffold_114898.1-277392	108313	108314	AluID:287297	chr18:2889143:2889144	+	21	-2.43	7	4	7
scaffold_114969.1-303862	164591	164592	AluID:288103	chr18:9715545:9715546	+	19	9.51	7	7	6
scaffold_115011.1-20567	3456	3457	AluID:288370	chr18:12359734:12359735	-	18	-10.03	24	24	5
scaffold_115022.1-165647	164790	164791	AluID:291508	chr18:47711222:47711223	+	22	-3.83	5	5	5
scaffold_115032.1-19665	661	662	AluID:291421	chr18:46941700:46941701	+	21	-7.04	25	25	6
scaffold_115065.1-660103	95173	95174	AluID:239130	chr14:92599819:92599820	+	18	-8.75	9	9	7
scaffold_115202.1-55010	2866	2867	AluID:230776	chr14:31649367:31649368	-	18	0.16	17	9	17
scaffold_115206.1-47735	39334	39335	AluID:230901	chr14:32001142:32001143	+	19	-20.79	7	7	4
scaffold_115211.1-154273	95468	95469	AluID:206197	chr12:4742415:4742416	-	18	-22.77	8	5	8
scaffold_115275.1-139570	111569	111570	AluID:231711	chr14:36183296:36183297	-	19	0.02	9	9	7
scaffold_115292.1-480560	436478	436479	AluID:229304	chr13:108146216:108146217	+	22	-14.70	15	3	15
scaffold_115419.1-23313	4610	4611	AluID:232549	chr14:50174808:50174809	+	18	-0.19	NA	6	NA
scaffold_115497.1-57589	31111	31112	AluID:233473	chr14:56066201:56066202	+	19	-0.06	5	5	5
scaffold_115517.1-286620	107851	107852	AluID:141980	1	+	20	-18.02	18	18	3
scaffold_115549.1-179989	88080	88081	AluID:233757	1	+	20	-8.01	12	6	12
scaffold_115598.1-390448	343253	343254	AluID:234194	chr14:62241985:62241986	+	22	-8.09	5	5	5
scaffold_115636.1-277836	129068	129069	AluID:234506	chr14:64437850:64437851	+	21	-6.56	7	7	5
scaffold_115666.1-141052	128634	128635	AluID:234883	chr14:65492529:65492530	-	19	-8.20	5	5	4
scaffold_115698.1-255560	125599	125600	AluID:235128	chr14:67670457:67670458	+	18	-15.28	6	6	3
scaffold_115698.1-255560	241367	241368	AluID:235170	chr14:67767610:67767611	+	18	-14.85	6	6	5
scaffold_115751.1-222242	165474	165475	AluID:235684	chr14:70093425:70093426	+	22	-28.60	14	14	6
scaffold_115795.1-274182	113863	113864	AluID:236134	chr14:73289088:73289089	-	19	2.20	16	16	7
scaffold_115795.1-274182	132839	132840	AluID:236145	chr14:73309732:73309733	-	22	-8.40	6	6	4
scaffold_115795.1-274182	143084	143085	AluID:236148	-1	-	20	0.89	16	16	5
scaffold_115811.1-61151	49979	49980	AluID:236686	chr14:74365994:74365995	+	18	-1.04	5	4	5
scaffold_115832.1-139893	20881	20882	AluID:237105	chr14:75263691:75263692	+	22	-3.13	8	7	8
scaffold_115836.1-203312	126984	126985	AluID:237147	-1	-	20	-11.49	6	6	6
scaffold_115858.1-149311	42697	42698	AluID:237400	chr14:76927072:76927073	+	22	-22.95	14	9	14
scaffold_116012.1-246263	40568	40569	AluID:238211	chr14:88771552:88771553	-	18	-11.03	NA	NA	NA
scaffold_116091.1-104103	46510	46511	AluID:229764	1	+	20	-6.86	15	15	6
scaffold_116093.1-114450	9028	9029	AluID:239652	chr14:97015606:97015607	+	19	-0.27	11	11	6
scaffold_116140.1-188636	98159	98160	AluID:239903	chr14:100846398:100846399	+	18	-10.11	7	7	6
scaffold_116169.1-207551	132320	132321	AluID:240014	chr14:102488003:102488004	+	18	-8.81	7	5	7
scaffold_116190.1-231831	106624	106625	AluID:240485	chr14:103417312:103417313	-	19	-3.05	5	5	5
scaffold_116256.1-225055	172131	172132	AluID:283847	chr17:66268265:66268266	-	19	-2.90	8	8	4
scaffold_116284.1-59299	48663	48664	AluID:283537	chr17:65334968:65334969	-	21	-2.16	6	6	6
scaffold_116290.1-119991	53352	53353	AluID:283705	1	+	20	6.97	10	6	10
scaffold_116314.1-180246	160536	160537	AluID:282738	chr17:61732868:61732869	-	21	-4.47	6	5	6
scaffold_116314.1-180246	90159	90160	AluID:282759	chr17:61802598:61802599	+	18	-8.35	9	9	7
scaffold_116349.1-143921	106316	106317	AluID:279284	chr17:45359336:45359337	+	18	-5.00	15	4	15
scaffold_116376.1-138477	120901	120902	AluID:167149	chrX:38254246:38254247	-	19	0.73	15	15	8
scaffold_116411.1-118332	116601	116602	AluID:277984	1	-	20	-11.83	6	6	3
scaffold_116416.1-20700	17930	17931	AluID:277918	chr17:40858712:40858713	+	18	-5.27	15	15	5
scaffold_116470.1-184131	141324	141325	AluID:277274	1	-	20	-13.12	18	18	7
scaffold_116495.1-9741	4916	4917	AluID:276931	chr17:37602279:37602280	+	21	-1.53	5	5	5
scaffold_116566.1-158743	91700	91701	AluID:34458	chr2:42674213:42674214	+	18	-5.24	7	7	4
scaffold_116607.1-130050	3025	3026	AluID:257676	chr16:16180328:16180329	+	21	4.25	6	5	6
scaffold_116614.1-143867	132059	132060	AluID:280314	chr17:49194108:49194109	-	18	-37.53	11	11	8
scaffold_116708.1-396302	154372	154373	AluID:280823	chr17:56578114:56578115	-	22	-10.84	7	7	6
scaffold_116731.1-186976	157125	157126	AluID:281378	1	+	20	-4.90	9	9	8
scaffold_116744.1-160055	120010	120011	AluID:281567	chr17:58003194:58003195	+	19	9.17	7	6	7
scaffold_116744.1-160055	131527	131528	AluID:281578	1	+	20	-8.57	8	8	8
scaffold_116744.1-160055	31530	31531	AluID:281476	chr17:57908203:57908204	+	19	0.66	11	11	7
scaffold_116748.1-47631	43525	43526	AluID:282349	chr17:60084600:60084601	+	22	2.41	9	8	9
scaffold_116762.1-160982	85942	85943	AluID:281934	chr17:58792503:58792504	-	18	-4.66	19	19	5
scaffold_116766.1-165732	121186	121187	AluID:281807	chr17:58556271:58556272	+	18	-7.32	7	5	7
scaffold_116769.1-89949	49681	49682	AluID:281739	-1	+	20	-5.88	7	7	7
scaffold_116789.1-17881	1495	1496	AluID:247213	chr15:60693863:60693864	+	22	-8.66	18	11	18
scaffold_116796.1-97589	67832	67833	AluID:276167	chr17:35747581:35747582	-	22	2.79	23	23	5
scaffold_116801.1-89863	54810	54811	AluID:276255	chr17:35862315:35862316	+	18	-28.63	4	3	3
scaffold_116819.1-125705	120849	120850	AluID:275755	-1	+	20	3.37	NA	13	NA
scaffold_116819.1-125705	39681	39682	AluID:275772	chr17:34168512:34168513	-	18	-1.78	6	2	6
scaffold_116827.1-112747	17860	17861	AluID:275614	chr17:33588553:33588554	+	21	-21.83	19	6	19
scaffold_116853.1-286974	252881	252882	AluID:275467	chr17:32226142:32226143	+	19	-18.17	20	3	20
scaffold_116857.1-189289	78602	78603	AluID:275460	chr17:32091330:32091331	+	18	-16.32	3	3	2
scaffold_116868.1-363479	113682	113683	AluID:275385	chr17:31305049:31305050	-	19	-13.75	6	6	4
scaffold_116879.1-121638	29191	29192	AluID:275237	chr17:30685707:30685708	-	18	7.35	8	8	5
scaffold_116884.1-313712	252071	252072	AluID:274713	chr17:29224897:29224898	+	18	-5.84	26	26	10
scaffold_116885.1-72530	1042	1043	AluID:274685	1	-	20		NA	NA	5
scaffold_116903.1-89988	50858	50859	AluID:274848	chr17:29564307:29564308	-	22	-7.26	6	5	6
scaffold_116926.1-89943	44646	44647	AluID:273791	chr17:26830046:26830047	-	19	-7.70	8	8	5
scaffold_116944.1-250686	8892	8893	AluID:274070	chr17:27357958:27357959	+	18	2.19	NA	8	NA
scaffold_116957.1-244509	42942	42943	AluID:274494	chr17:28471309:28471310	+	21	-25.29	12	9	12
scaffold_116977.1-306232	253964	253965	AluID:268825	chr17:1249978:1249979	-	19	-3.70	6	5	5
scaffold_117005.1-255264	123116	123117	AluID:269309	chr17:2123105:2123106	-	18	-17.48	9	9	2
scaffold_117008.1-6223	8	9	AluID:269403	chr17:2253400:2253401	+	19		NA	NA	NA
scaffold_117013.1-144799	53812	53813	AluID:269517	chr17:2542914:2542915	+	19	-33.17	5	5	5
scaffold_117013.1-144799	80323	80324	AluID:269539	chr17:2568904:2568905	+	18	-1.82	10	10	9
scaffold_117025.1-153424	41401	41402	AluID:269828	chr17:3587880:3587881	-	19	-30.33	5	5	5
scaffold_117026.1-53235	44344	44345	AluID:269847	chr17:3653312:3653313	-	19	1.44	26	5	26
scaffold_117063.1-120945	46142	46143	AluID:163167	-1	+	20	-25.05	5	4	5
scaffold_117075.1-171616	60335	60336	AluID:162919	chr9:136301124:136301125	+	19	-6.82	6	2	6
scaffold_117113.1-337069	249942	249943	AluID:162816	chr9:135747732:135747733	+	21	-6.05	14	14	7
scaffold_117131.1-17819	8804	8805	AluID:162485	1	-	20	-16.69	7	4	7
scaffold_117132.1-119178	85531	85532	AluID:162462	-1	+	20	-24.48	4	4	4
scaffold_117191.1-42686	35520	35521	AluID:161500	chr9:131297010:131297011	-	21	-5.06	7	7	6
scaffold_117200.1-8111	914	915	AluID:161409	chr9:131092791:131092792	-	19	-4.53	14	7	14
scaffold_117214.1-11215	8625	8626	AluID:161258	chr9:130574796:130574797	-	21	-4.93	13	13	6
scaffold_117224.1-155368	145725	145726	AluID:161105	chr9:130221860:130221861	-	19	-9.49	12	12	4
scaffold_117255.1-100727	24949	24950	AluID:160822	chr9:128317075:128317076	+	22	-4.76	25	25	5
scaffold_117286.1-196115	156323	156324	AluID:160302	chr9:127128178:127128179	+	19	-16.46	7	7	5
scaffold_117353.1-125816	79171	79172	AluID:119369	chr7:897701:897702	+	19	-4.50	5	5	3
scaffold_117367.1-145189	96487	96488	AluID:323604	chr21:47701910:47701911	-	22	1.17	11	11	5
scaffold_117404.1-44368	2726	2727	AluID:286816	chr17:80591036:80591037	-	21	-9.71	10	10	5
scaffold_117433.1-83125	49478	49479	AluID:124710	chr7:48017480:48017481	+	19	-6.63	3	2	3
scaffold_117658.1-143898	140160	140161	AluID:165487	chrX:18493422:18493423	+	22	-5.11	7	7	6
scaffold_117661.1-228050	114340	114341	AluID:165552	-1	-	20	-2.80	9	9	5
scaffold_117663.1-212530	145215	145216	AluID:165640	-1	-	20	-8.93	3	3	3
scaffold_117745.1-32253	20353	20354	AluID:166261	chrX:24188293:24188294	+	19	1.25	7	7	5
scaffold_117807.1-445258	51291	51292	AluID:166595	chrX:29476857:29476858	+	19	-0.03	13	13	6
scaffold_117869.1-225109	219827	219828	AluID:166826	chrX:32176479:32176480	-	19	0.49	5	5	4
scaffold_117923.1-157692	115642	115643	AluID:167017	chrX:37308079:37308080	+	22	-1.82	5	4	5
scaffold_117934.1-13185	4589	4590	AluID:167102	chrX:38063001:38063002	-	18	-0.85	10	10	7
scaffold_118028.1-103727	89302	89303	AluID:59617	1	-	20	-9.06	15	15	10
scaffold_118093.1-159623	2990	2991	AluID:53733	chr2:242586216:242586217	+	19	2.79	20	20	6
scaffold_118103.1-18491	106	107	AluID:167804	chrX:46829125:46829126	-	19	-3.48	NA	NA	NA
scaffold_118190.1-78747	3810	3811	AluID:168558	chrX:53982672:53982673	-	19	-12.92	3	3	3
scaffold_118262.1-260832	42411	42412	AluID:169235	chrX:69370830:69370831	+	19	-16.50	6	5	6
scaffold_118264.1-11991	3276	3277	AluID:182320	1	-	20	3.29	6	5	6
scaffold_118315.1-185605	62097	62098	AluID:169715	chrX:71483873:71483874	-	21	-12.91	7	7	5
scaffold_118360.1-65423	32494	32495	AluID:170154	1	+	20	-15.26	18	18	6
scaffold_118458.1-152815	40669	40670	AluID:170789	-1	-	20	3.01	17	17	5
scaffold_118471.1-148417	70824	70825	AluID:170925	-1	-	20	-6.38	19	19	7
scaffold_118627.1-119749	88093	88094	AluID:171845	chrX:117662957:117662958	+	22	-8.29	20	20	6
scaffold_118748.1-338981	129701	129702	AluID:171920	chrX:118136770:118136771	+	19	-9.81	16	16	15
scaffold_118748.1-338981	279052	279053	AluID:171944	chrX:118274856:118274857	-	22	-29.74	9	9	5
scaffold_118825.1-10333	5579	5580	AluID:172287	chrX:123023389:123023390	+	21	-4.32	10	10	9
scaffold_118916.1-222280	117857	117858	AluID:172763	1	+	20	-5.03	8	8	6
scaffold_118941.1-64793	1001	1002	AluID:172898	chrX:132538575:132538576	-	22		NA	NA	6
scaffold_119019.1-236423	144313	144314	AluID:173357	chrX:137784338:137784339	-	21	-12.15	4	4	4
scaffold_119194.1-139119	61263	61264	AluID:173701	chrX:152789166:152789167	+	19	-12.15	5	4	5
scaffold_119244.1-140957	32408	32409	AluID:117015	chr6:150724110:150724111	+	22	-16.76	4	4	4
scaffold_119262.1-192722	32350	32351	AluID:41286	chr2:110350363:110350364	+	22	-15.31	6	6	4
scaffold_119351.1-419920	256078	256079	AluID:176668	chr10:15404723:15404724	+	22	-16.08	4	4	4
