chr	start	end	aluexon	position	strand	distance_to_alu	3SSS	WU	U1	U2
KE935153v1	208012	208013	AluID:224273	chr13:25281842:25281843	-	18	-16.51	7	7	5
KE935181v1	8610	8611	AluID:127940	chr7:75481379:75481380	-	18	-9.06	7	7	3
KE935232v1	28474	28475	AluID:83021	chr4:99536860:99536861	-	22	-1.04	6	2	6
KE935247v1	351859	351860	AluID:111401	chr6:76406214:76406215	-	19	-0.53	14	14	7
KE935267v1	1008663	1008664	AluID:66709	chr3:123155564:123155565	-	21	-9.14	19	19	10
KE935267v1	1068887	1068888	AluID:66710	chr3:123210034:123210035	-	19	-16.70	8	4	8
KE935267v1	670003	670004	AluID:66644	chr3:122836270:122836271	+	22	-14.90	6	3	6
KE935315v1	22898	22899	AluID:275242	chr17:30690190:30690191	+	22	-15.78	5	2	5
KE935338v1	108621	108622	AluID:327651	-1	-	20	-7.18	14	14	6
KE935363v1	36667	36668	AluID:27468	1	+	20	-26.77	6	6	4
KE935373v1	258154	258155	AluID:227693	-1	-	20	-13.36	4	4	4
KE935403v1	261636	261637	AluID:219689	chr12:117163685:117163686	-	18	-2.46	6	6	6
KE935407v1	193731	193732	AluID:146925	1	+	20	-8.71	6	6	5
KE935414v1	5307	5308	AluID:249358	chr15:71176840:71176841	-	21	-10.99	11	11	6
KE935431v1	297700	297701	AluID:12581	chr1:57193691:57193692	-	21	4.18	7	7	5
KE935448v1	3469	3470	AluID:207899	chr12:16527844:16527845	-	22	-12.19	8	4	8
KE935488v1	407550	407551	AluID:70050	chr3:152131763:152131764	-	18	-14.83	15	15	6
KE935496v1	16138	16139	AluID:314770	chr20:30484343:30484344	+	19	-12.89	16	16	5
KE935496v1	37593	37594	AluID:314779	chr20:30512404:30512405	+	21	0.99	7	7	7
KE935501v1	6684	6685	AluID:208385	chr12:22210778:22210779	+	19	-3.63	7	4	7
KE935510v1	247742	247743	AluID:164230	chrX:3552280:3552281	+	21	-24.26	5	4	5
KE935523v1	129130	129131	AluID:14579	chr1:78281435:78281436	-	21	1.67	7	6	7
KE935528v1	9184	9185	AluID:189320	chr10:118853035:118853036	-	18	-11.14	7	7	5
KE935530v1	150250	150251	AluID:205938	chr12:2977148:2977149	-	18	-15.88	NA	9	NA
KE935530v1	154645	154646	AluID:205944	chr12:2982572:2982573	-	19	-20.37	16	8	16
KE935542v1	81664	81665	AluID:2255	chr1:10843929:10843930	-	22	-5.36	8	8	6
KE935546v1	152689	152690	AluID:238403	-1	+	20	-15.14	20	20	7
KE935546v1	382556	382557	AluID:238337	-1	+	20	-24.79	7	4	7
KE935551v1	112192	112193	AluID:288999	chr18:19117492:19117493	-	22	6.20	10	9	10
KE935551v1	119881	119882	AluID:289006	chr18:19125884:19125885	-	19	-12.22	12	11	12
KE935551v1	161648	161649	AluID:289047	chr18:19161800:19161801	-	22	-20.35	16	11	16
KE935555v1	21606	21607	AluID:308121	chr19:47953763:47953764	-	18	-26.86	7	7	6
KE935575v1	120265	120266	AluID:284456	chr17:72332229:72332230	+	22	3.12	5	5	4
KE935599v1	70271	70272	AluID:144352	-1	-	20	-9.23	7	5	7
KE935601v1	78652	78653	AluID:90067	1	+	20	-15.67	11	11	5
KE935634v1	266185	266186	AluID:90551	chr5:36063134:36063135	-	19	-6.03	9	9	5
KE935653v1	43951	43952	AluID:60845	1	+	20	-9.15	7	7	4
KE935660v1	169467	169468	AluID:12084	chr1:53665048:53665049	-	19	-18.65	5	5	5
KE935699v1	61655	61656	AluID:208149	chr12:19659063:19659064	-	21	-13.45	7	7	6
KE935702v1	201808	201809	AluID:323888	1	-	20	-24.52	7	7	4
KE935718v1	9723	9724	AluID:239838	chr14:100624728:100624729	-	18	-3.40	5	5	5
KE935735v1	17585	17586	AluID:133338	chr7:126413877:126413878	+	21	-12.87	12	6	12
KE935760v1	25484	25485	AluID:329676	chr22:42045242:42045243	-	21	-17.63	8	3	8
KE935760v1	44027	44028	AluID:329648	chr22:42019143:42019144	-	21	-28.00	5	2	5
KE935760v1	62572	62573	AluID:329636	chr22:42002354:42002355	+	18	-0.86	17	16	17
KE935764v1	28169	28170	AluID:278380	chr17:42140575:42140576	-	21	-4.89	7	7	7
KE935791v1	91747	91748	AluID:112256	1	+	20	-1.32	8	5	8
KE935793v1	1587	1588	AluID:161258	chr9:130574796:130574797	-	21	-11.50	13	5	13
KE935817v1	33170	33171	AluID:255128	chr16:5063878:5063879	+	19	-10.85	7	7	6
KE935821v1	125969	125970	AluID:6855	chr1:29569430:29569431	+	19	-3.56	12	12	10
KE935824v1	45816	45817	AluID:119410	chr7:1073188:1073189	-	19	-4.00	5	5	5
KE935874v1	10403	10404	AluID:236162	chr14:73353077:73353078	+	21	-2.59	13	13	9
KE935874v1	58906	58907	AluID:236134	chr14:73289088:73289089	+	19	5.68	5	5	5
KE935882v1	104714	104715	AluID:19860	chr1:155515644:155515645	+	18	-13.55	6	5	6
KE935882v1	111433	111434	AluID:19852	chr1:155506843:155506844	+	22	-7.04	7	3	7
KE936006v1	17882	17883	AluID:286290	chr17:78740187:78740188	-	22	-5.65	7	7	4
KE936069v1	118410	118411	AluID:83102	chr4:100780073:100780074	-	19	-6.98	8	5	8
KE936110v1	17498	17499	AluID:164460	-1	-	20	-0.08	17	17	6
KE936119v1	286218	286219	AluID:12764	chr1:60160382:60160383	+	19	8.20	7	7	5
KE936120v1	84741	84742	AluID:87986	chr4:183083248:183083249	-	18	3.69	11	11	8
KE936121v1	51809	51810	AluID:320414	chr21:10995467:10995468	-	21	2.71	5	5	5
KE936148v1	334045	334046	AluID:95099	chr5:82379500:82379501	+	18	-26.91	6	4	6
KE936150v1	29471	29472	AluID:82873	chr4:96065357:96065358	+	22	-22.81	7	4	7
KE936195v1	169875	169876	AluID:141211	chr8:33233542:33233543	-	18	1.01	9	9	4
KE936268v1	13311	13312	AluID:49263	chr2:203671380:203671381	+	18	-12.65	9	5	9
KE936271v1	616867	616868	AluID:115647	chr6:136866039:136866040	-	19	-12.81	9	9	3
KE936470v1	273664	273665	AluID:180013	chr10:46120921:46120922	-	21	11.15	19	19	6
KE936496v1	723371	723372	AluID:101412	chr5:158456958:158456959	-	18	-23.67	6	6	6
KE936496v1	889544	889545	AluID:101428	chr5:158627109:158627110	-	19	-2.29	7	4	7
KE937016v1	81876	81877	AluID:311560	chr19:57937306:57937307	+	21	-6.74	6	6	6
KE937114v1	173929	173930	AluID:231910	chr14:37690000:37690001	+	22	-24.39	6	5	6
KE937119v1	130962	130963	AluID:225831	chr13:41913266:41913267	-	18	-18.02	16	16	7
KE937176v1	29438	29439	AluID:80916	1	+	20	-6.73	11	11	6
KE937216v1	44195	44196	AluID:39878	chr2:97493019:97493020	+	21	-6.16	10	10	7
KE937235v1	121368	121369	AluID:192074	1	-	20	-34.99	5	5	3
KE937235v1	463896	463897	AluID:191895	chr11:9107282:9107283	+	18	-26.83	8	8	7
KE937293v1	132078	132079	AluID:142207	chr8:42148725:42148726	+	18	-7.67	6	6	6
KE937324v1	175708	175709	AluID:87701	chr4:173315590:173315591	+	22	-5.74	31	31	6
KE937375v1	73201	73202	AluID:99255	chr5:138736976:138736977	+	18	2.87	15	15	5
KE937616v1	348073	348074	AluID:53133	chr2:237029961:237029962	-	21	1.15	7	6	7
KE937815v1	7413	7414	AluID:147051	chr8:100579153:100579154	-	18	-2.69	6	4	6
KE937891v1	64473	64474	AluID:182826	-1	+	20	-4.35	7	7	6
KE937919v1	139123	139124	AluID:51471	chr2:223805638:223805639	-	18	2.44	11	11	7
KE938006v1	138271	138272	AluID:17249	-1	+	20	-9.61	9	9	6
KE938014v1	365396	365397	AluID:202537	chr11:108586849:108586850	-	19	-0.37	10	10	8
KE938026v1	644308	644309	AluID:291877	chr18:53099535:53099536	-	18	-3.79	17	5	17
KE938061v1	289227	289228	AluID:61346	chr3:52686396:52686397	-	19	-0.08	19	19	6
KE938062v1	230224	230225	AluID:142288	chr8:42376959:42376960	+	19	-1.90	6	6	5
KE938062v1	61715	61716	AluID:142314	1	-	20	-9.21	5	5	5
KE938077v1	213325	213326	AluID:141128	chr8:32247287:32247288	+	18	-10.83	7	4	7
KE938079v1	373421	373422	AluID:95739	chr5:96208880:96208881	-	18	-15.07	12	12	8
KE938085v1	275027	275028	AluID:174311	chrY:14819063:14819064	+	19	-7.86	18	18	5
KE938085v1	276362	276363	AluID:167266	chrX:40980113:40980114	+	22	-6.15	16	16	7
KE938085v1	316971	316972	AluID:167278	chrX:41018795:41018796	+	21	-8.46	17	17	6
KE938119v1	332790	332791	AluID:131533	chr7:102667751:102667752	-	22	-2.25	6	4	6
KE938119v1	38557	38558	AluID:131454	chr7:102392740:102392741	+	19	-2.70	8	5	8
KE938160v1	647299	647300	AluID:330666	chr22:45570077:45570078	-	22	-17.80	6	6	5
KE938167v1	44498	44499	AluID:213287	chr12:59291360:59291361	-	22	-26.52	7	7	6
KE938176v1	305791	305792	AluID:180299	-1	-	20	-11.20	8	8	5
KE938176v1	542811	542812	AluID:180425	chr10:51848733:51848734	+	18	-20.53	9	5	9
KE938204v1	143112	143113	AluID:209142	chr12:31568050:31568051	-	18	-11.73	15	15	3
KE938207v1	390607	390608	AluID:202440	chr11:108255514:108255515	-	18	-10.92	6	6	5
KE938209v1	116699	116700	AluID:291404	chr18:46903940:46903941	-	18	-8.99	9	7	9
KE938212v1	119585	119586	AluID:186398	chr10:98599458:98599459	-	22	7.44	12	7	12
KE938215v1	9900	9901	AluID:109419	chr6:43525155:43525156	-	19	-10.97	12	12	4
KE938218v1	107940	107941	AluID:253087	chr15:99351924:99351925	+	22	2.39	13	9	13
KE938218v1	301939	301940	AluID:253126	-1	-	20	-13.81	14	14	7
KE938228v1	130813	130814	AluID:36837	chr2:61678363:61678364	+	22	-8.30	NA	5	NA
KE938228v1	175641	175642	AluID:36794	chr2:61636850:61636851	+	19	-10.47	6	6	6
KE938228v1	51757	51758	AluID:36890	chr2:61735313:61735314	+	21	-12.81	12	10	12
KE938234v1	406	407	AluID:256904	chr16:14672515:14672516	+	22	-17.76	9	4	9
KE938235v1	150006	150007	AluID:225279	1	+	20	-6.76	7	2	7
KE938244v1	43651	43652	AluID:156487	chr9:91728404:91728405	+	21	-5.72	6	6	5
KE938256v1	895123	895124	AluID:290508	1	-	20	-8.03	7	4	7
KE938256v1	936687	936688	AluID:290484	chr18:33713890:33713891	-	22	-0.79	10	10	6
KE938259v1	109312	109313	AluID:90622	chr5:37120673:37120674	+	19	-14.38	13	13	5
KE938259v1	4814	4815	AluID:90670	chr5:37219054:37219055	+	22	-5.40	10	10	10
KE938270v1	94683	94684	AluID:259372	chr16:23632227:23632228	+	18	-3.99	8	6	8
KE938272v1	588386	588387	AluID:160343	chr9:127330457:127330458	+	22	-26.41	7	7	7
KE938275v1	113064	113065	AluID:81310	-1	-	20	-3.27	5	1	5
KE938275v1	332752	332753	AluID:81394	chr4:83896480:83896481	-	21	-25.11	9	9	3
KE938275v1	411738	411739	AluID:81434	chr4:83979419:83979420	+	19	-8.63	9	9	6
KE938279v1	2055	2056	AluID:79055	chr4:48758244:48758245	-	18	-14.08	7	7	5
KE938280v1	192409	192410	AluID:40735	chr2:102328978:102328979	-	21	3.09	13	13	8
KE938303v1	146934	146935	AluID:211812	chr12:51889267:51889268	+	18	-10.08	16	16	4
KE938303v1	21511	21512	AluID:211778	-1	-	20	-8.26	7	7	4
KE938307v1	590934	590935	AluID:992	1	-	20	-2.95	6	6	5
KE938315v1	27310	27311	AluID:166826	chrX:32176479:32176480	-	19	1.48	5	5	4
KE938333v1	242314	242315	AluID:30864	chr2:15742835:15742836	+	21	-8.99	7	6	7
KE938338v1	4726	4727	AluID:272802	chr17:18016487:18016488	-	21	-22.76	8	8	8
KE938356v1	924491	924492	AluID:204229	chr11:122717045:122717046	+	22	-21.67	6	5	6
KE938368v1	808404	808405	AluID:121645	chr7:16713554:16713555	+	21	1.31	6	4	6
KE938385v1	363651	363652	AluID:71851	chr3:176910960:176910961	-	19	-19.45	6	5	6
KE938390v1	149787	149788	AluID:203252	chr11:116830028:116830029	+	19	-3.38	7	5	7
KE938400v1	101773	101774	AluID:207195	chr12:11220456:11220457	+	22	-0.42	8	4	8
KE938403v1	194272	194273	AluID:70620	1	+	20	4.47	12	12	5
KE938409v1	178986	178987	AluID:310037	chr19:53051720:53051721	+	19	-5.72	7	2	7
KE938414v1	672414	672415	AluID:227430	chr13:73478587:73478588	+	22	-9.24	18	18	5
KE938438v1	144852	144853	AluID:287975	1	+	20	-3.59	6	6	6
KE938440v1	137326	137327	AluID:316726	-1	-	20	-0.13	6	6	4
KE938442v1	503514	503515	AluID:311483	chr19:57649070:57649071	-	19	-14.28	13	13	12
KE938444v1	268985	268986	AluID:268529	chr17:619489:619490	-	21	-1.00	11	1	11
KE938444v1	328030	328031	AluID:268552	-1	-	20	-10.01	9	9	5
KE938444v1	47545	47546	AluID:268435	chr17:271457:271458	+	22	1.71	NA	10	NA
KE938444v1	88764	88765	AluID:199418	chr11:73687103:73687104	+	19	-5.62	6	5	6
KE938477v1	413139	413140	AluID:89119	-1	+	20	-10.39	6	6	4
KE938521v1	64877	64878	AluID:23414	-1	+	20	-17.40	13	13	5
KE938559v1	235263	235264	AluID:44881	chr2:158738183:158738184	+	19	-16.96	7	7	6
KE938559v1	248262	248263	AluID:44886	1	+	20	-25.15	14	5	14
KE938562v1	670	671	AluID:255819	1	-	20	-1.82	14	14	10
KE938565v1	1003668	1003669	AluID:327008	chr22:31622184:31622185	+	18	-8.63	5	5	4
KE938565v1	267767	267768	AluID:326686	chr22:30804563:30804564	-	18	-14.14	4	4	4
KE938565v1	765518	765519	AluID:326931	chr22:31358576:31358577	-	19	-4.54	6	6	6
KE938581v1	198788	198789	AluID:45509	-1	+	20	-7.94	6	4	6
KE938584v1	538767	538768	AluID:21737	chr1:171503781:171503782	-	18	-5.16	6	5	6
KE938586v1	82380	82381	AluID:251135	chr15:79186778:79186779	-	18	-14.27	4	4	4
KE938589v1	374218	374219	AluID:213665	-1	-	20	-14.37	8	8	5
KE938597v1	123254	123255	AluID:318544	chr20:46233385:46233386	+	21	-17.36	16	16	7
KE938598v1	104430	104431	AluID:15652	-1	+	20	-13.04	6	6	6
KE938601v1	80987	80988	AluID:791	chr1:6422492:6422493	-	18	-14.29	12	12	2
KE938602v1	162934	162935	AluID:115848	chr6:138886878:138886879	-	22	-3.71	8	5	8
KE938602v1	219628	219629	AluID:115867	-1	-	20	-29.07	8	8	5
KE938603v1	22843	22844	AluID:315202	chr20:31509654:31509655	+	22	-2.38	13	13	6
KE938607v1	441606	441607	AluID:304675	chr19:38185563:38185564	-	18	7.58	15	15	4
KE938607v1	529394	529395	AluID:304677	chr19:38186169:38186170	-	22	-8.72	8	4	8
KE938607v1	624668	624669	AluID:314568	-1	+	20	-21.55	6	2	6
KE938610v1	1011628	1011629	AluID:176985	chr10:17855719:17855720	+	21	-3.55	20	20	4
KE938610v1	587689	587690	AluID:176915	-1	-	20	-1.82	18	18	4
KE938610v1	983155	983156	AluID:177037	chr10:18071451:18071452	+	18	-11.48	8	6	8
KE938619v1	232717	232718	AluID:6981	chr1:31658904:31658905	+	21	-2.91	9	9	6
KE938638v1	465543	465544	AluID:98819	chr5:137861633:137861634	+	22	-4.20	11	11	6
KE938639v1	199211	199212	AluID:93614	chr5:72347405:72347406	+	22	-12.23	5	5	3
KE938665v1	390259	390260	AluID:216708	chr12:102172672:102172673	+	18	-3.79	7	7	7
KE938667v1	862551	862552	AluID:317351	1	+	20	-15.27	4	4	3
KE938668v1	227397	227398	AluID:256234	chr16:11721871:11721872	-	22	-11.70	8	6	8
KE938676v1	88424	88425	AluID:136585	-1	+	20	-2.75	5	5	2
KE938679v1	364	365	AluID:108209	chr6:37207667:37207668	+	22	-7.13	9	9	3
KE938690v1	602586	602587	AluID:96120	chr5:109178527:109178528	-	19	5.87	6	6	5
KE938698v1	141121	141122	AluID:224315	chr13:25483654:25483655	-	18	-19.11	13	5	13
KE938705v1	41719	41720	AluID:303251	chr19:33539630:33539631	+	22	-0.08	17	17	6
KE938706v1	128777	128778	AluID:162276	chr9:133636075:133636076	-	19	-13.99	10	10	5
KE938706v1	157440	157441	AluID:162252	chr9:133608982:133608983	-	22	7.18	8	6	8
KE938709v1	157718	157719	AluID:84114	1	+	20	-8.16	8	8	6
KE938728v1	239503	239504	AluID:233749	-1	-	20	-14.96	12	6	12
KE938728v1	455708	455709	AluID:233847	chr14:58990485:58990486	+	21	-3.42	6	5	6
KE938732v1	49117	49118	AluID:192371	-1	+	20	-8.24	5	5	5
KE938763v1	313548	313549	AluID:76557	chr4:16886950:16886951	-	19	-0.55	7	5	7
KE938774v1	285385	285386	AluID:322663	chr21:40688851:40688852	+	21	-17.31	6	3	6
KE938790v1	474184	474185	AluID:200830	chr11:84355743:84355744	-	22	-3.69	14	14	5
KE938791v1	195214	195215	AluID:141434	chr8:36700206:36700207	-	21	-10.38	9	9	6
KE938791v1	417879	417880	AluID:140747	chr8:30016238:30016239	+	18	-5.26	8	3	8
KE938808v1	156018	156019	AluID:135052	chr7:138402654:138402655	+	22	-7.26	12	12	7
KE938808v1	326185	326186	AluID:134966	1	-	20	-4.98	12	12	6
KE938808v1	374264	374265	AluID:134950	1	-	20	-3.15	7	5	7
KE938811v1	307792	307793	AluID:67311	chr3:127424628:127424629	-	22	-12.05	10	9	10
KE938828v1	265960	265961	AluID:287515	chr18:3747163:3747164	-	19	-32.87	15	15	13
KE938834v1	201452	201453	AluID:115499	chr6:135367802:135367803	+	19	-4.05	4	3	4
KE938838v1	373335	373336	AluID:253188	1	+	20	-3.03	12	12	6
KE938864v1	67485	67486	AluID:168925	chrX:62936174:62936175	-	22	-8.75	9	9	4
KE938866v1	89465	89466	AluID:133444	1	-	20	-11.07	5	3	5
KE938873v1	1540997	1540998	AluID:15139	chr1:87178864:87178865	-	22	-7.96	5	3	5
KE938917v1	206554	206555	AluID:237585	chr14:77991617:77991618	+	22	-14.28	6	2	6
KE938929v1	102202	102203	AluID:299876	chr19:15627660:15627661	+	19	-6.05	27	27	11
KE938929v1	654494	654495	AluID:41743	chr2:113275550:113275551	+	21	-18.43	6	6	6
KE938955v1	7567	7568	AluID:104417	chr6:5354764:5354765	+	22	-9.09	5	4	5
KE938965v1	154185	154186	AluID:130451	chr7:99125314:99125315	-	19	-15.62	4	4	4
KE938965v1	330598	330599	AluID:130343	1	-	20	-12.28	15	15	6
KE938968v1	161522	161523	AluID:10584	chr1:46571173:46571174	+	21	-9.41	11	11	6
KE938974v1	176613	176614	AluID:65388	-1	+	20	-4.10	11	6	11
KE938993v1	501226	501227	AluID:178347	chr10:26988331:26988332	+	22	-7.90	16	16	4
KE939008v1	521960	521961	AluID:90314	chr5:32598206:32598207	+	22	-13.71	8	8	4
KE939068v1	661427	661428	AluID:124226	chr7:43820972:43820973	-	18	-9.88	21	21	4
KE939074v1	115933	115934	AluID:232888	chr14:51277240:51277241	-	21	-0.44	7	7	6
KE939117v1	63864	63865	AluID:44404	chr2:151862663:151862664	-	19	0.79	5	5	4
KE939124v1	113902	113903	AluID:136359	chr7:148451453:148451454	+	18	-14.56	21	21	8
KE939139v1	131060	131061	AluID:290763	chr18:42386632:42386633	+	18	-1.24	7	7	4
KE939145v1	470146	470147	AluID:287905	chr18:8198168:8198169	+	19	-8.95	8	8	7
KE939149v1	126977	126978	AluID:68231	chr3:133923326:133923327	-	18	-21.16	9	9	8
KE939153v1	120159	120160	AluID:312573	chr20:3360234:3360235	-	21	1.45	16	9	16
KE939165v1	257056	257057	AluID:154936	-1	+	20	-1.39	16	16	5
KE939181v1	91595	91596	AluID:240903	chr14:104978202:104978203	+	19	-5.68	7	6	7
KE939192v1	3398	3399	AluID:130561	chr7:99676318:99676319	+	22	-11.04	12	12	5
KE939246v1	17843	17844	AluID:255664	chr16:8940743:8940744	-	21	-4.90	13	13	6
KE939246v1	52818	52819	AluID:255633	chr16:8884542:8884543	-	19	-7.05	10	10	5
KE939248v1	410488	410489	AluID:280950	1	+	20	-4.94	6	5	6
KE939248v1	581695	581696	AluID:281079	chr17:56969204:56969205	+	22	0.81	8	8	7
KE939254v1	674156	674157	AluID:118885	chr6:163277122:163277123	+	22	-11.07	13	6	13
KE939255v1	632160	632161	AluID:53302	chr2:238900254:238900255	-	18	-8.24	7	7	5
KE939256v1	43130	43131	AluID:255925	-1	-	20	-34.85	5	5	3
KE939260v1	92001	92002	AluID:260866	chr16:30498134:30498135	-	22	-10.18	13	5	13
KE939267v1	116746	116747	AluID:201645	chr11:99422654:99422655	-	22	-8.44	6	6	6
KE939277v1	619296	619297	AluID:119008	chr6:166846479:166846480	-	18	3.17	6	6	3
KE939281v1	465083	465084	AluID:182699	chr10:72435906:72435907	+	18	0.89	8	8	8
KE939292v1	1228152	1228153	AluID:20835	chr1:161327215:161327216	+	19	-11.79	7	7	6
KE939293v1	233689	233690	AluID:318195	chr20:44539251:44539252	+	19	-6.64	5	5	5
KE939294v1	11381	11382	AluID:187842	chr10:104514184:104514185	+	22	-19.06	9	6	9
KE939302v1	272058	272059	AluID:171908	chrX:117915336:117915337	-	19	-7.97	13	1	13
KE939302v1	307385	307386	AluID:171899	chrX:117880118:117880119	-	21	-23.79	10	10	6
KE939302v1	595343	595344	AluID:171814	chrX:117542379:117542380	-	19	-11.51	7	2	7
KE939305v1	109009	109010	AluID:47427	chr2:183603284:183603285	-	21	2.18	7	7	4
KE939312v1	164218	164219	AluID:258664	chr16:21165717:21165718	+	19	-13.71	17	17	5
KE939314v1	523286	523287	AluID:125874	chr7:66674573:66674574	+	18	-14.07	6	6	4
KE939315v1	87476	87477	AluID:176216	chr10:13941155:13941156	-	21	-3.01	14	5	14
KE939315v1	88028	88029	AluID:176217	chr10:13941658:13941659	-	19	-0.72	7	5	7
KE939315v1	91101	91102	AluID:176220	-1	-	20	-19.19	8	8	5
KE939319v1	119397	119398	AluID:98218	chr5:134045611:134045612	-	22	-3.54	6	2	6
KE939319v1	131482	131483	AluID:98205	1	-	20	-3.59	7	6	7
KE939319v1	306942	306943	AluID:98059	chr5:133874568:133874569	-	18	-5.10	14	10	14
KE939339v1	47447	47448	AluID:99976	chr5:144878001:144878002	+	18	-20.96	6	2	6
KE939346v1	379251	379252	AluID:111696	1	-	20	-21.21	4	2	4
KE939348v1	247512	247513	AluID:34928	chr2:44190077:44190078	-	19	2.94	7	5	7
KE939349v1	121767	121768	AluID:200590	chr11:82555783:82555784	-	18	-14.46	8	5	8
KE939349v1	285979	285980	AluID:3189	chr1:15896891:15896892	+	18	-2.74	10	10	4
KE939349v1	352656	352657	AluID:3228	chr1:15958320:15958321	+	18	-2.65	6	4	6
KE939353v1	149944	149945	AluID:140146	chr8:26432283:26432284	-	21	-1.01	4	3	4
KE939355v1	66124	66125	AluID:329334	chr22:41326596:41326597	-	21	0.32	7	7	4
KE939363v1	512196	512197	AluID:237375	chr14:76884967:76884968	+	19	-3.87	3	3	3
KE939367v1	511003	511004	AluID:224423	chr13:26133999:26134000	+	18	-11.31	11	9	11
KE939368v1	272200	272201	AluID:40793	chr2:102993777:102993778	+	21	-13.63	5	5	4
KE939370v1	107296	107297	AluID:135511	chr7:140081318:140081319	+	21	-12.39	9	5	9
KE939370v1	115603	115604	AluID:135498	chr7:140068365:140068366	+	19	-2.07	9	9	6
KE939396v1	653658	653659	AluID:319484	chr20:51614729:51614730	-	22	1.61	8	4	8
KE939405v1	256600	256601	AluID:1315	chr1:8597257:8597258	+	22		NA	NA	15
KE939416v1	210210	210211	AluID:87178	chr4:166211315:166211316	+	21	6.53	6	6	5
KE939420v1	60058	60059	AluID:161541	chr9:131364922:131364923	+	21	-18.59	8	8	4
KE939438v1	144063	144064	AluID:242121	chr15:33120039:33120040	-	18	-9.98	19	19	6
KE939442v1	148071	148072	AluID:241736	chr15:29309612:29309613	-	18	-5.30	6	6	6
KE939467v1	551188	551189	AluID:214835	chr12:80723093:80723094	-	21	-12.09	9	4	9
KE939476v1	199144	199145	AluID:319612	chr20:53107133:53107134	-	18	-8.52	13	13	5
KE939493v1	451492	451493	AluID:107628	chr6:35231543:35231544	+	22	0.14	6	5	6
KE939493v1	468908	468909	AluID:74739	chr3:197678249:197678250	-	19	-8.70	6	3	6
KE939493v1	88387	88388	AluID:107546	1	+	20	-8.27	6	4	6
KE939587v1	1021355	1021356	AluID:115327	1	+	20	-9.23	15	15	4
KE939594v1	277542	277543	AluID:106028	1	+	20	-27.38	7	3	7
KE939628v1	12262	12263	AluID:318631	1	+	20	-9.83	8	8	3
KE939683v1	561399	561400	AluID:157001	chr9:96246324:96246325	-	21	-17.32	7	4	7
KE939692v1	20476	20477	AluID:27405	chr1:230536583:230536584	+	21	-23.74	6	6	5
KE939694v1	388075	388076	AluID:169218	chrX:69130035:69130036	-	19	-11.56	10	10	4
KE939701v1	1105513	1105514	AluID:51320	chr2:220400502:220400503	+	19	0.09	15	7	15
KE939701v1	1134170	1134171	AluID:51323	chr2:220429790:220429791	-	22	-7.24	9	9	6
KE939701v1	179555	179556	AluID:51108	chr2:219449825:219449826	+	22	-4.50	7	4	7
KE939708v1	83748	83749	AluID:13673	chr1:66781133:66781134	-	19	-4.65	8	8	6
KE939720v1	217785	217786	AluID:326621	chr22:30513529:30513530	+	19	-21.89	9	9	6
KE939720v1	231897	231898	AluID:326628	chr22:30525686:30525687	+	18	5.19	14	14	4
KE939724v1	110534	110535	AluID:114012	chr6:111422258:111422259	+	19	-6.93	9	9	6
KE939728v1	1105962	1105963	AluID:184326	chr10:79671962:79671963	+	22	-2.44	7	4	7
KE939762v1	37013	37014	AluID:28200	1	+	20	-10.51	6	6	5
KE939784v1	1046880	1046881	AluID:224608	chr13:27707763:27707764	-	21	-0.20	15	15	10
KE939805v1	50152	50153	AluID:245960	chr15:54578092:54578093	+	22	0.82	6	4	6
KE939825v1	999808	999809	AluID:45257	chr2:160881844:160881845	+	22	-10.58	12	12	5
KE939946v1	1003023	1003024	AluID:56508	chr3:25834002:25834003	+	18	1.47	8	8	6
KE939946v1	526948	526949	AluID:56452	1	+	20	-2.09	7	5	7
KE939950v1	997793	997794	AluID:23639	chr1:190328708:190328709	-	22	-5.85	7	7	5
KE939953v1	539998	539999	AluID:98790	chr5:137763895:137763896	+	18	-5.84	15	3	15
KE939959v1	331928	331929	AluID:19238	chr1:153876775:153876776	-	22	-26.61	8	8	6
KE939960v1	106368	106369	AluID:42154	1	+	20	-4.12	6	5	6
KE939966v1	237757	237758	AluID:274435	1	-	20	-12.24	9	9	8
KE939966v1	93020	93021	AluID:274494	chr17:28471309:28471310	-	21	-11.21	11	6	11
KE939977v1	65886	65887	AluID:251402	chr15:81472343:81472344	-	22	3.34	18	18	6
KE939983v1	238771	238772	AluID:114852	1	-	20	-3.66	3	3	3
KE940150v1	586832	586833	AluID:251856	chr15:85168769:85168770	-	21	-7.15	6	5	6
KE940161v1	112887	112888	AluID:4904	chr1:23484291:23484292	+	19	-8.91	11	3	11
KE940169v1	74023	74024	AluID:256271	chr16:11833362:11833363	+	21	-22.91	7	7	6
KE940176v1	675526	675527	AluID:313349	chr20:10452902:10452903	+	19	-18.26	7	6	7
KE940195v1	119413	119414	AluID:30801	chr2:15414194:15414195	-	18	6.28	6	6	5
KE940213v1	246802	246803	AluID:244274	chr15:44001390:44001391	+	19	7.40	6	6	5
KE940213v1	339595	339596	AluID:244211	-1	+	20	-21.79	8	8	7
KE940213v1	72114	72115	AluID:316238	-1	-	20	-10.38	18	18	6
KE940244v1	646241	646242	AluID:267555	chr16:87306361:87306362	-	22	1.27	13	9	13
KE940248v1	503020	503021	AluID:221344	chr12:122365223:122365224	-	21	-3.09	15	15	6
KE940248v1	503809	503810	AluID:221341	chr12:122363765:122363766	-	22	-6.13	5	3	5
