chr	start	end	aluexon	position	strand	distance_to_alu	3SSS	WU	U1	U2
scaffold_142445.1-6050	2556	2557	AluID:992	1	+	20	0.52	NA	9	NA
scaffold_142462.1-1438	1146	1147	AluID:1270	-1	-	20	-9.15	11	11	5
scaffold_142527.1-79115	15065	15066	AluID:267426	chr16:85140741:85140742	+	18	-21.80	4	2	4
scaffold_142559.1-517197	346571	346572	AluID:266983	chr16:82677378:82677379	-	21	-17.76	5	5	3
scaffold_142568.1-146800	144702	144703	AluID:266796	1	-	20	-13.54	9	3	9
scaffold_142585.1-809448	219282	219283	AluID:266330	chr16:77991833:77991834	-	22	-10.32	6	6	3
scaffold_142590.1-377374	20484	20485	AluID:266260	chr16:77400462:77400463	+	21	-1.28	7	7	4
scaffold_142653.1-117095	78164	78165	AluID:265537	chr16:73167320:73167321	-	21	-13.40	6	4	6
scaffold_142724.1-92662	77171	77172	AluID:263368	chr16:67650249:67650250	-	22	-16.68	4	3	4
scaffold_142765.1-464121	88362	88363	AluID:262870	chr16:65145973:65145974	+	22	-5.11	4	4	4
scaffold_142799.1-272502	140153	140154	AluID:273409	chr17:19970084:19970085	-	19	1.90	5	5	5
scaffold_142905.1-144836	113963	113964	AluID:127152	chr7:73666728:73666729	+	19	4.10	12	12	5
scaffold_143004.1-128789	27462	27463	AluID:130117	chr7:98018286:98018287	+	22	-12.04	14	14	9
scaffold_143014.1-14871	8185	8186	AluID:120755	-1	-	20	-1.44	6	6	6
scaffold_143154.1-62234	54285	54286	AluID:259750	1	-	20	-16.61	12	12	4
scaffold_143157.1-233167	219169	219170	AluID:259548	chr16:24176373:24176374	-	19	-8.89	5	5	5
scaffold_143207.1-396255	158393	158394	AluID:258439	chr16:20345355:20345356	+	22	-11.03	7	2	7
scaffold_143244.1-206807	70392	70393	AluID:257670	chr16:16174756:16174757	-	21	-6.56	6	6	6
scaffold_143257.1-18245	8267	8268	AluID:258850	chr16:21878906:21878907	+	22	-13.20	7	7	4
scaffold_143270.1-168784	132162	132163	AluID:256804	chr16:14040615:14040616	-	21	-11.49	15	15	4
scaffold_143294.1-47626	13341	13342	AluID:256572	chr16:12377185:12377186	-	19	-20.43	4	4	4
scaffold_143322.1-210427	27576	27577	AluID:255771	-1	+	20	-7.41	12	12	5
scaffold_143383.1-10370	4670	4671	AluID:254851	chr16:4548077:4548078	-	22	-6.38	20	20	5
scaffold_143392.1-175391	137484	137485	AluID:254610	chr16:4042069:4042070	+	21	-8.20	6	4	6
scaffold_143644.1-487987	209832	209833	AluID:16161	chr1:97715832:97715833	+	21	-7.53	15	15	5
scaffold_14381.1-286681	44927	44928	AluID:16048	chr1:95384442:95384443	+	19	-4.56	6	4	6
scaffold_143995.1-286493	34872	34873	AluID:13976	chr1:70729448:70729449	+	19	-1.57	5	4	5
scaffold_14402.1-136343	39273	39274	AluID:15652	-1	+	20	-9.16	4	4	3
scaffold_144183.1-379925	301018	301019	AluID:25707	chr1:214540322:214540323	-	19	-22.05	8	6	8
scaffold_144336.1-289155	227675	227676	AluID:22563	chr1:178707358:178707359	-	22	-6.21	25	25	6
scaffold_144336.1-289155	244554	244555	AluID:22557	1	-	20	-5.95	7	7	5
scaffold_144598.1-417958	363157	363158	AluID:29490	chr1:245685185:245685186	+	22	-13.99	8	8	4
scaffold_144624.1-206406	31551	31552	AluID:27092	-1	+	20	-8.73	6	4	6
scaffold_144639.1-138621	75833	75834	AluID:26754	chr1:225267391:225267392	-	22	-7.34	5	5	3
scaffold_144662.1-117662	117054	117055	AluID:107935	chr6:35991324:35991325	-	22	-1.25	10	10	3
scaffold_144718.1-170566	125385	125386	AluID:19429	chr1:154149452:154149453	+	19	-11.45	7	6	5
scaffold_144758.1-691943	113918	113919	AluID:290818	chr18:43212658:43212659	-	18	-8.98	19	19	4
scaffold_144784.1-415465	13423	13424	AluID:290750	chr18:40692689:40692690	+	22	-22.34	13	13	4
scaffold_144848.1-581081	15260	15261	AluID:290689	chr18:34935614:34935615	+	21	-13.46	4	4	2
scaffold_144886.1-200210	39842	39843	AluID:290300	chr18:31293228:31293229	-	21	-8.50	13	13	5
scaffold_145000.1-32958	11286	11287	AluID:289741	-1	+	20	0.51	11	11	5
scaffold_145056.1-345928	230791	230792	AluID:288949	chr18:18976012:18976013	-	22	-12.64	10	10	3
scaffold_145063.1-164779	61632	61633	AluID:288859	-1	+	20	-1.78	4	4	4
scaffold_145114.1-237765	80511	80512	AluID:287283	1	+	20	2.40	6	6	5
scaffold_145129.1-293516	6733	6734	AluID:287515	chr18:3747163:3747164	-	19	-15.47	8	8	4
scaffold_145250.1-60325	50339	50340	AluID:291421	chr18:46941700:46941701	+	21	-25.25	7	7	6
scaffold_145455.1-505772	69495	69496	AluID:231003	chr14:32824988:32824989	+	19	-4.32	12	2	12
scaffold_145466.1-181064	58746	58747	AluID:231087	1	+	20	1.89	6	3	6
scaffold_145538.1-245492	239515	239516	AluID:231977	chr14:37919010:37919011	+	21	-0.16	5	5	5
scaffold_14569.1-61503	6352	6353	AluID:24070	chr1:201164294:201164295	-	22	-7.53	6	6	3
scaffold_145812.1-245947	105530	105531	AluID:233757	1	+	20	-5.99	16	16	5
scaffold_145843.1-106718	9795	9796	AluID:233950	chr14:60620417:60620418	-	18	-12.53	6	5	6
scaffold_145999.1-162296	100144	100145	AluID:236145	chr14:73309732:73309733	-	22	-12.48	NA	6	NA
scaffold_145999.1-162296	112454	112455	AluID:236148	-1	-	20	0.66	7	7	7
scaffold_146014.1-151337	129001	129002	AluID:236586	1	+	20	-22.85	6	2	6
scaffold_146015.1-160010	60637	60638	AluID:236686	chr14:74365994:74365995	+	18	-1.89	5	4	5
scaffold_146023.1-180026	8995	8996	AluID:236999	chr14:74805747:74805748	+	22	1.62	4	4	4
scaffold_146027.1-118772	31495	31496	AluID:237105	chr14:75263691:75263692	+	22	-1.03	8	8	5
scaffold_146044.1-248392	193296	193297	AluID:237297	1	+	20	-4.37	5	3	5
scaffold_146096.1-191170	8676	8677	AluID:237903	chr14:79733723:79733724	+	22	-0.25	9	9	6
scaffold_14619.1-365707	129309	129310	AluID:25234	chr1:210757311:210757312	+	22	-17.26	6	5	6
scaffold_146261.1-147543	54813	54814	AluID:239658	chr14:97028237:97028238	+	22	-7.10	7	6	7
scaffold_146343.1-178385	162966	162967	AluID:240105	-1	-	20	-13.37	4	2	4
scaffold_146535.1-84065	80086	80087	AluID:277756	1	-	20	-9.46	4	4	4
scaffold_146537.1-110405	96802	96803	AluID:277725	chr17:40363530:40363531	+	21	-11.61	9	9	7
scaffold_146633.1-255675	15329	15330	AluID:279519	chr17:46170643:46170644	-	18	-1.87	6	5	6
scaffold_146694.1-90592	9059	9060	AluID:280182	1	+	20	-9.68	18	5	18
scaffold_146803.1-202556	25623	25624	AluID:280826	chr17:56581010:56581011	-	21	-0.67	16	15	16
scaffold_146826.1-111539	41120	41121	AluID:281578	1	+	20	-31.02	10	10	4
scaffold_146826.1-111539	88402	88403	AluID:6441	chr1:28853776:28853777	+	19	-5.64	7	7	7
scaffold_146848.1-172974	134211	134212	AluID:281739	-1	+	20	-9.31	4	4	3
scaffold_146868.1-146792	44505	44506	AluID:276125	chr17:35714444:35714445	-	18	-11.69	6	6	4
scaffold_146871.1-324947	155425	155426	AluID:276288	-1	-	20	0.74	6	5	6
scaffold_146883.1-242898	226639	226640	AluID:275669	chr17:33928366:33928367	-	22	-14.94	4	4	4
scaffold_146904.1-140398	95332	95333	AluID:275467	chr17:32226142:32226143	+	19	-12.68	7	7	6
scaffold_146914.1-335972	313627	313628	AluID:275385	chr17:31305049:31305050	-	19	-34.27	17	17	5
scaffold_146919.1-373858	201970	201971	AluID:275350	chr17:31077639:31077640	+	21	-9.90	4	4	4
scaffold_146919.1-373858	7820	7821	AluID:275381	chr17:31259132:31259133	-	22	-10.75	5	4	5
scaffold_146959.1-475358	463381	463382	AluID:273734	chr17:26514362:26514363	+	18	-23.21	4	3	4
scaffold_147277.1-150442	137108	137109	AluID:160552	chr9:127800190:127800191	+	18	5.47	NA	4	NA
scaffold_147416.1-271521	208612	208613	AluID:190730	chr10:135101245:135101246	+	21	-8.28	9	9	5
scaffold_147563.1-304373	128027	128028	AluID:164755	chrX:11178571:11178572	-	22	3.60	13	13	4
scaffold_147670.1-446940	279090	279091	AluID:165601	1	+	20	-1.65	8	5	8
scaffold_147834.1-215505	171172	171173	AluID:166642	1	+	20	-7.39	16	16	5
scaffold_14792.1-123723	51495	51496	AluID:28962	chr1:242017452:242017453	+	19	-10.11	3	3	2
scaffold_147956.1-183766	99374	99375	AluID:167172	chrX:38443214:38443215	+	21	-13.97	11	11	6
scaffold_14815.1-46028	44927	44928	AluID:29393	chr1:245384736:245384737	+	18	-18.88	7	4	7
scaffold_148407.1-79580	64462	64463	AluID:170154	1	+	20	-34.03	9	9	5
scaffold_148500.1-220562	115792	115793	AluID:170606	chrX:96481383:96481384	+	19	-12.09	4	2	4
scaffold_148596.1-116611	105925	105926	AluID:171180	1	+	20	-15.96	10	4	10
scaffold_148813.1-51631	2114	2115	AluID:193880	-1	+	20	-12.00	5	5	4
scaffold_149528.1-598583	131931	131932	AluID:266517	chr16:78708195:78708196	-	18	-1.34	5	5	4
scaffold_149969.1-602007	60784	60785	AluID:71054	chr3:169943708:169943709	+	22	-2.57	7	7	3
scaffold_150009.1-316835	243994	243995	AluID:54138	-1	+	20	1.66	5	5	4
scaffold_150182.1-161294	65847	65848	AluID:41286	chr2:110350363:110350364	+	22	-10.24	NA	7	NA
scaffold_150393.1-335780	238972	238973	AluID:55009	chr3:11352128:11352129	-	18	-31.35	6	4	6
scaffold_150475.1-164947	89533	89534	AluID:317588	chr20:41347185:41347186	-	18	-2.14	8	6	8
scaffold_150496.1-95468	81243	81244	AluID:52497	chr2:232964756:232964757	+	21	-5.48	NA	11	NA
scaffold_150570.1-177499	130161	130162	AluID:251940	1	+	20	-8.96	6	6	4
scaffold_150672.1-614868	25402	25403	AluID:101392	chr5:158260307:158260308	+	22	-11.10	3	3	3
scaffold_150751.1-79833	42936	42937	AluID:21605	chr1:169669300:169669301	-	18	-10.27	6	5	6
scaffold_150762.1-276316	195801	195802	AluID:289319	chr18:20836454:20836455	-	18	-3.84	NA	NA	NA
scaffold_150808.1-295790	207879	207880	AluID:119369	chr7:897701:897702	+	19	-2.78	5	5	4
scaffold_150808.1-295790	228325	228326	AluID:119375	chr7:918212:918213	+	18	-25.77	5	5	4
scaffold_15883.1-78426	31638	31639	AluID:274685	1	-	20	-5.90	19	19	8
scaffold_15913.1-356765	66276	66277	AluID:268544	chr17:653426:653427	+	18	-1.73	3	2	3
scaffold_15918.1-383459	322568	322569	AluID:268999	chr17:1505944:1505945	-	19	-10.40	6	6	5
scaffold_15970.1-74670	56599	56600	AluID:161770	chr9:131745933:131745934	-	22	-2.45	11	7	11
scaffold_16061.1-98227	78814	78815	AluID:134876	chr7:137693854:137693855	+	21	-15.10	5	2	5
scaffold_16613.1-87483	86459	86460	AluID:170842	1	+	20	-4.89	8	8	7
scaffold_1722.1-448686	299957	299958	AluID:152666	-1	-	20	-15.56	7	7	5
scaffold_1813.1-150575	91479	91480	AluID:153745	chr9:35672376:35672377	-	19	-10.21	7	7	5
scaffold_1941.1-361572	159154	159155	AluID:159343	chr9:116721898:116721899	+	18	-17.75	5	3	5
scaffold_1941.1-361572	6057	6058	AluID:26700	chr1:224787912:224787913	+	18	5.20	8	7	8
scaffold_2552.1-53284	9221	9222	AluID:304596	chr19:38029197:38029198	-	19	-4.33	8	8	4
scaffold_2629.1-122066	13410	13411	AluID:148136	chr8:113503873:113503874	-	19	-29.68	11	11	6
scaffold_29188.1-1123	161	162	AluID:264246	chr16:69190065:69190066	+	19	-10.35	5	5	5
scaffold_30381.1-764	351	352	AluID:182233	chr10:70545717:70545718	+	22	-21.45	5	2	5
scaffold_322.1-425886	1029	1030	AluID:117122	1	+	20	-14.79	6	6	5
scaffold_34398.1-1215	647	648	AluID:128460	chr7:77178905:77178906	+	19	-10.34	7	6	7
scaffold_3486.1-54311	45986	45987	AluID:9231	1	+	20	-17.11	14	14	4
scaffold_35633.1-905	412	413	AluID:181877	chr10:70152682:70152683	-	22	-6.02	5	5	5
scaffold_3794.1-200240	91727	91728	AluID:216847	-1	-	20	-22.32	4	4	4
scaffold_4414.1-117805	22244	22245	AluID:30801	chr2:15414194:15414195	-	18	-0.57	25	25	3
scaffold_4476.1-128840	57617	57618	AluID:31528	chr2:24915748:24915749	+	21	4.25	7	5	7
scaffold_4631.1-205965	84007	84008	AluID:39173	chr2:85838334:85838335	+	19	-5.68	3	3	3
scaffold_4707.1-191784	34182	34183	AluID:17467	chr1:114293707:114293708	-	18	-8.29	4	3	4
scaffold_4888.1-268686	6227	6228	AluID:131760	chr7:104433364:104433365	-	21	-21.97	4	3	4
scaffold_4945.1-29465	4714	4715	AluID:284814	chr17:73367211:73367212	-	21	-10.93	5	5	4
scaffold_5546.1-33978	26072	26073	AluID:44127	1	+	20	-23.50	5	5	4
scaffold_5600.1-53655	11616	11617	AluID:44472	chr2:152329826:152329827	+	22	-10.14	6	5	6
scaffold_5659.1-385773	374024	374025	AluID:179050	chr10:31685952:31685953	+	21	-11.77	8	8	5
scaffold_57673.1-1117	418	419	AluID:162331	chr9:133750536:133750537	+	22	-12.35	5	5	4
scaffold_6007.1-15236	3942	3943	AluID:93484	chr5:71424484:71424485	+	22	-3.36	6	6	5
scaffold_6051.1-8445	3532	3533	AluID:261952	chr16:53251187:53251188	-	21	0.80	4	4	3
scaffold_61796.1-1311	985	986	AluID:37503	chr2:68302343:68302344	-	22	2.25	12	12	7
scaffold_6454.1-131941	11328	11329	AluID:62667	chr3:60504719:60504720	+	21	-11.77	7	7	5
scaffold_6522.1-135292	8708	8709	AluID:60804	chr3:50721324:50721325	-	18	-2.86	3	3	3
scaffold_6527.1-27430	24353	24354	AluID:60084	-1	+	20	-17.16	8	8	6
scaffold_6715.1-64041	51540	51541	AluID:200970	chr11:85760322:85760323	+	21	-9.01	5	5	5
scaffold_6767.1-92247	14008	14009	AluID:200367	chr11:77816691:77816692	+	19	-33.09	6	2	6
scaffold_6809.1-1338	1314	1315	AluID:191348	chr11:3878502:3878503	+	19	-3.13	NA	NA	NA
scaffold_68122.1-8031	4241	4242	AluID:37602	chr2:68755310:68755311	-	22	0.85	5	4	5
scaffold_70496.1-4784	3271	3272	AluID:17349	chr1:113621280:113621281	+	18	-4.86	13	9	13
scaffold_70899.1-6161	2618	2619	AluID:257801	chr16:16481919:16481920	-	18	-14.14	7	4	7
scaffold_7193.1-102150	83594	83595	AluID:227520	-1	-	20	3.49	7	7	5
scaffold_7206.1-163830	147802	147803	AluID:227582	chr13:76016922:76016923	-	21	-9.58	4	4	4
scaffold_74176.1-13985	7260	7261	AluID:169961	chrX:76972215:76972216	+	22	-9.29	18	18	4
scaffold_75164.1-7747	3316	3317	AluID:179492	-1	+	20	-12.31	14	14	6
scaffold_7522.1-271551	96940	96941	AluID:56834	chr3:31978772:31978773	+	22	-7.93	6	6	6
scaffold_76267.1-9304	6315	6316	AluID:305580	chr19:40587433:40587434	+	18	-4.29	NA	9	NA
scaffold_78283.1-4540	55	56	AluID:68528	chr3:136292029:136292030	-	18	-11.97	NA	NA	NA
scaffold_8102.1-177808	120844	120845	AluID:318997	chr20:49131079:49131080	+	19	-9.34	6	6	3
scaffold_8220.1-292282	57983	57984	AluID:225561	chr13:37603671:37603672	+	18	-33.61	6	4	6
scaffold_83084.1-7761	7152	7153	AluID:85779	chr4:148720194:148720195	-	19	-10.43	NA	5	NA
scaffold_83627.1-8248	562	563	AluID:160541	chr9:127781901:127781902	+	18	-33.32	5	1	5
scaffold_84569.1-10541	6178	6179	AluID:264497	-1	-	20	-10.26	5	5	4
scaffold_853.1-13016	7917	7918	AluID:306724	-1	+	20	-23.50	NA	8	NA
scaffold_8561.1-131432	81588	81589	AluID:222892	chr12:129770064:129770065	+	22	2.49	4	3	4
scaffold_8584.1-121702	24367	24368	AluID:221614	chr12:122882098:122882099	+	19	-14.31	5	5	4
scaffold_8591.1-82172	11909	11910	AluID:220921	chr12:121689628:121689629	+	22	8.81	28	28	4
scaffold_8603.1-52331	18061	18062	AluID:218802	chr12:112208285:112208286	+	22	-14.05	16	16	3
scaffold_86909.1-8670	8668	8669	AluID:176384	chr10:14666623:14666624	+	18		NA	NA	NA
scaffold_890.1-26892	495	496	AluID:304526	chr19:37855750:37855751	+	19	-10.99	7	4	7
scaffold_90036.1-4392	40	41	AluID:315010	chr20:31140756:31140757	-	19	-23.37	NA	NA	NA
scaffold_90164.1-4393	4116	4117	AluID:207492	chr12:12768304:12768305	+	21	-9.65	NA	9	NA
scaffold_913.1-9827	5607	5608	AluID:303072	1	-	20	-14.59	5	5	4
scaffold_92020.1-6096	2583	2584	AluID:8055	chr1:35979216:35979217	+	22	2.28	12	12	4
scaffold_9536.1-52013	215	216	AluID:144108	1	+	20	-10.02	12	12	3
scaffold_96084.1-7506	3806	3807	AluID:129057	-1	-	20	-7.11	5	5	5
scaffold_97706.1-102260	97142	97143	AluID:154594	chr9:43710657:43710658	+	19	-11.29	3	3	3
scaffold_98568.1-21322	12313	12314	AluID:29242	chr1:244638047:244638048	-	19	-11.27	6	6	4
scaffold_9964.1-107488	3397	3398	AluID:94108	chr5:76574316:76574317	-	18	-23.01	5	3	5
