chr	start	end	aluexon	position	strand	distance_to_alu	3SSS	WU	U1	U2
scaffold13172	14589	14590	AluID:11859	chr1:53215965:53215966	-	18	5.22	11	11	5
scaffold13179	21506	21507	AluID:178125	-1	+	20	-11.76	5	5	5
scaffold13184	45250	45251	AluID:207065	chr12:10081072:10081073	+	19	-5.74	39	39	6
scaffold13202	42206	42207	AluID:288802	chr18:14512747:14512748	-	21	-18.89	6	2	6
scaffold13212	38369	38370	AluID:99255	chr5:138736976:138736977	+	18	3.49	5	5	4
scaffold13216	11300	11301	AluID:124160	chr7:43558871:43558872	+	18	-0.58	11	11	5
scaffold13218	54649	54650	AluID:11990	chr1:53355405:53355406	-	18	3.48	10	10	7
scaffold13218	58416	58417	AluID:11985	chr1:53351614:53351615	-	21	-5.85	15	15	6
scaffold1322	113677	113678	AluID:57790	chr3:38939718:38939719	-	18	-19.24	6	6	6
scaffold1322	136440	136441	AluID:57791	chr3:38962174:38962175	-	22	10.11	NA	NA	NA
scaffold1322	80947	80948	AluID:57786	chr3:38916053:38916054	-	22	-6.07	5	4	5
scaffold1323	75486	75487	AluID:12764	chr1:60160382:60160383	+	19	2.13	7	7	5
scaffold13239	66614	66615	AluID:30673	chr2:11309006:11309007	+	21	8.54	13	13	5
scaffold13241	29553	29554	AluID:204736	chr11:128907396:128907397	+	22	-10.11	7	7	6
scaffold13244	26250	26251	AluID:66792	chr3:123647358:123647359	+	19	-2.36	15	5	15
scaffold13247	22709	22710	AluID:307467	-1	-	20		NA	NA	5
scaffold1326	97345	97346	AluID:86910	-1	+	20	-5.74	26	26	5
scaffold1327	204454	204455	AluID:28148	chr1:236039142:236039143	+	22	-2.61	6	5	6
scaffold1327	207696	207697	AluID:28147	chr1:236036210:236036211	+	18	4.42	6	6	6
scaffold1327	28621	28622	AluID:28184	chr1:236220993:236220994	+	18	-7.12	5	3	5
scaffold1327	36364	36365	AluID:28176	-1	+	20	-5.34	15	15	5
scaffold1327	39683	39684	AluID:28172	chr1:236209627:236209628	+	19	-7.53	8	3	8
scaffold13281	11026	11027	AluID:323226	chr21:45091263:45091264	+	19	-16.85	7	7	7
scaffold13281	44119	44120	AluID:139162	chr8:18053643:18053644	-	19	5.33	4	4	3
scaffold13303	3950	3951	AluID:181920	chr10:70201097:70201098	-	19	-9.53	20	20	10
scaffold13314	14150	14151	AluID:280920	chr17:56750862:56750863	-	19	-11.45	9	5	9
scaffold13314	40328	40329	AluID:280950	1	+	20	-0.43	6	6	6
scaffold13315	29033	29034	AluID:209224	chr12:31719075:31719076	-	18	-0.16	8	7	8
scaffold13322	54085	54086	AluID:306777	chr19:45288026:45288027	+	21	-4.13	25	5	25
scaffold13323	2563	2564	AluID:49817	chr2:206903521:206903522	-	18	1.13	6	4	6
scaffold13323	3161	3162	AluID:49818	chr2:206904126:206904127	-	21	2.79	19	19	5
scaffold13327	20817	20818	AluID:42568	chr2:128135564:128135565	+	21	-2.46	5	5	5
scaffold13327	32902	32903	AluID:42561	-1	+	20	-12.67	21	21	7
scaffold13327	41869	41870	AluID:42558	chr2:128115039:128115040	+	18	-3.48	7	3	7
scaffold13332	30055	30056	AluID:192262	chr11:9915624:9915625	+	19	7.15	5	5	4
scaffold1333	46833	46834	AluID:112915	chr6:105503679:105503680	+	22	3.88	23	3	23
scaffold13345	10358	10359	AluID:293060	chr18:74544057:74544058	-	22	-20.39	7	7	6
scaffold13345	42218	42219	AluID:293040	chr18:74516504:74516505	+	22	-6.26	21	21	6
scaffold13348	2735	2736	AluID:58934	chr3:47086706:47086707	+	18	7.44	5	5	4
scaffold13350	16407	16408	AluID:238695	chr14:91255297:91255298	-	19	-4.95	13	13	5
scaffold1335	103836	103837	AluID:63607	chr3:69383614:69383615	+	19	-2.69	NA	13	NA
scaffold1335	124485	124486	AluID:63599	chr3:69363982:69363983	+	18	5.59	8	8	5
scaffold1335	151120	151121	AluID:63588	chr3:69338962:69338963	+	22	-9.24	NA	7	NA
scaffold1335	198023	198024	AluID:63568	chr3:69289639:69289640	+	22	-5.78	15	15	6
scaffold1335	212538	212539	AluID:63558	-1	+	20	-6.70	21	21	9
scaffold1335	214390	214391	AluID:63557	chr3:69272985:69272986	+	19	-9.21	5	4	5
scaffold1335	73799	73800	AluID:63615	-1	+	20	-2.31	6	6	5
scaffold1336	42286	42287	AluID:34698	chr2:43394394:43394395	+	19	-11.40	NA	8	NA
scaffold13366	31460	31461	AluID:116436	chr6:147027085:147027086	+	18		NA	NA	6
scaffold13366	31766	31767	AluID:116437	chr6:147027406:147027407	+	18	-9.14	6	6	5
scaffold1337	171926	171927	AluID:24897	chr1:206150032:206150033	+	21	4.64	16	16	5
scaffold13375	15098	15099	AluID:228633	chr13:99199792:99199793	-	18	-1.57	7	4	7
scaffold13384	17501	17502	AluID:1453	chr1:8863530:8863531	-	19	-0.98	9	9	5
scaffold13384	8913	8914	AluID:1443	chr1:8854862:8854863	-	22	5.63	6	2	6
scaffold1338	59736	59737	AluID:92895	chr5:66081723:66081724	+	18	-16.56	NA	4	NA
scaffold13389	18318	18319	AluID:316023	chr20:33728280:33728281	+	21	-3.60	6	6	6
scaffold1339	136985	136986	AluID:163038	chr9:138652893:138652894	+	18	7.36	7	7	5
scaffold13391	61287	61288	AluID:240086	chr14:102645822:102645823	-	22	-4.70	5	2	5
scaffold1340	138600	138601	AluID:141748	chr8:38317683:38317684	+	22	-20.33	5	4	5
scaffold13418	22392	22393	AluID:164151	-1	+	20	6.13	13	13	4
scaffold13421	37132	37133	AluID:97941	chr5:133545798:133545799	+	21	0.25	16	8	16
scaffold13421	8903	8904	AluID:97960	chr5:133573397:133573398	+	22	-24.47	9	9	8
scaffold13430	4472	4473	AluID:303521	chr19:34786440:34786441	+	21	0.59	NA	6	NA
scaffold13431	31675	31676	AluID:206671	chr12:7464316:7464317	-	22	-14.76	25	25	5
scaffold13433	25001	25002	AluID:237098	1	-	20	0.73	6	6	6
scaffold13433	7160	7161	AluID:237105	chr14:75263691:75263692	-	22	7.93	19	19	9
scaffold13435	6877	6878	AluID:148482	chr8:120586055:120586056	-	19	-15.40	10	10	5
scaffold13436	55622	55623	AluID:29294	chr1:244866982:244866983	-	22	-5.65	NA	7	NA
scaffold13439	59766	59767	AluID:275461	chr17:32103151:32103152	-	21	2.79	26	26	5
scaffold13450	29609	29610	AluID:324043	chr22:18128011:18128012	+	21	-10.13	7	7	5
scaffold13450	57377	57378	AluID:324079	chr22:18150801:18150802	+	21	-17.73	22	22	6
scaffold1346	111057	111058	AluID:13358	chr1:64047055:64047056	-	19	-6.27	18	18	3
scaffold13467	27344	27345	AluID:159953	chr9:124831965:124831966	-	19	-1.32	NA	4	NA
scaffold13467	2951	2952	AluID:159952	chr9:124807825:124807826	-	22	-4.82	7	7	5
scaffold1346	82759	82760	AluID:13339	chr1:64017890:64017891	-	22	-28.92	11	11	3
scaffold13490	55944	55945	AluID:143923	chr8:66673312:66673313	-	22	1.48	10	10	5
scaffold13490	65279	65280	AluID:143916	chr8:66663792:66663793	-	22	-18.88	5	5	5
scaffold13491	15559	15560	AluID:245608	chr15:52238230:52238231	-	22	-5.74	10	10	6
scaffold13494	27477	27478	AluID:268987	chr17:1495724:1495725	-	21	2.33	6	6	5
scaffold13494	37707	37708	AluID:268999	chr17:1505944:1505945	-	19	-2.55	7	6	7
scaffold1350	148368	148369	AluID:105150	chr6:12809143:12809144	+	22	-0.36	7	3	7
scaffold13506	2945	2946	AluID:263394	chr16:67720180:67720181	+	22	0.76	10	6	10
scaffold13509	48836	48837	AluID:38069	1	+	20	-6.32	11	11	6
scaffold1351	174523	174524	AluID:99399	1	-	20	2.79	20	20	5
scaffold135	149579	149580	AluID:25185	chr1:210543974:210543975	-	21	-4.58	15	15	6
scaffold13515	24361	24362	AluID:171944	chrX:118274856:118274857	+	22	-2.07	10	10	5
scaffold135	189362	189363	AluID:25168	chr1:210507024:210507025	-	21	1.95	6	6	4
scaffold13532	62042	62043	AluID:135932	chr7:143552425:143552426	-	18	-9.31	10	10	7
scaffold1353	26795	26796	AluID:137868	chr8:3354340:3354341	+	18	-10.13	8	8	5
scaffold135	366715	366716	AluID:25163	chr1:210322545:210322546	-	22	-2.76	13	13	5
scaffold13537	58119	58120	AluID:85902	1	+	20	-6.84	6	6	6
scaffold13544	16785	16786	AluID:12562	chr1:57120975:57120976	-	19	-5.75	16	5	16
scaffold13544	50029	50030	AluID:12551	-1	+	20	3.62	18	18	5
scaffold13555	19840	19841	AluID:255819	1	+	20	-13.48	10	5	10
scaffold13555	40291	40292	AluID:255852	chr16:10486215:10486216	+	21	3.13	18	18	4
scaffold1356	59258	59259	AluID:245893	-1	-	20	-20.05	7	3	7
scaffold1	357402	357403	AluID:208250	chr12:20779459:20779460	-	21	-9.65	19	19	5
scaffold135	7565	7566	AluID:25225	chr1:210692881:210692882	-	19	-8.58	20	20	10
scaffold1358	169130	169131	AluID:150161	chr8:142268985:142268986	-	22	-5.29	4	4	2
scaffold13583	1484	1485	AluID:277236	1	+	20	-15.60	16	16	8
scaffold13583	18644	18645	AluID:277255	chr17:38324894:38324895	+	18	-18.33	7	7	5
scaffold1359	163757	163758	AluID:53133	chr2:237029961:237029962	-	21	2.71	31	10	31
scaffold1359	166646	166647	AluID:53132	chr2:237027041:237027042	-	18	-6.92	21	21	6
scaffold1359	29206	29207	AluID:53175	chr2:237162034:237162035	-	22	-9.92	7	7	6
scaffold13602	26528	26529	AluID:95065	chr5:81471160:81471161	-	22	-15.94	7	5	7
scaffold13608	40333	40334	AluID:106676	chr6:29632403:29632404	+	22	3.97	8	8	8
scaffold136	171458	171459	AluID:140470	1	+	20	1.41	6	6	6
scaffold136	18140	18141	AluID:140422	chr8:28336338:28336339	-	21	-3.46	NA	22	NA
scaffold13621	22928	22929	AluID:181576	chr10:69015070:69015071	+	21	-4.12	7	7	5
scaffold136	25968	25969	AluID:140427	chr8:28344357:28344358	-	22	-8.34	7	6	7
scaffold13627	59907	59908	AluID:70470	1	+	20	-5.74	26	26	5
scaffold13628	53128	53129	AluID:148742	chr8:121340495:121340496	+	21	-0.69	15	6	15
scaffold13633	5175	5176	AluID:49585	1	-	20	-4.23	NA	4	NA
scaffold13637	31693	31694	AluID:56404	1	+	20	2.60	NA	17	NA
scaffold1364	159139	159140	AluID:12117	chr1:54173323:54173324	-	22	3.20	13	13	5
scaffold13647	53446	53447	AluID:231606	chr14:35671858:35671859	+	21	-2.89	7	7	5
scaffold13648	22021	22022	AluID:38135	chr2:72476374:72476375	-	21	-4.22	5	5	4
scaffold13666	37608	37609	AluID:273667	chr17:26123485:26123486	+	19	-2.49	6	6	5
scaffold13666	60101	60102	AluID:273657	chr17:26100056:26100057	+	19	1.19	6	5	6
scaffold13666	7745	7746	AluID:273676	chr17:26154506:26154507	+	21	-2.06	13	13	5
scaffold13668	57865	57866	AluID:150236	chr8:144396767:144396768	+	22	-8.55	6	6	5
scaffold13675	58883	58884	AluID:262905	-1	+	20	-10.11	8	8	7
scaffold13680	47408	47409	AluID:228204	chr13:95939832:95939833	+	21	-4.28	12	12	5
scaffold13680	48016	48017	AluID:228202	chr13:95939219:95939220	+	21	-6.62	11	11	5
scaffold1368	15125	15126	AluID:186347	chr10:98361234:98361235	-	19	-6.02	16	16	5
scaffold13688	23701	23702	AluID:182048	chr10:70346254:70346255	+	21	-7.82	7	7	6
scaffold1368	84496	84497	AluID:186371	-1	-	20	2.33	6	6	6
scaffold13689	21117	21118	AluID:132272	chr7:106928795:106928796	+	22	-16.01	11	11	7
scaffold1369	118955	118956	AluID:50324	chr2:211442852:211442853	+	19	5.52	19	19	6
scaffold1369	21332	21333	AluID:50316	-1	-	20	-9.54	20	20	5
scaffold13696	43730	43731	AluID:55172	chr3:12385380:12385381	-	19	1.77	NA	5	NA
scaffold13714	22478	22479	AluID:193983	1	+	20	0.79	12	12	5
scaffold137	197443	197444	AluID:34344	chr2:40552969:40552970	+	21	-4.33	6	3	6
scaffold13726	1098	1099	AluID:107303	-1	+	20	-5.74	27	27	6
scaffold13726	48647	48648	AluID:107268	chr6:34295308:34295309	+	18	-13.23	6	5	6
scaffold13726	4936	4937	AluID:107301	-1	+	20	3.71	7	7	5
scaffold1372	66949	66950	AluID:256572	chr16:12377185:12377186	+	19	-17.83	11	11	5
scaffold13729	58913	58914	AluID:171103	chrX:104199230:104199231	-	18	-6.87	8	8	3
scaffold1373	13998	13999	AluID:130561	chr7:99676318:99676319	+	22	-9.99	19	19	17
scaffold13731	53285	53286	AluID:170877	chrX:100393964:100393965	+	19	-7.22	5	5	5
scaffold1373	18105	18106	AluID:130556	chr7:99671766:99671767	+	18	-17.02	21	21	5
scaffold1373	36186	36187	AluID:130544	chr7:99653590:99653591	-	19	-18.77	11	11	6
scaffold1373	38061	38062	AluID:130540	chr7:99651881:99651882	-	18	0.61	6	6	5
scaffold13734	39600	39601	AluID:185033	1	-	20	-5.86	15	15	5
scaffold13737	43557	43558	AluID:203853	-1	-	20	-5.74	33	33	6
scaffold13740	21215	21216	AluID:73820	chr3:194069621:194069622	-	22	-8.01	9	9	7
scaffold1374	169563	169564	AluID:32920	chr2:30507708:30507709	+	19	-2.14	6	6	5
scaffold1374	195391	195392	AluID:32931	chr2:30532852:30532853	+	19	3.14	8	8	7
scaffold13743	45570	45571	AluID:76756	chr4:20922615:20922616	+	21	0.57	6	6	5
scaffold13746	45368	45369	AluID:69107	chr3:139178464:139178465	-	22	3.97	32	32	7
scaffold13757	61815	61816	AluID:237305	chr14:76395810:76395811	-	18	0.65	NA	15	NA
scaffold13759	59667	59668	AluID:147854	chr8:107388128:107388129	-	18	0.48	8	2	8
scaffold13763	17594	17595	AluID:261206	chr16:31434191:31434192	+	19	0.71	NA	6	NA
scaffold13776	35105	35106	AluID:253927	-1	+	20	2.38	7	5	7
scaffold1377	76855	76856	AluID:104547	chr6:7209816:7209817	+	22	-5.74	14	14	4
scaffold1378	34646	34647	AluID:235764	chr14:70611344:70611345	+	21	10.65	13	13	5
scaffold13788	31000	31001	AluID:132791	chr7:114102441:114102442	-	19	-6.68	5	5	5
scaffold13791	12802	12803	AluID:168992	chrX:65425462:65425463	-	19	-6.16	11	11	5
scaffold13796	14359	14360	AluID:68938	chr3:138448118:138448119	+	19	3.07	12	12	5
scaffold13796	31811	31812	AluID:68930	chr3:138430782:138430783	+	18	7.71	4	4	4
scaffold13797	13134	13135	AluID:299508	chr19:14651960:14651961	+	18	4.36	6	6	2
scaffold13809	49154	49155	AluID:134541	chr7:134481786:134481787	+	18	-7.58	11	11	6
scaffold13809	7637	7638	AluID:134532	1	+	20	-6.74	5	5	4
scaffold1381	115730	115731	AluID:77122	-1	-	20	-22.63	5	5	5
scaffold1381	24508	24509	AluID:77098	chr4:25760083:25760084	-	18	3.10	5	4	5
scaffold13819	22168	22169	AluID:62871	1	-	20	-6.54	6	3	6
scaffold1382	21462	21463	AluID:89692	-1	-	20	-0.42	8	7	8
scaffold138	263725	263726	AluID:194260	chr11:33307346:33307347	+	22	-21.22	9	9	5
scaffold138	306732	306733	AluID:194286	chr11:33351887:33351888	+	21	-5.16	6	6	5
scaffold138	313758	313759	AluID:194290	chr11:33358908:33358909	+	18	0.59	9	9	5
scaffold13833	49885	49886	AluID:278093	chr17:41242026:41242027	-	22	1.13	6	6	6
scaffold13834	2053	2054	AluID:18478	chr1:150428317:150428318	-	21	-25.43	8	4	8
scaffold13835	28752	28753	AluID:256844	-1	+	20	-0.39	7	5	7
scaffold13835	37883	37884	AluID:256840	chr16:14563179:14563180	+	19	-10.56	5	4	5
scaffold13838	53949	53950	AluID:294183	chr19:2670016:2670017	-	21	-6.48	8	8	5
scaffold138	39499	39500	AluID:194168	chr11:33077687:33077688	+	19	-15.53	6	6	5
scaffold13843	28773	28774	AluID:88349	chr4:186086423:186086424	+	21	-10.77	NA	3	NA
scaffold13844	53709	53710	AluID:309610	chr19:51217946:51217947	-	22	2.30	17	17	6
scaffold13850	12109	12110	AluID:196715	-1	+	20	-8.03	11	11	5
scaffold138	63531	63532	AluID:194183	chr11:33101647:33101648	-	19	-8.19	7	7	5
scaffold1387	106474	106475	AluID:327008	chr22:31622184:31622185	-	18	-0.19	5	5	5
scaffold1387	197244	197245	AluID:326963	chr22:31532276:31532277	+	21	-13.97	NA	3	NA
scaffold13876	43855	43856	AluID:256129	chr16:11532631:11532632	-	22	-15.84	16	4	16
scaffold13876	62758	62759	AluID:256141	chr16:11551030:11551031	-	18	2.27	6	6	3
scaffold13879	39938	39939	AluID:306674	chr19:44738038:44738039	-	18		NA	NA	NA
scaffold13885	16188	16189	AluID:238054	-1	+	20	-11.09	7	2	7
scaffold138	87404	87405	AluID:194203	chr11:33125399:33125400	+	18	0.42	6	6	6
scaffold13888	61558	61559	AluID:46996	chr2:176845639:176845640	+	18	-6.85	11	11	5
scaffold13898	38234	38235	AluID:52345	chr2:232141000:232141001	+	21	1.95	6	6	5
scaffold13903	26527	26528	AluID:253263	chr15:100519586:100519587	+	19	-4.46	14	14	5
scaffold13909	20859	20860	AluID:67730	chr3:129189136:129189137	+	22	-16.59	18	15	18
scaffold13916	40209	40210	AluID:161783	1	+	20	-2.66	7	4	7
scaffold13916	6958	6959	AluID:161755	chr9:131733707:131733708	+	22	-6.99	NA	15	NA
scaffold1393	124806	124807	AluID:105807	chr6:17902219:17902220	-	19	1.34	18	18	5
scaffold1393	169073	169074	AluID:105822	chr6:17945335:17945336	-	19	6.59	7	6	7
scaffold13936	14376	14377	AluID:219074	chr12:112706560:112706561	+	21	2.74	8	8	5
scaffold1393	67597	67598	AluID:105790	chr6:17846830:17846831	-	19	7.51	14	14	5
scaffold13940	32170	32171	AluID:296403	-1	+	20	-2.47	18	6	18
scaffold1394	167841	167842	AluID:174146	chrY:5088771:5088772	+	22	-4.98	6	6	5
scaffold13944	24567	24568	AluID:307882	chr19:47622361:47622362	+	18	-0.07	9	9	6
scaffold13953	54271	54272	AluID:101428	chr5:158627109:158627110	-	19	-2.98	6	3	6
scaffold13968	20120	20121	AluID:164230	chrX:3552280:3552281	+	21	-26.41	5	4	5
scaffold1397	114358	114359	AluID:185547	chr10:94226784:94226785	-	22	-2.27	6	6	4
scaffold13974	63524	63525	AluID:26081	chr1:218685220:218685221	-	21	0.83	15	8	15
scaffold13976	23827	23828	AluID:197119	1	+	20	-2.23	7	7	5
scaffold1398	38784	38785	AluID:49965	1	-	20	-4.76	21	21	5
scaffold13986	6104	6105	AluID:79875	chr4:62277831:62277832	+	19	1.55	11	6	11
scaffold13987	29872	29873	AluID:273936	chr17:27132261:27132262	-	19	0.32	7	2	7
scaffold1399	15012	15013	AluID:247223	chr15:60736293:60736294	-	21	-13.43	10	7	10
scaffold13995	41283	41284	AluID:112120	chr6:89519762:89519763	-	19	9.58	13	13	6
scaffold1400	133820	133821	AluID:282845	chr17:62083565:62083566	+	21	-0.82	7	7	4
scaffold14024	34077	34078	AluID:301227	1	-	20	3.35	11	11	6
scaffold14026	36627	36628	AluID:331224	chr22:50501909:50501910	-	18	-8.38	NA	10	NA
scaffold14026	41929	41930	AluID:331228	chr22:50508080:50508081	-	19	8.84	6	6	5
scaffold14026	54879	54880	AluID:331236	chr22:50519748:50519749	-	22	-10.18	14	14	7
scaffold1403	136707	136708	AluID:120885	chr7:6261581:6261582	-	22	2.87	16	16	13
scaffold1403	173701	173702	AluID:120901	chr7:6297942:6297943	-	22	4.60	15	15	6
scaffold1404	16041	16042	AluID:149062	chr8:124782204:124782205	-	22	-3.86	7	7	5
scaffold14043	58462	58463	AluID:131883	chr7:104919137:104919138	-	19	-4.32	21	5	21
scaffold14045	56644	56645	AluID:226554	chr13:49613859:49613860	+	19	-7.61	9	9	5
scaffold1405	194859	194860	AluID:4234	chr1:21049675:21049676	-	18	0.36	6	6	3
scaffold1405	78631	78632	AluID:4184	chr1:20934947:20934948	+	19	1.84	5	5	5
scaffold14058	35360	35361	AluID:308889	chr19:49505853:49505854	+	19	-1.16	5	4	5
scaffold14064	59550	59551	AluID:193633	1	+	20	-3.34	NA	5	NA
scaffold14065	60534	60535	AluID:47909	chr2:196473005:196473006	+	19	2.15	6	6	5
scaffold1407	108692	108693	AluID:17471	-1	+	20		NA	NA	6
scaffold1407	116020	116021	AluID:17467	chr1:114293707:114293708	+	18	-16.26	13	4	13
scaffold14072	14356	14357	AluID:84561	chr4:124090692:124090693	-	22	-29.74	7	4	7
scaffold1408	59151	59152	AluID:46050	1	+	20	-9.04	13	7	13
scaffold14088	7225	7226	AluID:153731	chr9:35624190:35624191	+	21	-13.05	6	6	5
scaffold14091	14713	14714	AluID:64824	chr3:99571298:99571299	-	19	0.17	6	6	5
scaffold14094	41620	41621	AluID:221070	chr12:121896587:121896588	+	18	-19.66	5	5	5
scaffold14094	51744	51745	AluID:221064	-1	+	20	-9.89	17	17	6
scaffold14094	62106	62107	AluID:221062	chr12:121876054:121876055	+	21	4.74	17	17	5
scaffold14105	43856	43857	AluID:308536	chr19:48809310:48809311	-	22	3.28	26	26	5
scaffold1411	105608	105609	AluID:190875	chr11:542921:542922	+	18	-6.35	6	6	6
scaffold14115	48252	48253	AluID:279740	chr17:47010105:47010106	-	18	-6.66	5	5	4
scaffold14115	57321	57322	AluID:279755	chr17:47019016:47019017	-	19	-7.24	7	2	7
scaffold1411	99227	99228	AluID:190872	chr11:536753:536754	-	19	-5.23	15	15	6
scaffold1412	206313	206314	AluID:139073	chr8:17504082:17504083	+	21	-14.91	7	7	5
scaffold14125	17661	17662	AluID:142714	chr8:48789215:48789216	-	21	2.44	19	19	5
scaffold14125	62170	62171	AluID:142734	chr8:48833820:48833821	-	19	-11.08	20	20	7
scaffold1412	86872	86873	AluID:139108	chr8:17619793:17619794	+	21	-1.01	NA	5	NA
scaffold14135	59282	59283	AluID:299029	chr19:13566689:13566690	+	19	-8.25	16	16	3
scaffold14136	14577	14578	AluID:69903	chr3:150383614:150383615	-	21	3.12	23	23	5
scaffold14147	32577	32578	AluID:295772	-1	-	20	4.64	16	16	6
scaffold14147	38642	38643	AluID:295774	chr19:6382638:6382639	-	18	1.58	11	11	5
scaffold14159	9328	9329	AluID:311074	chr19:55785279:55785280	-	21	-2.70	5	4	5
scaffold1416	201059	201060	AluID:183997	chr10:76798656:76798657	-	19	-8.55	NA	2	NA
scaffold14162	47459	47460	AluID:238204	-1	-	20	-19.04	14	14	5
scaffold14177	8113	8114	AluID:194643	chr11:36538434:36538435	-	21	-17.01	4	3	4
scaffold14178	49877	49878	AluID:135513	chr7:140083269:140083270	+	19	8.54	8	4	8
scaffold14178	52708	52709	AluID:135511	chr7:140081318:140081319	+	21	-6.33	7	3	7
scaffold14179	22335	22336	AluID:106016	chr6:20570658:20570659	-	19	-5.37	7	7	5
scaffold14179	42371	42372	AluID:106002	chr6:20550236:20550237	-	19	-18.95	7	6	7
scaffold14181	49007	49008	AluID:113768	chr6:110569952:110569953	+	19	0.77	6	6	5
scaffold14182	15106	15107	AluID:58540	chr3:44672919:44672920	+	19	-19.67	7	7	7
scaffold14182	22887	22888	AluID:58547	1	+	20	1.40	5	5	5
scaffold14192	45259	45260	AluID:304012	chr19:36716671:36716672	-	22	2.31	10	10	6
scaffold14200	1657	1658	AluID:300310	chr19:16941895:16941896	+	18	2.01	15	15	5
scaffold14200	18480	18481	AluID:300326	1	+	20	1.32	6	6	6
scaffold14211	48851	48852	AluID:199651	chr11:74701424:74701425	-	21	3.01	22	22	9
scaffold1421	165302	165303	AluID:27468	1	+	20		NA	NA	4
scaffold1421	206931	206932	AluID:27479	chr1:231379682:231379683	+	19	-19.91	11	11	5
scaffold14217	13692	13693	AluID:85036	chr4:140256937:140256938	-	19	-4.70	5	5	5
scaffold14221	28285	28286	AluID:83047	chr4:99832819:99832820	-	22	-6.52	NA	10	NA
scaffold142	21404	21405	AluID:98425	chr5:135475406:135475407	-	18	-0.99	16	4	16
scaffold1422	176663	176664	AluID:105610	1	-	20	-6.68	21	21	6
scaffold142	24388	24389	AluID:98424	chr5:135472418:135472419	-	22	-13.77	6	3	6
scaffold14230	6981	6982	AluID:166482	chrX:28791228:28791229	-	21	-13.22	6	3	6
scaffold1423	138712	138713	AluID:234640	chr14:64729618:64729619	-	18	-16.48	6	6	5
scaffold1423	194019	194020	AluID:234667	chr14:64780257:64780258	-	22	-6.34	21	21	6
scaffold1423	23977	23978	AluID:234584	chr14:64615011:64615012	-	22	-2.47	6	3	6
scaffold1424	3157	3158	AluID:65785	-1	-	20	-12.22	8	8	5
scaffold14249	49101	49102	AluID:36091	chr2:54413687:54413688	-	22	-2.83	7	7	5
scaffold1425	7570	7571	AluID:177928	chr10:24358774:24358775	-	18	-5.80	9	9	6
scaffold1426	205825	205826	AluID:99040	chr5:138351775:138351776	-	21	-32.01	5	5	5
scaffold14263	61310	61311	AluID:203760	1	+	20	-5.92	23	23	5
scaffold14264	43159	43160	AluID:97403	chr5:130649946:130649947	+	22	2.51	13	13	5
scaffold14267	22774	22775	AluID:174066	chrX:154458981:154458982	+	22	2.79	29	29	6
scaffold1426	76386	76387	AluID:99004	chr5:138215870:138215871	+	19	-1.35	6	5	6
scaffold1426	89020	89021	AluID:99007	1	+	20	-13.19	9	9	5
scaffold1426	90581	90582	AluID:99009	chr5:138229632:138229633	+	18	1.22	9	9	6
scaffold14271	12931	12932	AluID:214051	chr12:69040865:69040866	-	21	-12.82	18	18	11
scaffold14271	42980	42981	AluID:214034	1	-	20	-7.47	13	13	8
scaffold1427	165508	165509	AluID:229392	chr13:109725476:109725477	-	19	-17.73	19	19	13
scaffold14272	22321	22322	AluID:200367	chr11:77816691:77816692	-	19	-5.25	9	9	4
scaffold14279	51417	51418	AluID:121241	chr7:7752981:7752982	-	18	-9.29	NA	18	NA
scaffold14279	54723	54724	AluID:121244	chr7:7756695:7756696	+	22	-5.86	18	18	5
scaffold14280	51076	51077	AluID:84845	chr4:129867713:129867714	+	21	-21.50	8	6	8
scaffold14286	19776	19777	AluID:42713	chr2:128613862:128613863	+	21	3.84	22	22	8
scaffold14287	61597	61598	AluID:261258	chr16:46699497:46699498	-	18	-4.50	16	16	6
scaffold14295	46475	46476	AluID:121974	chr7:22499949:22499950	+	19	-1.44	5	4	5
scaffold14297	11077	11078	AluID:20968	chr1:162378898:162378899	+	22	-5.37	6	5	6
scaffold1429	87145	87146	AluID:52811	chr2:234141313:234141314	+	18	9.82	9	9	5
scaffold1430	208497	208498	AluID:262261	chr16:56927953:56927954	+	21	-2.65	7	3	7
scaffold143	132417	132418	AluID:62584	chr3:59769195:59769196	+	21	0.53	7	7	5
scaffold1433	162906	162907	AluID:244781	chr15:45485944:45485945	-	22	2.80	4	2	4
scaffold143	3177	3178	AluID:62595	-1	+	20	6.77	20	7	20
scaffold14344	34018	34019	AluID:200590	chr11:82555783:82555784	+	18	-9.79	6	6	5
scaffold14353	47100	47101	AluID:294755	chr19:3963263:3963264	-	22	-0.88	5	5	4
scaffold1436	52835	52836	AluID:32142	chr2:27002703:27002704	-	22	-6.94	12	12	7
scaffold1436	59078	59079	AluID:32139	chr2:26996501:26996502	-	19	1.91	NA	8	NA
scaffold1437	145737	145738	AluID:177361	chr10:20142380:20142381	+	21	-21.23	5	3	5
scaffold14378	24988	24989	AluID:1470	chr1:9006872:9006873	-	21	-16.22	16	16	5
scaffold14384	4886	4887	AluID:11969	chr1:53330342:53330343	-	18	-13.73	NA	19	NA
scaffold14384	9188	9189	AluID:11963	1	-	20	-9.83	17	17	5
scaffold14384	9722	9723	AluID:11961	chr1:53324866:53324867	-	19	-8.33	7	7	7
scaffold14399	56254	56255	AluID:129819	1	-	20	-3.13	5	4	5
scaffold14410	29450	29451	AluID:307379	1	-	20	-4.39	11	11	9
